Sanskrit|English|Hindi
कथं वयं सुखिनः स्याम।|How can we be happy?|हम कैसे खुश रह सकते हैं। 
सौचिकः वस्त्राणि सीव्यति।|Tailor stitches the clothes.|दर्जी कपड़े सिलता है।
सन्मित्रं सर्वत्र कीर्तिं प्रसारयति।|A good friend spreads fame everywhere.|एक अच्छा मित्र हर जगह कीर्ति फैलाता है।
पिपीलिकाः मृताः नैकाः मम कारणेन।|Many ants died because of me.|कई चींटियाँ मेरी वजह से मरीं।
इच्छाः अस्मान् बहुधा नर्तयन्ति।|Desires make us dance in many ways.|इच्छाएँ हमें बहुधा नचाती हैं।
किमर्थं यूयं बालान् तर्जयन्तः पाठयथ।|Why do you all scold the children while teaching them?|तुम लोग बच्चों को डांटते हुए क्यों पढ़ाते हो । 
न त्वहं कामये राज्यम्।|I do not desire the kingdom.|मैं राज्य की इच्छा नहीं करता।
ग्रन्थं पठितवत्या युवत्या समयः न दृष्टः।|Time was not noticed by the young woman who was reading the book.|पुस्तक पढ़ती हुई युवती ने समय नहीं देखा।
वृषभयुगलं न सामान्यतः दृश्यते।|A Pairs of bulls is not commonly seen.|बैलों की जोड़ी सामान्यतः नहीं दिखती है।
सन्धिपठनं क्रियते इदानीम् अस्माभिः।|Sandhi is being studied  by us now.|हमारे द्वारा अभी सन्धि पढ़ी रही हैं।
'नीट्' परीक्षायां दुराचारः अभवदिति केन्द्रमन्त्रिणा अपि अङ्गीकृतम्।|The Union Minister also denied that there was misconduct in the NEET examination.|केंद्रीय मंत्री ने इस बात से भी इनकार किया कि NEET परीक्षा में कदाचार हुआ था।
नवदिल्ली> वैद्यकप्रवेशनपरीक्षायां नीट् यू जि नामिकायां कुचेष्टितानि  अभवन्निति केन्द्र विद्याभ्यासमन्त्रिणा धर्मेन्द्र प्रधानेनापि अङ्गीकृतम्।|NEW DELHI> Union Minister for Education and Training Dharmendra Pradhan has also denied that there were misconduct in the medical entrance examination called NET UG.|नई दिल्ली> केंद्रीय शिक्षा और प्रशिक्षण मंत्री धर्मेंद्र प्रधान ने भी इस बात से इनकार किया है कि नेट यूजी नामक मेडिकल प्रवेश परीक्षा में कदाचार हुआ था।
मेय् मासस्य द्वितीयपादे राष्ट्रिय परीक्षा नियोज्यसंस्थया [एन् टि ए] समायोजितायां परीक्षायाम् आभारतं २३ लक्षं छात्राः परीक्षां लिखितवन्तः।|A total of 2.3 million students wrote the examination conducted by the National Examinations and Employment Agency (NTA) in the second half of May.|मई के दूसरे भाग में राष्ट्रीय परीक्षा और रोजगार एजेंसी (एनटीए) द्वारा आयोजित परीक्षा में कुल 2.3 मिलियन छात्रों ने भाग लिया।
जूण् मासस्य चतुर्थे दिनाङ्के - यदा लोकसभानिर्वाचफलं प्रख्यापितं - प्रसिद्धीकृते फले ६७ छात्राः प्रथमाङ्कं प्राप्तवन्तः इति असाधारणा घटना जाता।|On June 4 - when the Lok Sabha election results were announced - there was an extraordinary incident when 67 students got first place in the announced result.|4 जून को - जब लोकसभा चुनाव परिणाम घोषित हुए - एक असाधारण घटना घटी जब 67 छात्रों ने घोषित परिणाम में प्रथम स्थान प्राप्त किया।
सा एव परीक्षायां दुराचारः अभवदिति शङ्कायाः आधारः।|That is the basis for the suspicion that there was misconduct in the examination.|यही संदेह का आधार है कि परीक्षा में कदाचार हुआ है।
एन् टि ए संस्थया प्रशासनेन च प्रथमं दुराचाराक्षेपः निरस्तः।|The NTA and administration first dismissed the charge of misconduct.|एनटीए और प्रशासन ने पहले तो कदाचार के आरोप को खारिज कर दिया।
किन्तु गुजराते बिहारे च कतिपयपरीक्षाकेन्द्राणि आधारीकृत्य कुत्सितप्रवर्तनानि विधत्तानीति आरक्षकदलेन सूचितम्।|However, the reserve team has informed that nefarious initiatives have been taken based on certain examination centers in Gujarat and Bihar.|हालांकि आरक्षी टीम ने बताया है कि गुजरात और बिहार के कुछ परीक्षा केंद्रों को आधार बनाकर नापाक पहल की गई है।
विविधमण्डलेभ्यः प्रतिषेधः शक्तः अभवत्।|Prohibition was strengthened from various circles.|विभिन्न हलकों से निषेध को मजबूत किया गया।
सर्वकारस्य पक्षतः अपि विशदान्वेषणाय निर्दिष्टः।|He was also referred for a detailed investigation on behalf of the government.|सरकार की ओर से उन्हें विस्तृत जांच के लिए भी भेजा गया था।
शशिनि किल कलङ्कः कण्टकं पद्मनाले। गुणवति विधनत्वं चन्दने कृष्णसर्पः। उदधिजलम् अपेयं निर्मितं येन लोके। सः खलु जगति नूनं निर्विवेकः विधाता।।|The spot on the moon, the thorns on the branch of the lotus, the poverty of virtue, the black snakes on the sandalwood tree, and the salt water of the sea which is not able to satisfy hunger, and all these seem to be the rights of the Creator of the universe.|चंद्रमा पर कलंक, कमल की शाखा पर कांटे, सदाचार की दरिद्रता, चंदन के पेड़ पर काले सांप, और समुद्र का खारा पानी जो भूख को संतुष्ट करने में सक्षम नहीं है, और ये सभी प्रतीत होते हैं ब्रह्मांड के निर्माता के अधिकार।
चन्द्रस्य उपरि स्थितः बिन्दुः, कमलस्य शाखायाः उपरि स्थिताः कण्टकाः, गुणवतः दारिद्र्यं, चन्दनवृक्षे स्थिताः कृष्णसर्पाः, क्षुधां तृप्तीकर्तुं न समर्थं समुद्रस्य लवणजलं च, एताः सर्वाः च विश्वस्य निर्मातुः अधिकाराः इव दृश्यन्ते।|The spot on the moon, the thorns on the branch of the lotus, the poverty of virtue, the black snakes on the sandalwood tree, and the salt water of the sea which is not able to satisfy hunger, and all these seem to be the rights of the Creator of the universe.|चंद्रमा पर कलंक, कमल की शाखा पर कांटे, सदाचार की दरिद्रता, चंदन के पेड़ पर काले सांप, और समुद्र का खारा पानी जो भूख को संतुष्ट करने में सक्षम नहीं है, और ये सभी प्रतीत होते हैं ब्रह्मांड के निर्माता के अधिकार।
दृष्टिपूतं न्यसेत् पादं, वस्त्रपूतं जलं पिबेत्। सत्यपूतां वदेत् वाचं, मनः पूतं समाचरेत्।।|While walking, one should look ahead before placing one's feet, always drink water after filtering it with a cloth, speak the truth to everyone and whatever action one takes, one should perform it with purity of mind.|चलते समय आगे देखकर पैर रखना चाहिए, हमेशा वस्त्र से छानकर जल पीना चाहिए, सबके साथ सत्य वाणी बोलनी चाहिए और जो कुछ भी व्यवहार करें, वह सब मन की पवित्रता से आचरण करें।
धारावाहिकं गीतामृतम् -६५(१२/१-७)||
अर्जुनः - भगवन्! त्वया पूर्वमुक्तं यत् केचन भक्ताः तव सगुणसाकाररूपम् उपासते, एवं केचन  तव निर्गुणनिराकाररूपम् उपासते इति । परन्तु एतेषां कीदृशाः भक्ताः श्रेष्ठाः प्रभो?||
श्रीकृष्णः - अर्जुन! ये भक्ताः मयि एव आसक्ताः सन्तः, परमश्रद्धया युक्ताः ते निरन्तरं माम् उपासते, तान् भक्तान् हि अहं सर्वश्रेष्ठान् मन्ये।||
अर्जुनः - परन्तु ये तव निर्गुणनिराकाररूपम्, अर्थात् अव्यक्तरूपम् उपासते, तेषां विषये तव कः विचारः प्रभो?||
श्रीकृष्णः - तेषां विषये अपि मम विचारः सुष्ठ्वेव अस्ति पार्थ ! ये सर्वत्र समबुद्धियुक्ताः, सम्पूर्णप्राणिनां हिते रताः, इन्द्रियसमुदायं संयम्य, सर्वत्र परिपूर्णम्, अचिन्त्यं, कूटस्थम्, अचलम्, अनिर्देश्यं, ध्रुवम्, अक्षरम्, अव्यक्तं च मदीयं स्वरूपम् उपासते, ते अपि मामेव प्राप्नुवन्ति।||
अर्जुनः - भगवन् ! तर्हि तव भक्तिं कुर्वाणाः जनाः कथं श्रेष्ठाः जाताः?||
श्रीकृष्णः - ये भक्ताः अव्यक्त-परमेश्वरे आसक्ताः स्युः, ते भगवतः अव्यक्तस्वरूपम् अर्थात् निर्गुणनिराकारस्वरूपम् उपासते, परन्तु तेषां साधने कष्टमधिकं भवति, यतोहि देहाभिमानिनां कृते अव्यक्तस्य उपलब्धिः अतीव कठिनायते । परन्तु ये भक्ताः समस्तकर्माणि मय्येव संन्यस्य, मत्परायणाः सन्तः, अनन्यभावेन मां ध्यायन्तः उपासते, तान् मय्येव आसक्तान् भक्तान् झटिति एवाहम् अस्मात् मृत्युरूपसंसारसागरात् उद्धरामि इति।||
पठकः पाठकः तथा च ये अन्ये शास्त्रवाचकाः सन्ति। ते सर्वे व्यसनिनः ज्ञेयाः । यतः यः क्रियावान् सः एव पण्डितः अस्ति।|The reader, the teacher, and other scholars of scriptures all are addicted. Because the one who is active is a Pandit.|पढ़ने वाला, पढ़ाने वाला, और अन्य शास्त्रवाचक सभी व्यसनग्रस्त होते हैं। क्योंकि जो कार्यशील होता है, वही पंडित होता है।
पठकः पाठकः च एव ये च अन्ये शास्त्र-वाचकाः सर्वे व्यसनिनः, ज्ञेयाः, यः क्रियावान् सः पण्डितः॥|The reader, the teacher, and other scholars of scriptures all are addicted. Because the one who is active is a Pandit.|पढ़ने वाला, पढ़ाने वाला, और अन्य शास्त्रवाचक सभी व्यसनग्रस्त होते हैं। क्योंकि जो कार्यशील होता है, वही पंडित होता है।
चाणक्यः चन्द्रगुप्तं राज्ये प्रतिष्ठापितवान्।|Chanakya established ( throned) Chandragupta in the kingdom.|चाणक्य ने चन्द्रगुप्त को सिंहासन पर प्रतिष्ठापित।
लक्ष्मीः इति तस्याः नाम।|Her name is Lakshmi.|उसका नाम लक्ष्मी है।
खड्गचालनमपि जानीयाः त्वम्।|You should also know swordsmanship ( fencing).|तुम्हें तलवार चलाना भी आना चाहिए।
उपवेष्टुमपि स्थानं नास्ति अत्र।|There is no place even to sit here.|यहाँ बैठने की भी स्थान नहीं है।
सा कियत् सुन्दरं गायति किल।|How beautifully she sings, isn’t it?|वह सचमुच कितना सुन्दर गाती है। 
मात्रा प्रेषितानि लड्डुकानि खादन् अस्मि।|I am eating the laddus sent by mother.|मैं माँ द्वारा भेजे गए लड्डू खा रहा हूँ।
तस्याः धेनोः खुरे वेदना विद्यते।|Her cow has pain in its hoof.|उसकी गाय के खुर में वेदना है।
अमृतपानाय सर्वे लालायिताः सन्ति।|Everyone is salivating (drooling over) to drink the Amrutha.|सभी अमृतपान के लिए लालायित हैं।
चतुरा अस्ति तव पुत्री।|Your daughter is clever.|तुम्हारी बेटी चतुर है।
हनुमतः लाङ्गूले अग्निः प्रज्वालितः।|Fire was set to Hanuman's tail.|हनुमान की पूँछ में आग लगा दी गई।
आक्षेपवचनं तस्य न वक्तव्यं कदाचन। अनुकूलं प्रियं च अस्य वक्तव्यं जन-संसदि।।|Whatever the situation, one should never say harsh words that insult anyone. Even in public meetings, one should always say things that are pleasing to others as per the situation.|स्थिति चाहे कैसी भी हो, किसी को अपमानित करने वाले कटु शब्द कभी भी नहीं कहने चाहिए। जनसभाओं में भी सदैव परिस्थिति के अनुकूल दूसरों को प्रिय लगने वाली बातें ही कहनी चाहिए।
फ्लोरिडा> विश्वक्रिकट् क्षेत्रे शक्तं दलद्वयं 'सूपर् ८' इति द्वितीयं चरणमदृष्ट्वा बहिर्गतम्।|Florida> Two of the strongest teams in the world cricket scene have been eliminated from the second round of the Super.|फ्लोरिडा> विश्व क्रिकेट परिदृश्य की दो सबसे मजबूत टीमें सुपर के दूसरे दौर से बाहर हो गई हैं।
ए संघात् भारतेन सह यू एस् दलः 'सूपर् ८' चरणं प्रविष्टः।|The US team entered the Super 8 stage with India from group A.|अमेरिकी टीम ग्रुप ए से भारत के साथ सुपर 8 चरण में प्रवेश कर गई।
भारतं, यू एस् दलौ विरुध्य पराजितः पाकिस्थानदलः किरीटप्रतीक्षया आगतः अपि निराशया प्रतिनिवर्तते।|Pakistan, who lost against India and the US team, came back disappointed despite waiting for the crown.|भारत और अमेरिकी टीम से हारा पाकिस्तान ताज का इंतजार करने के बावजूद निराश होकर लौटा।
सि संघे अन्तर्भूतः न्यूसिलान्टः स्पर्धाद्वये अवशिष्टे अपि अङ्कपट्टिकायां द्वितीयस्थानं प्राप्तुं न शक्यते।|New Zealand, which is in the C group, is unlikely to finish second on the points table with two events remaining.|न्यूजीलैंड, जो सी ग्रुप में है, के दो इवेंट शेष रहने के साथ अंक तालिका में दूसरे स्थान पर आने की संभावना नहीं है।
तत्स्थाने अफ्गानिस्थानं भविष्यति।|It will be replaced by Afghanistan.|इसकी जगह अफगानिस्तान लेगा।
स्वप्नान् अवशेष्य ते निश्चेतनशरीराः प्रत्यागतवन्तः।|They returned as unconscious bodies, leaving their dreams behind.|वे अपने सपनों को पीछे छोड़कर, बेहोश शरीर लौट आए।
शोकाश्रुभिः सह देशस्य अन्त्याञ्जलिः।|The country's last tribute with tears of grief.|देश की ओर से दुख के आंसुओं के साथ अंतिम श्रद्धांजलि।
कोच्चि> कुवैटे अग्निकाण्डे अकालमृत्युं प्राप्तवतां ४५ भारतीयपुरुषाणां मृतदेहान् ऊढ्वा भारतव्योमसेनायाः IAF C3oj विमानं शुक्रवासरे प्रभाते १० .२७ वादने कोच्चि अन्ताराष्ट्रियविमानिलयं प्राप।|Kochi> An Indian Air Force IAF C3oj aircraft carrying the bodies of 45 Indian men who died prematurely in a fire in Kuwait arrived at Kochi International Airport at 10.27 am on Friday.|कोच्चि > भारतीय वायुसेना का IAF C3oj विमान कुवैत में आग लगने से असामयिक मारे गए 45 भारतीयों के शव लेकर शुक्रवार सुबह 10.27 बजे कोच्चि अंतरराष्ट्रीय हवाई अड्डे पर पहुंचा।
मृतप्रवासिनां  ३१ पुरुषाणां बन्धुजनाः  दुःखभारहृदयैः अश्रुपूर्णनयनैश्च प्रतीक्षन्ते स्म।|Relatives of the 31 men of the dead emigrants waited with hearts heavy with sorrow and eyes full of tears.|मृत प्रवासियों में से 31 लोगों के रिश्तेदार दुख से भारी दिल और आंसुओं से भरी आंखों के साथ इंतजार कर रहे थे।
राज्यसर्वकारस्य आदरसूचकः 'गार्ड् ओफ् ओणर्' बहुमतिश्च दत्तः।|A guard of honor was given as a mark of respect by the state government.|राज्य सरकार द्वारा सम्मान स्वरूप गार्ड ऑफ ऑनर दिया गया।
अनन्तरं १२. १५ वादने बन्धुजनेभ्यः मृतदेहाः संक्रमिताः।|Then At 15 o'clock the bodies were handed over to relatives.|तब 15 बजे शव परिजनों को सौंप दिया गया।
विमानसेवकाः २३केरलीयान् समेत्य ३१ प्रवासिनां भौतिकशरीराणि विमानतः बहिर्नीत्वा पूर्वमेव सज्जीकृतेषु मञ्चेषु शायितवन्तः।|The flight attendants took the physical bodies of 31 migrants, including 23 Keralites, out of the plane and laid them on the platforms prepared in advance.|फ्लाइट अटेंडेंट ने 23 केरलवासियों सहित 31 प्रवासियों के शवों को विमान से बाहर निकाला और उन्हें पहले से तैयार प्लेटफार्मों पर रख दिया।
अन्त्योपचारान् समर्प्य|having conducted last rites|अंतिम संस्कार की निर्वहन
साक्षराः विपरीताः चेत् राक्षसाः|if saksharas are reversed then they become rakshasas|
पश्य तत् वर्तुलाकारम् आम्रम्।|Look at that round-shaped mango.|उस गोल आकार वाले आम को देखो।
शिशुना मातुः वेणी गृहीता।|The mother’s plait was held by the child.|बच्चे ने माँ की चोटी पकड़ ली है।
गच्छति याने आरोढुं न प्रयतस्व।|Do not try to board the moving vehicle.|चलते वाहन में चढ़ने का प्रयास न करो।
प्रवहमानः वायुः शुष्यन्ति पत्राणि अनयत्।|The blowing wind carried away dry leaves.|बहती हवा सूखते हुए पत्तों को ले जाती है।
कः सौरमासः चलति अधुना।|Which solar month is going on now?|अभी कौन सा सौरमास चल रहा है। 
तव जन्मदिनाङ्कः कः।|What is your date of birth?|तुम्हारी जन्मतिथि क्या है। 
तिसृषु रामस्य माता का।|Who is the mother of Rama among the three?|तीनों में से राम की माता कौन है। 
दशानाम् उपनिषदां भाष्यम् उपलब्धमस्ति।|The commentary on ten Upanishads is available.|दस उपनिषदों की व्याख्या उपलब्ध है।
कठोपनिषदः पठनं तु कृतम्मया।|I have read the Kathopanishad.|मैंने कठोपनिषद का पठन तो कर लिया है।
रात्रिकाले शीतलता वर्धते सर्वत्र।|Chillness increases everywhere at night.|रात्रि में सब ओर ठंडक बढ़ जाती है।
कुवैट् मध्ये कर्मकराणां वासमन्दिरे अग्निप्रकाण्डः - ४९ जनानां जीवहानिः।|Fire at workers' residence in Kuwait - 49 people killed.|कुवैत में श्रमिकों के निवास पर आग - 49 लोगों की मौत
४२ भारतीयाः; तेषु १०केरलीयाः।|42 Indians; 10 of them are Keralites.|42 भारतीय; इनमें से 10 केरलवासी हैं।
कुवैट् सिटी> कुवैट् राष्ट्रस्य मंगेफ् नामकनगरे वर्तमाने कस्याश्चित् निजीयकम्पन्याः कर्मकरैः सेवाकरैश्च वासं क्रियमाणे गृहसमुच्चये दुरापन्नेन अग्निकाण्डेन ४९ जनाः मृताः।|KUWAIT CITY> At least 49 people have been killed in a fire in a house complex currently occupied by workers and servicemen of a private company in the Kuwaiti city of Mangef.|कुवैत शहर> कुवैती शहर मंगेफ में एक निजी कंपनी के श्रमिकों और सैनिकों के कब्जे वाले एक घर परिसर में आग लगने से कम से कम 49 लोग मारे गए हैं।
तेषु ४२ जनाः भारतीयाः भवन्ति।|42 of them are Indians.|इनमें से 42 भारतीय हैं।
चत्वारिशदधिकं जनाः आहताः वर्तन्ते।|More than 40 people have been injured.|40 से ज्यादा लोग घायल हुए हैं।
मृतेषु दश केरलीयाः सन्ति।|Ten of the dead are Keralites.|मृतकों में दस केरलवासी हैं।
बुधवासरे प्रत्युषसि चतुर्वादने वाससमुच्चयस्य अधस्तरस्थात् सुरक्षाप्रकोष्ठात् प्रथमम् अग्निबाधा जातेति सूच्यते।|The first fire was reported from a security cell on the lower level of the apartment block at 4 am on Wednesday.|पहली आग की सूचना बुधवार सुबह 4 बजे अपार्टमेंट ब्लॉक के निचले स्तर पर स्थित सुरक्षा कक्ष से मिली।
ततः पाकशालस्थान् अनिलकोशान् अग्निबाधा अभवदिति दुरन्तस्य व्याप्तिमवर्धयत।|Then the air cells in the kitchen were set on fire, increasing the extent of the fire.|तभी रसोई में लगे एयर सेलों में आग लग गई, जिससे आग की भयावहता बढ़ गई।
झटित्येव कुवैट्प्रशासनस्य नेतृत्वे रक्षाप्रवर्तनानि आरब्धानि।|Defense operations led by the Kuwaiti administration were immediately launched.|कुवैती प्रशासन के नेतृत्व में रक्षा अभियान तुरंत शुरू किया गया।
भारतस्य विदेशकार्यमन्त्रालयेन मृतान् आहतान् च प्रत्यभिज्ञातुं प्रक्रमाः विधत्ताः।|The Indian Ministry of External Affairs has taken steps to identify the dead and injured.|भारतीय विदेश मंत्रालय ने मृतकों और घायलों की पहचान के लिए कदम उठाए हैं।
सिक्थवर्तिका समाप्ता।|The candle is finished.|मोमबत्ती समाप्त हो गई।  
अधिकारी श्रमिकं निष्कासयति।|The officer dismisses the worker.|प्रबंधक श्रमिक को निकालता है।  
विद्यार्थी पिपठिषति।|The student desires to study.|छात्र पढ़ाई करना चाहता है।  
उक्तस्य विषयस्य पुनः प्रतिपादनं कुरु।|Repeat the explanation of the said topic.|उक्त विषय की व्याख्या पुनः करें।  
गरुडः बहुना वेगेन डयते।|The eagle flies very fast.|गरुड़ तीव्र वेग से उडता है।  
बालिके देवम् अर्चितवत्यौ।|The two girls worshipped the deity.|दो लड़कियों ने देवता की पूजा की।  
त्वम् आनन्दं लभस्व।|You should attain happiness.|तुम आनन्द प्राप्त करो।  
गृहस्थाः अतिथीन् सत्कुर्वन्ति।|The householders honour the guests.|घरवाले अतिथियों का सत्कार करते हैं।  
मृत्युः नूतनः आरम्भः भवेत्।|Death may be the new beginning.|मृत्यु एक नया आरम्भ है।  
विद्युत् तु गता एव।|But, the electricity has gone already.|बिजली चली गई है।
खलः करोति दुर्वृत्तं नूनं फलति साधुषु। दशाननः अहरत् सीतां, बन्धनं तु महोदधेः॥|The wicked one does bad things and they show up upon noble men. Ravana had taken away Sita and the ocean had to be confined during building the bridge.|दुर्जन दुष्ट काम करता है और सज्जनों पर (बिना किसी अपराध) उसका प्रभाव पड़ता है। रावण ने सीता का हरण किया, और बन्धन पड़ा समुद्र पर सेतु निर्माण के समय।
दुर्जनः दुष्टं कार्यम् आचरति, तत्फलं सज्जनेषु आपतति। रावणः सीतां अपाहरत् किन्तु बन्धनं समुद्रस्य अभवत् सेतु-निर्माणेन।|The wicked one does bad things and they show up upon noble men. Ravana had taken away Sita and the ocean had to be confined during building the bridge.|दुर्जन दुष्ट काम करता है और सज्जनों पर (बिना किसी अपराध) उसका प्रभाव पड़ता है। रावण ने सीता का हरण किया, और बन्धन पड़ा समुद्र पर सेतु निर्माण के समय।
पादकन्दुकपरिशीलकः टि के चात्तुण्णिः दिवंगतः।|Football analyst TK Chattunni has passed away.|फुटबॉल विश्लेषक टीके चटुन्नी का निधन हो गया है।
तृश्शिवपेरूर्> भारतस्य भूतपूर्वः पादकन्दुकक्रीडकः राष्ट्रस्य सर्वश्रेष्ठपादकन्दुकपरिशीलकेषु अन्यतमः टि के चात्तुण्णिवर्यः [७९] दिवंगतः।|TRISHVPERUR> Former Indian footballer and one of the nation's best football analysts, TK Chattunni, [79] has passed away.|तृश्शिवपेरूर> पूर्व भारतीय फुटबॉलर और देश के सर्वश्रेष्ठ फुटबॉल विश्लेषकों में से एक, टीके चटुन्नी, [79] का निधन हो गया है।
१९४५ जनुवरि २५ तमे दिनाङ्के केरले चालक्कुटि प्रदेशे लब्धजन्मा अयं पादकन्दुकक्रीडकः, परिशीलकः इत्यादिषु मण्डलेषु  अर्धशतकाधिककालं यावत् सक्रियः वर्तते स्म।|Born on January 25, 1945 in Chalakkuti, Kerala, he was active in circles like football player and analyst for more than half a century.|25 जनवरी, 1945 को केरल के चलक्कुटी में जन्मे, वह आधी सदी से अधिक समय तक फुटबॉल खिलाड़ी और विश्लेषक जैसे क्षेत्रों में सक्रिय रहे।
भारतसेनायाः ई एम् ई सेक्कन्दराबाद् संघेनैव चात्तुण्णिवर्यस्य औद्योगिकपादकन्दुकक्रीडाकाण्डस्य प्रारम्भः।|Mr. Chattunni's industrial football career started with the EME Secunderabad Association of the Indian Army.|श्री चटुन्नी के औद्योगिक फुटबॉल करियर की शुरुआत भारतीय सेना के ईएमई सिकंदराबाद एसोसिएशन द्वारा की गई थी।
संघेभ्यश्च सः पादत्रं व्यधरच्च।|And he bore shoes for these clubs.|और उन्होंने इन क्लबों के लिए जूते पहने।
नेहरु चषकलाभे तस्य भागधेयः अविस्मरणीयः आसीत्।|His role in the winning of the Nehru cup was unforgettable.|नेहरू कप जीतने में उनकी भूमिका अविस्मरणीय थी।
१९७९ तमे केरलदलस्य परिशीलकोऽभवत्।|In 1979, he became the analyst of the Kerala team.|1979 में वे केरल टीम के विश्लेषक बन गये।
परिशीलककञ्चुकमपि धृत्वा तान् विजयपीठमारोहयत्।|He also took the examiner's belt and ascended them to the throne of victory|उसने परीक्षक की बेल्ट भी ले ली और उन्हें विजय के सिंहासन पर बैठा दिया।
चात्तुण्णिवर्यस्य निर्याणे विविधक्षेत्रीयाः प्रमुखाः अन्याञ्जलिं समर्पितवन्तः।|Heads of various sectors paid tributes to Mr. Chattunni on his departure.|श्री चटुन्नी के प्रस्थान पर विभिन्न क्षेत्रों के प्रमुखों ने उन्हें श्रद्धांजलि अर्पित की।
सुव्यक्तित्वम्|
कस्यचन गुणानुवादः मह्यं रोचतेतरां, यदि स महानुभावः सगुणी स्यात्।|I like very much expressing someone's virtues if that gentleman is virtuous.|मुझे किसी के गुणों को व्यक्त करना बहुत पसंद है, यदि वह सज्जन व्यक्ति गुणवान हो।
एतादृशः महानुभावः मया गणमाध्यमेषु दृष्टः, परिचितपूर्वः, सः गुणिजनः हि आदरणीयः डा०तेजप्रकाशपूर्णानन्दव्यासः महाभागः वर्तते।|I have seen such a great man in the mass media, I have known him before, that virtuous man is the venerable Dr. Tej Prakash Purnananda Vyas.|मैंने एक ऐसे महान व्यक्ति को जनसंचार माध्यमों में देखा है, मैं उन्हें पहले से जानता हूं, वे पुण्यात्मा पुरुष हैं आदरणीय डॉ. तेज प्रकाश पूर्णानंद व्यास।
आमेरिकायाम् अधीतविद्यः, हृद्विशेषज्ञः, मानवहृदय-अन्ताराष्ट्रिय-पादपोषकतत्त्वानां कश्चन सुदक्षः वैज्ञानिकः वर्तते।|He is an American-educated cardiologist and a well-educated scientist of the human heart and international plant nutrients.|अमेरिकी-शिक्षित हृदय रोग विशेषज्ञ और मानव हृदय एवं अंतर्राष्ट्रीय पादप पोषक तत्वों के सुशिक्षित वैज्ञानिक।
एतादृशाः महाभागाः सदैव इतरेषाम् अनुकरणीयाः भवन्ति।|Such great men are always role models for others.|ऐसे महापुरुष सदैव दूसरों के लिए आदर्श होते हैं।
यथा चित्तं तथा वाचः, यथा वाचः तथा क्रियाः। चित्ते वाचि क्रियायां च साधुनाम् एकरूपता॥|Whatever is in the mind should be expressed through speech and whatever is expressed through speech should be acted upon accordingly. Those whose mind, speech and actions are consistent are saints.|जो चित्त (मन) में हो वही वाणी से प्रकट होना चाहिए और जो वाणी से प्रकट हो उसके अनुरूप ही कार्य करना चाहिए। जिनके चित्त, वाणी और कर्म में एकरूपता होती है वही साधुजन होते हैं।
अन्तेषु रेमिरे धीराः, न ते मध्येषु रेमिरे। अन्त-प्राप्तिं सुखं प्राहुः दुःखम् अन्तरम् एतयोः।।|A patient person always rests only after the task is accomplished (attainment of goal) and not in the middle of the work, because achieving goal is the ultimate happiness and not achieving goal is the ultimate sorrow.|धैर्यवान व्यक्ति हमेशा कार्यसिद्धि (लक्ष्यप्राप्ति) हो जाने पर ही विश्राम करते हैं न कि कार्य के बीच में,, क्योंकि लक्ष्यप्राप्ति ही परमसुख है तथा लक्ष्य अप्राप्ति परम दुःख!!
धैर्यशिल व्यक्तिः सर्वदा कार्यस्य लक्ष्यप्राप्तेः अनन्तर विश्रामं करोतु। न तु कार्यस्य मध्ये, यतः लक्ष्य अप्राप्तिः एव परमसुखम्, लक्ष्यप्राप्तिः एव परमदुर्भागः!!||A patient person always rests only after the task is accomplished (attainment of goal) and not in the middle of the work, because achieving goal is the ultimate happiness and not achieving goal is the ultimate sorrow.|धैर्यवान व्यक्ति हमेशा कार्यसिद्धि (लक्ष्यप्राप्ति) हो जाने पर ही विश्राम करते हैं न कि कार्य के बीच में,, क्योंकि लक्ष्यप्राप्ति ही परमसुख है तथा लक्ष्य अप्राप्ति परम दुःख!!
आशाया कृतदासो यः स दासः सर्वदेहिनाम्। आशा दासीकृता येन तस्य दासायते जगत्॥|One who is made slave of greed, becomes a slave of all beings. [But] to that who has enslaved the greed, the whole world becomes a slave.|जो व्यक्ति आशा के द्वारा दास बनाया गया हो, वह समस्त जीवों का दास होजाता है। जो आशा को ही अपना दास बना लेता है, उसका समस्त जगत् दास होजाता है।
