Sanskrit|English|Hindi
धारावाहिकं गीताप्रश्नोत्तरम् - ५०||
अर्जुनः - भगवन्! स्वर्गं प्रति गमनागमनरूपा दशा तु सकामकर्मयुक्तेषु अनुष्ठानेषु संलग्नाः, आश्रिताः वा ये स्युः, तेषां हि भवतीति तु भवता पूर्वम् उक्तमासीत्। परन्तु कश्चन भवन्तं प्रपन्नः भवेत् तदा किं स्यात्?||
श्रीकृष्णः - पार्थ ! ये अनन्यभावयुक्ताः मनुष्याः मां हि चिन्तयन्तः पर्युपासते, मयि एव ते सततं निरताः च भवन्ति, तादृशानां भक्तानां योगक्षेमम् अहं स्वयमेव वहामि, अर्थात् तेषाम् अप्राप्तवस्तुनः प्राप्तिं, प्राप्तवस्तुनः रक्षणम् च अहं स्वयमेव करोमि।||
अर्जुनः - परन्तु एवमेव प्रकारेण यदि श्रद्धापूर्वकं कश्चन अन्यदेवानाम् उपासनां कुर्यात् तर्हि भवदुपासनायाः परित्यजनस्य दोषः तं बाधते किम्?||
श्रीकृष्णः - हे धनञ्जय ! यदि केचन मदुपासनां परित्यज्य श्रद्धाविश्वासपूर्वकम् अन्यदेवान् पूजयेयुः तर्हि अत्र न कापि महती बाधा । वस्तुतः सः अन्यदेवान् निमित्तीकृत्य मामेव पूजयन्तः भवन्ति । कारणं सर्वदेवानां स्वरूपं, सदसच्च, सर्वमपि अहमेव अस्मि । परन्तु तादृशैः कृतं तत्पूजनं विधिपूर्वकं स्यादिति न मन्ये।||
अर्जुनः - भगवन् ! यदि तेषां देवानां पूजनमपि भवतः हि पूजनं स्यात् तर्हि तत्पूजनं कथं वा अविधिपूर्वकम् जातम् ? नावगतं मया सर्वथा, कृपया स्पष्टीक्रियतां प्रभो!||
श्रीकृष्णः - अर्जुन ! ते मां तत्त्वतः अजानन्तः अन्यदेवान् आश्रयेयुः इति तु अयुक्तमेव । यतोहि यज्ञः, दानं, तपः इत्यादीनां समस्तशुभकर्मणां भोक्ता, सम्पूर्णलोकानां प्रभुः च अहमेव अस्मि । यथा, वृक्षस्य मुख्यमूलमेव अजानताम् अज्ञानिनां कृते केवलं शाखापत्रादिकस्य उपर्युपरि दृश्यमानं ज्ञानमिव भवति तत्तु । परन्तु वृक्षस्य मुख्याधारस्तु तस्य मूलमेव स्यान्ननु ? एवमेव अहमपि अखिलचराचरजगतः मूलाधारोऽस्मि इति ते तत्त्वतः मां न जानन्ति, अतः पतन्ति।||
अर्जुनः - भगवन् ! तत्पतनं नाम किम्?||
श्रीकृष्णः - पार्थ ! ये देवपूजकाः स्युः, ते देवान् हि प्राप्नुवन्ति । एवमेव पितृसेवकाः पितृ२न्, भूतप्रेतपूजकाः च  भूतप्रेतान् प्राप्नुवन्ति । परन्तु विशेषः यत् भ्रातः ! मत्पूजकाः भक्ताः प्रत्यक्षतया मामेव अधिगच्छन्ति।||
अर्जुनः - प्रभो ! तव पूजकाः त्वां प्राप्नुवन्ति इति तु सत्यं भाति, परन्तु सा भक्तिरपि अतीव कठिना स्यात् किल, ननु?||
श्रीकृष्णः - नहि अर्जुन! मत्प्राप्त्यर्थं भक्तैः आचर्यमाणा या भक्तिः, सा तु अत्यन्तं सुगमा वर्तते । यः मद्भक्तः, सः मां प्रीतिपूर्वकं पत्रं पुष्पं फलं जलं च अर्पयति,  मत्परभक्तेन तेन भक्त्या अर्पितं तदुपहारम् अतीव प्रेम्णा स्वयमेव अश्नाम्यहम्।||
अर्जुनः - एवञ्चेत् मया किं कर्तव्यं भगवन् ?||
श्रीकृष्णः - हे भारत! त्वं यत् अश्नासि, यत् जुहोषि, यत् ददासि, यत् तपस्यसि, अन्यच्च यत् यत् कर्म करोषि, तत् सर्वं मदर्पणं कुरु इति । (गीता - ९/२२-२७)||
होरायां १३० कि. मी वेगः।|130 km/hr velocity.|स्पीड 130 किमी प्रति घंटा।
आगमिष्यति वन्दे मेट्रो।|Vande Metro will be coming.|वंदे मेट्रो आने वाली है।
चेन्नै> वन्दे मेट्रो इति पट्टिकाशकटस्य परीक्षण धावनं विनाविलम्बं भविष्यति इति इन्टग्रल् कोच् फाक्टरि संस्थाधिकारिणः अवदन्।|Chennai> Vande Metro will have a trial run without delay, officials of the Integral Coach Factory said.|चेन्नई - इंटीग्रल कोच फैक्ट्री के अधिकारियों ने कहा कि वंदे मेट्रो का ट्रायल रन बिना किसी देरी के किया जाएगा।
जूण् जुलै मासे एव परीक्षणधावनं भविष्यति।|The test run will be held in June and July.|टेस्ट रन जून और जुलाई में आयोजित किया जाएगा।
१२ यात्रापेटिकाः सन्त्यस्मिन्।|There are 12 coaches in it.|इसमें 12 पेटियां हैं।
'मेमु' रेल् यानस्य परिष्कृतं रूपं भवति इदम्।|This is a sophisticated form of 'Memu' rail yansp.|This is a sophisticated form of 'Memu' rail.|यह 'मेमू' ट्रेन का परिष्कृत संस्करण है।
होरायां ११० -१३० इति वेगेन भविष्यति अस्य धावनम्।|It will run at speeds of 110 -130 in an hour.|होरा में यह 110 -130 की स्पीड से चलेगी।
यानानां मिथः घट्टनस्य परिहाराय कवचः इति सुविधा अपि अस्मिन् सजीकृतः अस्ति।|It is also equipped with a shield to avoid collisions between vehicles.|यह वाहनों के बीच टकराव से बचने के लिए एक ढाल से भी सुसज्जित है।
प्रति पेटिकायां शतानाम् उपवेष्टुं तथा द्विशतानां स्थातुं च शक्यते।|Hundreds can sit and two hundred can stand per box.|प्रति डिब्बे में सैकड़ों बैठ सकते हैं और दो सौ खड़े हो सकते हैं।
प्रथमयात्रा चेन्नैतः तिरुप्पतिपर्यन्तं भविष्यति।|The first journey will be from Chennai to Tiruppati.|पहली यात्रा चेन्नई से तिरुपती तक होगी।
अनेन यज्ञेन देवान् पोषयत यूयं ते च युष्मान् पोषयन्तु इत्थं निस्वार्थभावेन परं पदं प्राप्तास्थ।|You elevate the gods with this sacrifice and may they elevate you. In this way, selflessly uplifting each other, you will attain supreme welfare.|तुम लोग इस यज्ञ से देवताओं को उन्नत करो और वे देवता तुम लोगों को उन्नत करें। इस तरह निःस्वार्थ भाव से एक-दूसरे को उन्नत करते हुए तुम लोग परम कल्याण को प्राप्त हो जाओगे।
देवान् भावयत अनेन, ते देवाः भावयन्तु वः, परस्परं भावयन्तः श्रेयः परमम् अवाप्स्यथ॥|You elevate the gods with this sacrifice and may they elevate you. In this way, selflessly uplifting each other, you will attain supreme welfare.|तुम लोग इस यज्ञ से देवताओं को उन्नत करो और वे देवता तुम लोगों को उन्नत करें। इस तरह निःस्वार्थ भाव से एक-दूसरे को उन्नत करते हुए तुम लोग परम कल्याण को प्राप्त हो जाओगे।
छात्रः कक्षायाः सुधाखण्डं कोषे स्थापयति।|The student keeps the chalk-piece from the class, in the pocket.|छात्र कक्षा से कोश में बत्ती रखता है।
सः तत् फलरसं मदर्थमेव अस्थापयत्।|He kept that fruit juice just for my sake.|उसने मेरे लिए फलों के रस को वहाँ रखा।
अपि बदरीफलानि शैत्यकाले आयान्ति।|Are berries available in winter?|क्या शीतकाल में बेर आते हैं? 
भवतः आगमनस्य कारणं किम्।|What brings you here?|तुम्हारे आगमन का कारण क्या है। 
तेषां कार्यक्रमस्य प्रसिद्धिः प्रसृता सर्वत्र।|Fame ( Success) of their program has spread everywhere.|उनके कार्यक्रम की सफलता सब ओर फैल गयी।
रुदता बालेन भोजनं न कृतम्।|Food was not by the crying child.|रोते हुए बच्चे के द्वारा भोजन नहीं किया गया।
किमर्थम् असमये खादथ।|Why do you eat at the wrong time?|तुम सब ने असमय क्यों खाया?
मातृसेवनं सर्वैः कर्तव्यमेव।|Service to the mother must be done by everyone indeed.|माँ की सेवा सभी के लिए वास्तव में कर्तव्य है।
भवति के के गुणाः विद्यन्ते।|What all qualities do you have?|तुम्हारे पास कौन-कौन से गुण हैं?
रामः उत्थाय प्रातःस्मरणं करोति।|After getting up in the morning Rama prays.|उठकर राम प्रातःस्मरण करता है।
जग्ध्वा मूषसहस्रं स तीर्थान्यभिगच्छति।|Having consumed a thousand mice, he goes on pilgrimage.|नौ सौ चूहे खा के बिल्ली हज को चली।
सत्याम् एताम् भारतीम् ईरयामि।|I tell you the truth.|यह सच्ची बात कहता हूँ।
यथा भवान् निर्धारयति तथैव सृष्टिः आरभ्यते।|The creation starts happening as per your resolution.|तुम जैसा संकल्प करते हो वैसे ही सृष्टि होने लगती है।
प्रत्यक्षं तु कमलमिव सुन्दरं मुखं वाण्यां चन्दनमिव शीतलता किन्तु क्रोधपूरितः हृदयः इति त्रीणि धूर्तलक्षणानि भवन्ति।|A face like a lotus (in appearance), speech as cool as sandalwood, (but) a heart full of anger - these are the three signs of a cunning person.|कमल जैसा मुख (प्रत्यक्ष में), वाणी में चंदन सी शीतलता, (परंतु) हृदय क्रोध से भरा हुआ - ये तीन धूर्त के लक्षण हैं।
मानवः बुद्ध्या भयं नाशयति।|One can win over fear by his intellect.|मनुष्य बुद्धि से भय को दूर कर सकता है।
तपसा महत् ब्रह्म प्राप्नोति।|Perceives the Supreme Lord through penance.|तपस्या से महत् (ब्रह्म) को प्राप्त करता है।
गुरोः सेवया ज्ञानं प्राप्नोति।|Obtains knowledge by serving the preceptors.|गुरु की सेवा से ज्ञान प्राप्त करता है।
तथा योगाभ्यासेन शान्तिं प्राप्नोति।|Attains peace through yoga.|और योग से शान्ति को प्राप्त करता है।
बुद्धिः भयं नाशयति।|One can win over fear by his intellect.|मनुष्य बुद्धि से भय को दूर कर सकता है।
तपसा परं ब्रह्म प्राप्यते।|Perceives the Supreme Lord through penance.|तपस्या से महत् (ब्रह्म) को प्राप्त करता है।
गुरुशुश्रूषया ज्ञानं वर्धते।|Obtains knowledge by serving the preceptors.|गुरु की सेवा से ज्ञान प्राप्त करता है।
योगाभ्यासेन शान्तिः प्राप्यते।|Attains peace through yoga.|और योग से शान्ति को प्राप्त करता है।
कृच्छ्रे वर्तते।|Fell in trouble.|संकट में पड़ गया।
यष्टिं समाश्रयति।|Takes support of the stick.|डंडे का सहारा लेता है।
द्विगुणं जवमास्थाय।|With doubled speed.|दोगुनी गति से।
कर्पटं सीव्यति।|Stitches clothes.|कपड़ा सीता है।
यत् धनं अन्यं पीडयित्वा धर्मम् उल्लङ्घ्य अथवा अपमानं सहित्वा प्राप्यते तस्मात् न कदापि सुखं प्राप्यते केनापि।|One never gets happiness from the money obtained by hurting others, violating religion or insulting oneself.|दूसरों को दु:ख देकर , धर्म का उल्लंघन करके या खुद का अपमान सहकर मिले हुए धन से कभी सुख नही प्राप्त होता।
सः परमात्मा कार्यं करोति तथापि न गच्छति न च परिवर्तते।|He (God) is active, yet immovable and unchangeable.|वह (परमात्‍मा) क्रियाशील है, फिर भी अचल और अविकारी है।
सः दूरमस्ति तथापि सामीप्यं भजते।|He is afar but also near.|वह दूर है फिर भी समीप है।
सः सर्वेषु विद्यते बहिरपि।|He is in everything and outside too.|वह इन सब में है और इन सब के बाहर भी है।
पात्रे त्यागी।|One who sacrifices for the worthy cause.|जो उचित पात्र के लिए त्याग करता है।
गुणे रागी।|Accepts the qualities of others.|दूसरों के गुणों को स्वीकार करता है।
संविभागी च बन्धुषु।|Shares his happiness and sorrow with his friends.|अपने सुख-दुःख को बंधु-बांधव के साथ बाँटता है।
शास्त्रे बोद्धा।|Acquires knowledge from the scriptures.|शास्त्रों में ज्ञान ग्रहण करता है।
रणे योद्धा।|Displays bravery in war.|युद्ध में वीरता का प्रदर्शन करता है।
सः वै पुरुषः उच्यते।|He alone is called a man in the true sense.|उसे ही सच्चे अर्थ में पुरुष कहा जाता है।
अनेकेषां संदेहानां नाशकं गूढार्थस्य प्रकाशकं शास्त्रमेव अस्माकं वास्तविकं नेत्रं न तु ते याभ्यां वयं पश्यामः।|The scriptures, which remove many doubts and reveal hidden meanings, are the real eyes of all human beings and not the eyes through which we see.|अनेक सन्देहों को दूर करनेवाला और छिपे हुए अर्थ को दिखाने वाला शास्त्र ही सब मनुष्यों की वास्तविक आँखें हैं और वह आँखें नहीं जिनके द्वारा हम देखते हैं।
यद्यपि अज्ञाः अल्पम् एव आरभन्ते कामं च व्यग्राः भवन्ति।|(Even though) the ignorant start in a small way, they get distracted from the goal (the object of desire).|(यद्यपि) अज्ञानी लोग छोटी-सी आरम्भ करके भी लक्ष्य (इच्छा की वस्तु) से भटक जाते हैं।
परन्तु कृतधियः महारम्भाः कुर्वन्ति तथापि निराकुलाः तिष्ठन्ति।|(But), the wise men, who start big, (even then) stand steady, unconfused.|(लेकिन), बुद्धिमान लोग, जो बड़ा उपक्रम करते हैं, (तब भी) स्थिर, सामञ्जस्य में खड़े रहते हैं।
अथ महात्मनाम् इदं प्रकृतिसिद्धं हि आसीत्।|Thus, this is natural characteristic of the high-minded.|इस प्रकार, यह उच्च विचारधारा वाले लोगों की स्वाभाविक विशेषता है।
विपदि धैर्यम्।|Firmness in adversity.|प्रतिकूलता में दृढ़ता।
अभ्युदये क्षमा।|Forbearance in prosperity.|समृद्धि में सहनशीलता।
सदसि वाक्पटुता।|Eloquence in an assembly.|सभा में वाक्पटुता।
युधि विक्रमः।|Bravery in battle.|युद्ध में वीरता।
यशसि अभिरुचिः।|Desire in glory/fame.|यश की रुचि।
श्रुतौ व्यसनं च।|Devotion in Vedas.|वेदों में भक्ति।
दिनकरः न अभ्यर्थितः पद्माकरं विकचीकरोति।|The sun, (even though not asked for) develops the lotus pond.|सूर्य बिना कहे ही पद्मकमलों के तालाब का विकास करता है।
चन्द्रः न अभ्यर्थितः कैरवचक्रवालं विकासयति।|The moon, (even though not asked,) blossoms white lotuses.|चंद्रमा बिना पूछे गये ही कैरव कमलों के पूँजों को खिलाता है।
जलधरः अपि न अभ्यर्थितः जलं ददाति।|The clouds as well, even though not asked, gives water.| बादल भी न माँगने पर भी पानी दे देते हैं।
सन्तः स्वयं न अभ्यर्थितः परहिते निहिताभियोगाः।|The good, on their own accord, (even though not asked) are perseveringly fixed in the welfare of others.|अच्छे लोग, अपनी इच्छा से ही बिना कहे जाने पर भी दूसरों के कल्याण में दृढ़तापूर्वक लगे रहते हैं।
श्लिष्टाक्रिया कस्यचित् आत्म-संस्था।|Some teachers themselves have special qualifications.|कुछ शिक्षक स्वयं विशेष योग्यता संपन्न होते हैं।
अन्यस्य सङ्क्रान्तिः विशेष-युक्ता।|Some are adept at conveying their abilities to others.|कुछ अपनी योग्यता दूसरों तक पहुंचाने में दक्ष होते हैं।
यस्य उभयं साधु स शिक्षाणां धुरि प्रतिष्ठापायितव्यः एव।|Only the one who has both these qualities should be considered the most worthy.|उसी को योग्यत्तम मानना चाहिए जिसमें ये दोनों गुण हों अर्थात जो स्वयं सुयोग्य हो और दूसरों को योग्य बना सके।
प्रकाशदायकः दीपः अन्धकारं भक्षयते कज्जलम् उत्पादयति च।|A lamp eats up the darkness and therefore it produces lamp black.|दीपक अंधेरे को खा जाता है और इसलिए दीपक काला पैदा करता है।
तथा एकः मनुष्यः यादृशम् अन्नं (भोजनं) नित्यं खादति तस्य तादृशः सन्तानः एव भविष्यति।|In the same manner according to the quality of one's food intake ( satva, rajas, tamas ) he also produce offspring in similar quality.|इसी प्रकार व्यक्ति अपने भोजन की गुणवत्ता (सत्व, रज, तम) के अनुसार ही संतान उत्पन्न करता है।
चक्षुषी उद्वृत्य|having rolled the eyes|आँखेँ तरेर कर
तोयदः धाराभिः ववर्ष|clouds rained with streams|बादल धाराओं से बरसा
सः कश्मलम् अगच्छत्|He became unconscious|वह मूर्च्छित हो गया
हैडिम्बः पितरम् अतीत्य अयुध्यत।|Ghatotkacha fought (in valour) leaving his father behind.|घटोत्कच पिता को पीछे छोडकर (शौर्य में) युद्ध करता था।
तिलशः अच्छिनत्|cut it into pieces|तिल तिल कर के काट डाला
न दिवा स्वापम् कुर्यात्|One shouldn't sleep in daytime|दिन में नहीं सोना चाहिए
कूपं परितः स्त्रियः हसन्ति।|Women laugh around the well.|स्त्रियाँ कुएं के चारों ओर हँसती हैं।
तस्याः मार्गे शुनकः शेते।|A dog sleeps on her path.|उसके मार्ग में एक कुत्ता सोता है।
सः सिंहात् बिभेति।|He fears a lion.|वह शेर से डरता है।
तस्य ग्रामे कः अपि धनिकः नास्ति।|There is no rich person in his village.|उसके गाँव में कोई धनी नहीं है।
आवां कालिकापुरं गच्छावः।|We both go to Kalikapuram.|हम दोनों कालिकापुर जाते हैं।
तस्य नेता भ्रष्टः अस्ति।|His leader is corrupt.|उसका नेता भ्रष्ट है।
मम मनः आधिग्रस्तं कृतम्।|My mind is suffering illness.|मेरा मन आधि से ग्रस्त है।
गुरुः उत्तरं जानाति।|The Guru knows the answer.|गुरु उत्तर जानते हैं।
जन्म एव मृत्युः इति बुद्धवचनम्।|Birth is indeed death, so says the Buddha.|जन्म ही मृत्यु है, ऐसा बुद्ध का कहना है।
बालगोविन्दः कबीरं भजते।|Balagovind worships Kabir.|बालगोविन्द कबीर को भजते है।
रामस्य हर्षदा या च यस्याः रामः  अपि हर्षदः तस्यै राम-समानायै श्री-सीतायै सुमङ्गलम्।|Who's the source of joy of Rama and whose source of joy is Rama, Be auspicious to her, Shri Sitā who's just like Rama.|राम को हर्ष देने वाली और जिनको प्रभु श्री राम हर्ष देते हैं उनका, जो राम के समान है, मङ्गल हो।
ग्रन्थकोटिभिः यत् उक्तं तत् अहं श्लोक-अर्धेन प्रवक्ष्यामि।|I will tell with half a verse, what has been told in crores of books.|मैं आधे श्लोक से बताऊंगा, जो करोड़ों पुस्तकों में कहा गया है।
परोपकारः पुण्याय एवं च परपीडनम् पापाय कल्पयति।|Helping others gives merit and hurting others leads to sin.|दूसरों की सहायता करना पुण्य है और दूसरों को चोट पहुंचाना पाप है।
कण्टकेन एव कण्टकम्।|Thorn can only be removed a thorn|कांटे से कांटा निकाला जाता है।
विषकुम्भम् पयस्-मुखम्(पयोमुखम्)।|Milk on top of a pot of poison.|मूंह में राम बगल में छुरी।
मौनं सम्मति-लक्षणम्।|Slience is tacit agreement.|मौन रहना सम्मति का लक्षण है।
आहारे व्यवहारे च त्यक्त-लज्जः सुखी भवेत्।|One who has given up shame in his diet and behavior should be happy.|आहार और व्यवहार में संकोच ना करने वाला सुखी रहता है।
न कूपखननं युक्तं प्रदीप्ते वह्निना गृहे।|No point in digging a well when the house is on fire.|पहले कार्य आरम्भ न करके अन्तिम समय में कार्य आरम्भ करना।
बलवान् जननी-स्नेहः।|Mother's affection is powerful.|माता का स्नेह बलवान् होता है।
न वित्तेन तर्पणीयः मनुष्यः।|Man is never satisfied with money.|मनुष्य धन की इच्छा से कभी तृप्त नहीं होता।
शुभस्य शीघ्रम्।|Quickness in auspiciousness|तुरन्त दान महाकल्याण।
बह्वारम्भे लघुक्रिया।|A great start, very little progress.|खोदा पहाड निकली चुहिया।
संहतिः कार्य-साधिका।|Unity is strength.|संगठन में बडी शक्ति है।
नहि सर्व-विदः सर्वे।|Nobody knows everything.|सब सब कुछ नहीं जानते।
अपुत्रस्य गृहं शून्यम्।|Empty is the house without a son.|पुत्रहीन घर सूना है।
कायः कस्य न वल्लभः।|Who doesn't love the body?|जान किसे प्यारी नहीं?
रस-मूलाः हि व्याधयः।|Diseases are rooted in taste.|जीभ रोगों की जड है।
अस्थिरं जीवतं लोके।|Life is unstable in this world.|जीवन का क्या भरोसा।
धर्म-क्षयकरः क्रोधः।|Anger destroys dharma.|गुस्सा बडा चाण्डाल है।
यथा पावकस्पृष्टः कर्पूरः सौरभम् लभतेतराम् तथा आपद्गतः सन् अपि साधुः स्वभावम् न जहाति एव।|(Just as) Camphor (that already gives fragrance) that is touched by fire gives more fragrance than before, (similarly) being in the adversity that has befallen, the pious do not give up their good character (their character gets even better).|(जिस प्रकार) कपूर (जो पहले से ही सुगंध देता है) को आग से छूने पर वह पहले से भी अधिक सुगंध देने लगता है, (उसी प्रकार) विपत्ति आने पर भी धर्मात्मा अपने अच्छे चरित्र को नहीं छोड़ते (उनका चरित्र और भी अच्छा हो जाता है)।
गुणेषु यत्नः क्रियताम्।|Let the effort by made through the qualities.|गुणों के माध्यम से प्रयास करें।
आटोपैः किं प्रयोजनम् भवति।|What is the use in show off?|दिखावे से क्या लाभ?
क्षीरविवर्जिताः गावः घण्टाभिः न विक्रीयन्ते।|Cow that does not give milk, does not sell by its bell (it wears around its neck).|जो गाय दूध नहीं देती,उसकी घंटी से वो बिकती नहीं।
लक्षकृत्वः दृष्टम्।|One lakh views.|एक‌ लाख अवलोकन।
न दृष्टं चेदद्यैव द्रष्टव्यम्।|If you have not watched it, watch it today.|नहीं देखा हो तो आज ही देखें।
दण्डप्रहारैः ते मस्तकं कुट्टयिष्यामि।|I will beat your head with a stick|डंडा मार के तेरा सिर कूट दूंगा।
फुरफुरायते प्रदीपः।|The lamp is fluttering.|दिया फरफरा रहा है।
अहं द्वारम् अपावृतं करोमि।|I open the door.|मैं दरवाजा खोलता हूँ।
दारिद्र्यात् पुरुषस्य आपदः स्फारीभवन्ति।|गरीबी के कारण व्यक्ति की परेशानियां बढ़ जाती हैं।|Due to poverty, a person's problems increase.
श्रुतं गृहीतं च।|Heard and understood (accepted).|सुना और समझा (स्वीकार किया)।
बलवान् अन्धकारः।|बलवान अन्धकार।|Great darkness.
नोदय अश्वान् यत्र भीष्मः।|Drive horses wherever Bhishma goes.|जहाँ भीष्म वहां घोड़े हांकिए।
तले हन्ति।|Beats palms.|हथेलियों को पीटता है।
तव अनयात् युद्धम् इदम्।|This is war because of your injustice.|तुम्हारे अन्याय के कारण यह युद्ध है।
कन्यायाः विवाहः सम्मानीय-कुटुम्बे भवेत्, पुत्रस्य उत्तमशिक्षां भवेत्।|The daughter should be married into a respectable family and the son should have a good education.|पुत्री का विवाह प्रतिष्ठित कुल में करना चाहिये, पुत्र को अच्छी शिक्षा देनी चाहिए।
शत्रुः सर्वदा विक्षुब्धः भवेत् तथा च मित्रं धार्मिक-कार्येषु नियुक्तः भवेत्।|The enemy should always be disturbed and the friend should be engaged in religious activities.|शत्रु को सदैव परेशान रखना चाहिए और मित्र को धर्म कार्यों में नियोजित करना चाहिए।
पञ्चवादने कुक्कुटाः कूजन्ति।|The roosters crow at 5'o Clock.|मुर्गे पाँच बजे बाँग देते हैं।
बिडालः दुग्धं चोरयते।|The tomcat steals the milk.|बिल्ला दूध चुराता है।
मम मतिः दुष्टा अस्ति।|My thinking is wicked.|मेरी मति दुष्ट है।
तेषां जन्म सफलं गतम्।|Their birth has been successful.|उनका जन्म सफल गया।
महान् पण्डितः एषः दामोदरः अस्ति।|This great scholar is Damodara.|यह महान् विद्वान् दामोदर है।
अहं भवते धनं दातुं न इच्छामि।|I do not wish to give you money.|मैं आपको धन देना नहीं चाहता।
किमर्थं मां दुष्यसि।|Why do you insult me?|तुम मुझे क्यों दूषते हो?
सा कन्या पाककुशला अस्ति।|That girl is skilled in cooking.|वह कन्या खाना पकाने में कुशल है।
प्रधानमन्त्री अद्य वदतु।|The Prime Minister should speak today.|प्रधानमंत्री आज बोलें।
बालैः उक्तं कथम् एतत्।|The children said How So.|बच्चों ने कहा ऐसा कैसे।
कस्यापि जनस्य स्थिति सदा सुखमयी सदा वा दुःखमयी न भवति।|No one's situation is always happy or always sad.|किसी की भी स्थिति हमेशा सुखमय या हमेशा दुःखमय नहीं होती है।
सुखदुःखयोः वर्तनं चक्रसदृशं भवति कदाचित् उपरि कदाचित् अधः।|The state of happiness and sorrow always keeps moving upwards and downwards like a wheel.|सुख-दुःख की दशा पहिये के समान ऊपर और नीचे की ओर हमेशा ढलती रहती है।
विश्वावसुमहाराजस्य तनया मदालसा सर्वविद्यासम्पन्ना कन्या आसीत्।|Madalasa, the daughter of King Vishvaavasu, was a daughter endowed with all learning.|राजा विश्वावसु की पुत्री मदालसा सर्वविद्या से सम्पन्न पुत्री थी।
संसारपाशैः आत्मानं बद्धुम् नेच्छन्ती स्वतन्त्रतया ज्ञानविज्ञानानुसन्धानं कर्तुमभिलषति स्म।|Not wanting to bind herself to the ropes of the material world, she wished to pursue knowledge and science freely.|वह खुद को संसार की रस्सियों से बांधना नहीं चाहती थी, वह ज्ञान और विज्ञान को स्वतंत्र रूप से हासिल करना चाहती थी।
ब्रह्मवादिन्या भवितव्यमिति तस्याः तीव्रतरेच्छा अवर्तत।|I should become an brahmavadini.|मुझे ब्रह्मवादिनी बनना पढ़ेगा।
पत्युः इच्छानुसारं पत्नी व्यवहरेदिति विचारः नैव साधुः गृहस्थाश्रमप्रयोगशालायां गृहिण्ये सम्पूर्णं स्वातन्त्र भवेदिति च तस्याः प्रतिपादनमासीत्।|She argued that the idea that a wife should act according to her husband's wishes was not good and that a housewife should be completely independent in the laboratory of the household and asrama.|उन्होंने तर्क दिया कि यह विचार अच्छा नहीं है कि एक पत्नी को अपने पति की इच्छा के अनुसार कार्य करना चाहिए और एक गृहिणी को घरेलू प्रयोगशाला में पूरी तरह से स्वतंत्र होना चाहिए।
सुदैवात् महाराजस्य शत्रुजितः पुत्रः ऋतध्वजः तस्याः आशयम् अङ्गिकृत्य स्वस्य गृहस्थजीवनसालाः हस्ते समर्पुयितुं सज्जोऽभवत्।|Fortunately the Maharaja shatrujit's son Ritadhvaja accepted her intention and was ready to hand over the salaries of his household life.|सौभाग्य से महाराजा के पुत्र ऋतध्वज शत्रुजित् ने उनकी मंशा स्वीकार कर ली और अपने गृहस्थ जीवन का वेतन उन्हें सौंपने को तैयार हो गये।
मदालसा तस्य प्रस्तावं स्वीकृत्य भाविसन्ततिं तस्याः इच्छानुसारं वर्धयितुं अङ्गीकारम् अवाप्नोत्।|Madalsa accepted his proposal and got permission to raise children as per her wish in future.|मदालसा ने उनके प्रस्ताव को स्वीकार कर लिया और भविष्य में बच्चों को अपनी इच्छा के अनुसार पालने की स्वीकृति पायी।
कालक्रमेण तयोः मधुरदाम्पत्ये त्रयः पुत्राः जनिमलभन्त।|In time three sons were born to their sweet marriage|समय के साथ उनके मधुर विवाह से तीन पुत्र पैदा हुए
ऋतध्वजः तेभ्यः विक्रान्तः सुबाहुः शत्रुमर्दनः च इति क्षत्रियोचितनामानि प्राददात्।|Ritadhvaja gave them the names appropriate to a Kshatriya, Vikranta, Subahu and Shatrumardana.|ऋतध्वज ने उन्हें क्षत्रिय के लिए उपयुक्त नाम विक्रांत सुबाहु और शत्रुमर्दन दिए।
नामकरणावसरे स्मितं हसन्ती मदालसाब्रवीत्—'नराः स्वनामसार्थक्यं भजन्ते एव इति नास्ति' इति।|At the opportunity of naming, Madalasa smiled and said, 'It is not that men worship the meaning of their names.'|नामकरण के अवसर पर मदालसा ने मुस्कुराते हुए कहा, 'ऐसा नहीं है कि पुरुष अपने नाम के अर्थ की पूजा करते हैं'।
तस्याः वचसः अर्थः ऋतध्वजेन कालान्तरे अवगतः।|In time Ritadhvaja understood the meaning of her words|समय रहते ऋतध्वज को उसकी बात का मतलब समझ आ गया।
