Sanskrit|English|Hindi
अष्टावक्रः मातुः गर्भे बोधं प्राप्तवान्।|Ashtavakra attained knowledge in his mother’s womb.|अष्टावक्र ने अपनी माता के गर्भ में ही बोध प्राप्त कर लिया था।
यायावरभाषणम् अनुभवजन्यम् आसीत्।|The wanderer's speech was experience-borne.|यायावर का भाषण अनुभवजन्य थी।
अटनशीलं यूनं माता तर्जयति।|The mother scolds the wandering youth.|माता घूमने वाले युवक को डांटती है।
गुरुः ज्ञानं न गोपयति।|The teacher does not conceal (his) knowledge.|गुरु ज्ञान को नहीं छुपाता।
सदानन्दितः दृश्यते सः।|He looks ever-joyful.|वह सदा आनंदित दिखाई देता है।
सदाद शिव मयि प्रसीद।|Hey Shiva the ever-giver! be pleased with me.|हे सदा देने वाले शिव मुझ पर कृपा करो।
सदागतिः सूर्यः अद्य उग्रः अनुभूयते।|The ever-moving sun feels fierce today.|आज सतत चलने वाला सूर्य तीव्र अनुभूत हो रहा है।
सदायोगी एव अर्जुनसारथिः अस्ति।|Arjuna's charioteer is the eternal yogi.|अर्जुन का सारथी ही सदा योगी है।
सदाफलम् आरोपयितुमिच्छामि।|I wish to plant an ever-fruitful tree.|मैं सदा फल देने वाला वृक्ष लगाना चाहता हूँ।
सदापुष्पाः न सन्ति मे स्थाने।|Ever-blooming plants are not there at my place.|मेरे स्थान पर सदा खिलने वाले पुष्प नहीं हैं।
सदानीरा अस्ति गङ्गा।|The Ganga is a perennial river.|गंगा एक सदा बहने वाली नदी है।
सदादानः गणेशः प्रथमपूज्यः।|The perpetual-doner Ganesha should be worshipped first.|सदा देने वाले गणेश प्रथम पूज्य हैं।
सदानर्ताः पक्षिणः नैके सन्ति कूले।|Many ever-dancing wagtail birds are on the shore.|तट पर अनेक सदा नृत्य करने वाले पक्षी हैं।
सदाभव्यः भृत्यः स्वामिने रोचते।|Master likes an ever-attentive servant.|सावधान सेवक स्वामी को प्रिय होता है।
हनुमान् राक्षसास्थीनि तोडति।|Hanuman breaks the bones of the demons.|हनुमान राक्षसों की हड्डियाँ तोड़ता है।
अयुतं देयमस्ति मया।|Ten thousand is owed by me.|मेरे द्वारा दस सहस्र देय हैं।
न व्रुडेम स्वदोषान्।|Let us not conceal our own faults.|हम अपने दोषों को न छुपाएँ।
बालाः हर्षेण स्कुन्दन्ते।|Children leap with joy.|बच्चे आनंद से उछलते हैं।
उद्याने सप्तवर्णपुष्पाणि पुष्प्यन्ति।|Seven-colored flowers bloom in the garden.|उद्यान में सात रंगों के फूल खिलते हैं।
मम हेलनं केनापि न वीक्षितम्।|My tantrum was noticed by none.|मेरा हाव भाव किसी ने नहीं देखा।
चलचित्रे नायकः सूदयति शत्रुम्।|In the movie, the hero destroys the enemy.|चलचित्र में नायक शत्रु का संहार करता है।
रणाङ्गने सेनाः प्यायन्ते।|In the battlefield, the armies expand.|युद्धभूमि में सेनाएँ बढती हैं।
शिक्षके गते सति छात्राः अम्भन्ते।|While the teacher leaves, students make noise.|शिक्षक के जाने पर छात्र कोलाहल करते हैं।
हिक्कमानायै दधि देहि।|Give curd to the hiccuping girl.|हिचकी ले रही लड़की को दही दो।
तारेण अम्बुजं ध्माति|The star blows the lotus|जोर से शंख बजाता है
संतारं करोति|Crosses over|
घटस्य पूरणम्|filling of the pot|घड़े का भरना
सायम् अतिवर्तते|The evening passes|
प्रतिज्ञाम् अपवर्जयति|Fulfills the vows|
इत्थं तु पापमेव आश्रयेत् भवान्।|Thus, you would indeed resort to sin itself.|इस प्रकार आप केवल पाप का ही आश्रय लेंगे।
अजानता मया महापातकं कृतम्।|Great sin was committed by me, the ignorant.
• अज्ञानवश मुझसे महापाप हो गया।
निशाक्षये पक्षिणः शब्दं कुर्वन्ति।|At the close of the night, birds make sound.|रात के अंत में पक्षी शब्द करते हैं।
समस्योपायः कथमपि ज्ञेयः।|The solution to the problem must somehow be found out.|समस्या का उपाय किसी न किसी प्रकार जाना जाना चाहिए।
कृत्स्नः ग्रन्थः पठितः किम्।|Has the entire text been read?|क्या पूरा ग्रंथ पढ़ लिया गया है। 
मत्सरः त्यक्तव्यः सर्वथा।|Jealousy must be completely abandoned.|ईर्ष्या को सर्वथा त्याग देना चाहिए।
सङ्करितं बीजम् इदम्।|This is a hybrid seed.|यह संकरित बीज है।
पदच्युतः अधिकारी दुःखयति।|A dismissed officer feels sad.|पदच्युत अधिकारी दुःखी होता है।
बालाः दूषयन्ति जलं मृदया।|Children are polluting the water with mud.|बच्चे मिट्टी से पानी को दूषित कर रहे हैं।
लोभोपहतचेताः सः जातः।|He has become the one whose mind is overcome by greed.|वह लोभ से ग्रस्त चित्त वाला बन गया है।
विद्यार्थिनः सन्देष्टव्याः परीक्षायै।|The students should be informed about the examination.|विद्यार्थियों को परीक्षा के लिए सूचित किया जाना चाहिए।
मञ्चम् अलङ्कर्तुं तम् आह्वयामि।|I call upon him to decorate the stage.|मैं उसे मंच सजाने के लिए बुलाता हूँ।
कस्मिन् अपि तस्य अगतिः नास्ति।|There is nothing in which he is not knowledgeable.|ऐसा नहीं है कि किसी भी विषय में उसका ज्ञान नहीं है।
तस्य वेदान्ते रुचिः समजनि।|He acquired a taste for Vedanta.|उसकी वेदांत में रुचि उत्पन्न हुई।
सर्वाणि तत्वानि हस्तामलकीकृतानि।|All the principles were known like the back of his/her hand.|सभी तत्व हस्तगत कर लिए गए।
मनः व्यथितं भवति तव स्थितिं दृष्ट्वा।|Mind gets distressed upon seeing your condition.|तुम्हारी स्थिति देखकर मन व्यथित हो जाता है।
वयम् उद्बुद्धाः भवेम।|May we become awakened.|हम जागरूक बनें।
संशीतिः कस्य स्यात् रामवचने।|Whose doubt is possible in Rama’s words?|राम के वचनों में किसका संदेह रह सकता है। 
सा भृत्यम् उपयुनक्ति कार्यपूर्त्यै।|She engages the servant to complete the task.|वह कार्य पूरा करने के लिए सेवक को नियुक्त करती है।
देदीप्यमानस्य तारकस्य नाम किम्?|What is the name of the shining star?|चमकते हुए तारे का नाम क्या है। 
चतुर्नवतिं सैनिकः गोलिकाः प्रायुनक् समरे।|The soldier used ninety-four bullets during the battle.|सैनिक ने युद्ध में चौरानवें गोलियाँ चलायीं।
पञ्चदशभिः उपायैः तत्प्रक्षालनं कृतम्मया।|I cleansed it using fifteen methods.|मैंने पंद्रह उपायों से उसे शुद्ध किया।
नवनवतिं गाः चारयति गोपालकः।|The cowherd grazes ninety-nine cows.|गोपालक निन्यानवे गायें चराता है।
नवत्या जनैः प्रतिशतं संस्कृतमुच्यते अत्र।|Here, Sanskrit is spoken by ninety percent of the people.|यहाँ प्रति सौ में नब्बे लोग संस्कृत बोलते हैं।
पञ्चषैः वाक्यैः गङ्गामाहात्म्यम् उपस्थापयामि।|I present the glory of the river Gangaa in five-six sentences.|मैं पाँच छः वाक्यों में गंगा का हात्म्य प्रस्तुत करता हूँ।
सार्धशतेन विद्यार्थिभिः गीता अपठ्यत।|The Gita was studied by 150 students.|डेढ़ सौ विद्यार्थियों ने गीता पढ़ी।
पञ्चसु वृक्षेषु न सन्ति फलानि।|There are no fruits on five trees.|पाँच वृक्षों पर फल नहीं हैं।
अशीतिः व्रणाः सन्ति तत्शरीरे।|There are eighty wounds on his/her body.|उसके शरीर पर अस्सी व्रण हैं।
नवसप्तत्यां गृहेषु भगवद्ध्वजः विद्यते।|On seventy-nine houses, bhagwadhwaja is present.|उनहत्तर घरों में भगवद्ध्वज विद्यमान है।
एकादश दन्ताः वर्णीकृताः पितुः पुत्रेण।|Father's eleven teeth were coloured by the son.|पिता के ग्यारह दाँतों को बेटे ने रंग दिया।
यावत् तुरगसन्दर्शः तावत् खनत मेदिनीम्|Keep digging til you find the horse|जब तक अश्व न मिले तब तक धरती को खोदो
स्वच्छन्दोऽत्र विधीयताम्|Here, you exercise your free will|
मम वचांसि न त्वं मानयसि|You do not heed my words|तुम मेरी बातें नहीं मानते हो
छात्रैः अध्ययनम् अनिशं करणीयम्।|Study should be done by students continually.|विद्यार्थियों द्वारा निरंतर अध्ययन करना चाहिए।
कारकान्विता क्रिया वाक्यं भवति।|A verb accompanied by a case-ending-noun (kaaraka) makes a sentence.|कारकों से युक्त क्रिया वाक्य होता है।
ममेप्सा नास्ति पदस्य।|I have no desire for a position.|मुझे पद की कोई इच्छा नहीं है।
समग्रं छन्दश्शास्त्रं पठामि।|I am studying the theory of poetic meter (Chhandas).|मैं संपूर्ण छन्द शास्त्र का अध्ययन करता हूँ।
सौविध्यं न पश्येत् सर्वत्र।|One should not look for convenience everywhere.|हर स्थान पर सुविधा उपलब्ध नहीं हो सकती।
महीयसीं कथां श्रावयेद् मातामही।|Grandmother may narrate great stories.|मातामही महान कथाएँ सुनाए।
उदारमनाः राजा शत्रुं न मारयति।|A noble-minded king does not kill the enemy.|उदार हृदय वाला राजा शत्रु का वध नहीं करता।
अवगाहे सुभाषितरसमाधुर्ये।|I immerse myself in the sweetness of wise sayings.|सुभाषितों की मधुरता में अवगाहन करता हूँ।
पलाय्य न गच्छ रणाङ्गनम्।|Do not run away from the battlefield.|युद्धभूमि से भागकर मत जाओ।
प्रत्यपादि सः भिन्नार्थं श्लोकस्य।|He explained a different meaning of the shloka.|उसने श्लोक का भिन्न अर्थ प्रस्तुत किया।
आत्मापि न मे प्रतिभाति|I am not even aware of my self|मुझे अपनी भी सुध नहीं है।
अभिवाद्यानभिवादय|Honor the honorables|
सः -आर्ये इतस्तावत्।|madam, are you here|
सा - आर्य इयमस्मि।|yes i am here, sir|अजी ये रही मैं।
मा गाः। तिष्ठ।|dont go, stay|भाग मत। ठहर।
व्यसनीनां व्याधिः समधिकतरः भवति।|The malady of addicts is more intense.|व्यसनी लोगों की व्याधि अधिक तीव्र होती है।
कञ्चुकाः नैके वर्तन्ते अत्र।|There are many snakeskins here.|यहाँ कई केचुलियां हैं।
व्यपगच्छन्ति क्लेशाः धैर्यं धर।|Troubles go away; have courage.|कष्ट दूर हो जाते हैं धैर्य बनाए रखो।
शोधकार्येषु कृतिचौर्यं जायमानमस्ति।|In research work, plagiarism exists.|शोध कार्यों में अन्यों की कृति की नकल (चोरी) हो रही है।
दुष्टता तु त्वया सह सम्पृक्ता एव किल।|You are surely connected closely with Wickedness.|दुष्टता तो निश्चित ही तुम्हारे साथ जुड़ी हुई है।
पुत्रः पित्रा सह संसक्तः अस्ति।|The son is attached to the father.|पुत्र अपने पिता से जुड़ा हुआ है।
दुष्कृतिः न कदापि सुफलति।|Evil deeds never yield good results.|दुष्कर्म कभी भी अच्छे फल नहीं देते।
सायासं सर्वकार्याणि समापयेत्।|One should complete all tasks with effort.|सभी कार्यों को परिश्रमपूर्वक पूर्ण करना चाहिए।
कुलालः भ्रमौ मृदं स्थापयति।|The potter places the clay on the wheel.|कुम्हार चाक पर मिट्टी रखता है।
तेनोपकृतः अहम् अधमर्णताम् अनुभवामि।|Being helped by him, I feel low due to indebtedness.|उसके द्वारा अपकृत होकर मैं ऋणी अनुभव कर रहा हूँ।
हरः बिन्दुसरः प्रति गङ्गां विससर्ज|Shiva released ganga drop by drop|
वार्यमाणा आपि प्रभग्ना पृतना न अवतिष्ठते|Even when restrained, the fleeing army did not stop|रोकने पर भी भागती हुई सेना न रुकती थी
अतिपाण्डित्यं हानये बहुशः।|Excessive scholarship often causes harm.|अत्यधिक पाण्डित्य बहुशः हानि पहुँचाता है।
नाहं कार्यक्रमसञ्चालकः।|I am not the anchor for the program.|मैं कार्यक्रम का संचालक नहीं हूँ।
का ते माता अत्र।|Who here, is your mother?|यहाँ तुम्हारी माता कौन हैं। 
क्रोधाग्निना सद्विचाराः धक्ष्यन्ते।|Nobel thoughts will be burnt by the fire of anger.|क्रोधाग्नि से सद्विचार भस्म कर दिए जाएंगे। 
श्च्योतत् जलं रोधय।|Stop the dripping water.|टपकते हुए पानी को रोकों।
नीचः अशस्त्रवन्तं घुटति।|The wicked one strikes the unarmed.|दुष्ट व्यक्ति निहत्थे पर वार करता है।
शिक्षिका छात्रान् वेधशालाम् अनयत्।|The teacher led the students to the laboratory.|शिक्षिका छात्रों को वेधशाला ले गई।
अहं संस्कृतज्ञः न तु शास्त्रज्ञः।|I know Sanskrit, but not the scriptures.|मैं संस्कृत जानता हूँ पर शास्त्रों का ज्ञाता नहीं हूँ।
महद् वैषम्यं समुत्पन्नं जीवने।|Great inequality has arisen in life.|जीवन में बडी विषमता उत्पन्न हुई है।
प्रसभं द्रौपदी आकृष्टा सभायाम्।|Draupadi was forcibly dragged into the assembly.|सभा में द्रौपदी को बलपूर्वक खींचा गया।
विनीतः भवतु अधिकारी।|An officer must be humble.|अधिकारी विनम्र हो।
सः किं वक्तुं शंसते।|What does he wish to say?|वह क्या कहने की इच्छा करता है। 
शुभाननं ते दृष्ट्वा मोदेऽहम्।|Seeing your auspicious face, I feel delighted.|तेरा शुभ मुख देखकर मैं प्रसन्न होता हूँ।
बालः शयानः शय्यायां मेहति।|The child, lying on the bed, urinates.|शय्या पर लेटा बालक मूतता है।
शीघ्रं वाक्यानि वद।|Say the sentences without delay.|शीघ्र वाक्य  बोलो।
सुन्दरकाण्डं पठिष्यामि।|I shall recite the Sundarakaanda.|मैं सुंदरकांड का पाठ करूंगा।
धन्याः भवन्तः अयोध्यावासिनः।|Blessed are you, the residents of Ayodhya.|अयोध्या के निवासी आप लोग धन्य हैं।
कपिः दैत्यान् संहरेत्।|May the kapi destroy the demons.|वानर दैत्यों का संहार करे।
पञ्चाङ्गं दृष्ट्वा तिथिं वद।|Look up the panchaagam and tell the date.|पंचांग देखकर तिथि बताओ।
नैके जनाः मृताः।|Many people died.|कई लोग मर गए हैं।
द्वादशाहं शेषम्|Twelve days remain|
भवान् आसने आस्ताम्|Please take your seat|
