ममाज्ञया एव निर्गच्छत।|Leave only on my order.|मेरे आदेश से बाहर निकलें।
अधुना किं ते पूजनं कुर्याम्।|Now what, should I perform your worship?|अब क्या तुम्हारी पूजा करूँ। 
विश्वेश्वरः इति कस्य नाम।|Whose name is Vishweshwara?|किसका नाम विश्वेश्वर है। 
एताः सङ्ख्याः दशेन विभजत।|Divide these numbers by ten.|इन संख्याओं को दस से विभाजित करो।
सर्वे विद्यार्थिनः अङ्कयन्तु उचितोत्तरम्।|Let all students mark the correct answer.|सभी विद्यार्थी सही उत्तर अंकित करें।
रेलयाने उपविश्य जनसङ्ख्याबाहुल्यम् अनुभूयते।|After sitting in the train, overcrowding can be experienced.|रेल में बैठने पर जनसङ्ख्या की अधिकता अनुभूत होती है।
अन्तर्मुखिनः न भवन्तु बालाः।|Children should not be introverted.|बच्चे अंतर्मुखी नहीं होने चाहिए।
शुद्धीकृत्य लेखनीयानि विभक्तिरूपाणि।|Write the corrected declensions.|विभक्तियों के रूपों को सही करके लिखें।
लवणोद्योगानि सन्ति अत्र।|There are salt industries here.|यहाँ नमक उद्योग हैं।
सरलता न सदा अनुसरणीया जीवने।|Simplicity should not be always be followed in life.|जीवन में सदा सरलता का अनुसरण नहीं करना चाहिए।
प्रबोधिताः शिष्याः उत्साहिताः सन्ति।|(knowledge) awakened students are enthusiastic.|प्रबोधित शिष्य उत्साहित हैं।
संस्कृतनिष्ठहिन्दी मया प्रयुज्यते।|Sanskrit-based Hindi is used by me.|मेरे द्वारा संस्कृतनिष्ठ हिंदी का प्रयोग किया जाता है।
आर्षसमयात् एषा धारणा प्रवर्तमाना अस्ति।|This belief is continuing since ancient times.|यह धारणा प्राचीन काल से चल रही है।
बहुषु गृहेषु इयं भोजननिर्माणशैली आश्रियते।|This cooking method is adopted in many homes.|यह भोजन निर्माण शैली कई घरों में अपनाई जाती है।
मम लेखनपुरस्सरं लिख।|Write following what I am writing.|मेरे लेखन का अनुसरण करते हुए लिखो।
उपदशान् जनान् जानाम्यहम्।|I know around ten people.|मैं लगभग दस लोगों को जानता हूँ।
बलशाली अस्ति अयम्।|This person is strong.|यह व्यक्ति शक्तिशाली है।
अत्र पतनस्य पूर्णा सम्भावना अनुभूयते।|There is a high possibility of falling here.|यहाँ गिरने की पूर्ण संभावना है।
वृक्षालयः इवास्ति मत्सदनम्।|My house is like a tree house.|मेरा घर वृक्षशाला के जैसा है।
तूताः उप्ताः कृषिक्षेत्रे।|32 mulberry saplings were sown in the farm.|कृषि क्षेत्र में ३२ तूत के पौधे लगाए हैं।
पुत्रस्य नामकरणसंस्कारः कदा स्यात्।|When will the naming ceremony of the son be?|पुत्र का नामकरण संस्कार कब होगा। 
अत्र बिडालशुनकौ न युद्ध्येते।|Here, the cat and the dog do not fight.|यहाँ बिल्ली और कुत्ता लड़ाई नहीं करते।
महताप्रयासेन कार्योऽयं क्रियते तैः।|This task is being done by them with great effort.|यह कार्य उनके द्वारा बड़े प्रयास से किया जाता है।
कामयेऽहं तव स्वास्थ्यवर्धनम्।|I wish for your good health.|मैं आपके स्वास्थ्य के वर्धन की कामना करता हूँ।
सैनिकैः जीवनं समर्प्यते देशाय।|Soldiers lives are dedicated by them to the country.|सैनिकों के द्वारा अपना जीवन देश के लिए समर्पित किया जाता है।
इत्थं कथनं नात्र औचित्यम् आवहति।|Such a statement is not appropriate here.|ऐसा कथन यहाँ उचित नहीं है।
कर्मफलान्न निवृत्तिः कस्यापि।|There is no escape from the fruits of action for anyone.|किसी की भी कर्मफल से निवृत्ति नहीं होती।
आं तव तर्कः अपि न दोषाय।|Yes, your logic too is faultless.|हाँ तुम्हारा तर्क भी दोषरहित है।
जीवने सत्कार्यवैरल्यात् एव जनानां दुर्गतिः भवति।|Due to rarity of good deeds, people suffer misfortune in life.|जीवन में अच्छे कार्यों की विरलता से ही लोगों की दुर्भाग्यपूर्ण स्थिति होती है।
आ पञ्चभ्यः दिवसेभ्यः वर्गेस्मि।|I am in the camp from five days.|मैं पाँच दिनों से वर्ग में हूँ।
अत्र सम्भवति उत न प्रधानमन्त्रिणः आगमनम्।|Here the arrival of the Prime Minister is feasible or not.|यहाँ प्रधानमंत्री का आगमन संभव है अथवा नहीं।
विचाराणां साधुता परिपालनीया।|The integrity of thoughts should be maintained.|विचारों की शुद्धता को बनाए रखना चाहिए।
षष्टितमः जनः आरोहति लोकयाने।|The sixtieth person boards the bus.|साठवां व्यक्ति बस में चढ़ता है।
अस्मिन् शतके अर्थप्रियाः सर्वे प्रायेण।|In this century, almost everyone is fond of money.|इस सदी में सभी लोग प्रायः धन की अभिलाषा रखते हैं।
बाल्ये एव दृष्टिदोषः आरब्धः मे।|My vision problem started in childhood itself.|मेरी दृष्टि की समस्या बचपन में ही प्रारम्भ हो गई थी।
अहं विचारमेनं परिहर्तुं प्रयते।|I am trying to abandon this thought.|मैं इस विचार को छोड़ने का प्रयास कर रहा हूँ।
आपणाः द्वर्यन्ते रात्रौ नव वादने|Shops close at 9pm|
भवान् कुत्र संवार्यते?||आप कहां छुप जाते हो।|
नैषा वार्ता कस्माच्चित् संवृता अस्ति।||यह बात किसी से छुपी नहीं है।
विद्वायते|to act as a scholar|
द्वारं व्याददातु।|open the door|
द्वारं व्यादीयताम्।|open the door|
आपणाः व्यादीयन्ते प्रातः दश वादने।|Shops open at 10am|
वृक्षः उत्पट्य/उन्मूल्य पतितः।|The tree fell by getting uprooted.|
नद्याः प्रवाहेण वृक्षः उत्पाट्य/उन्मूल्य पातितः।|The tree fell by getting uprooted by the flow of the river.|
कर्मानुसारेण फलं प्राप्यते।|The result is obtained according to the action.|कर्म के अनुसार फल प्राप्त होता है।
करवस्त्रस्य कः वर्णः।|What is the color of the handkerchief?|करवस्त्र का रंग क्या है । 
भवत्याः मस्तके तिलकं बहु शोभते।|The tilak looks very beautiful on your forehead.|आपके मस्तक पर तिलक बहुत सुंदर लगता है।
मानसिकतापरिवर्तनम् आवश्यकम्।|Change in mindset is essential.|मानसिकता का परिवर्तन आवश्यक है।
सः मेलितुम् आगच्छति गृहम्।|He comes home to meet.|वह मिलने के लिए घर आ रहा है।
भोः मदीया धेनुः कुत्र गता।|Hey, where did my cow go?|ओये मेरी गाय कहाँ गई। 
शिक्षकस्य पत्रमिदम्।|This is teacher's letter.|यह शिक्षक का पत्र है।
भावात्मकं चिन्तनं भवेत्।|Let there be emotional thinking.|सकारात्मक चिंतन हो।
राजनीतिककार्यक्रमः जयमानः किम्।|Is the political program running?|राजनीतिक कार्यक्रम चल रहा है क्या। 
किमर्थः एषः विवादः।|WHy this dispute?|
नालसाः प्राप्नुवन्त्यर्थान् न च दैवपरायणाः। तस्मात्सर्वप्रयत्नेन आचरेद्धर्ममुत्तमम्॥
न अलसाः प्राप्नुवन्ति अर्थान्|Those who are lazy do not attain the accomplishment of work.|जो आलसी होते हैं, वे कार्य की सिद्धि नहीं प्राप्त करते
न च दैवपरायणाः|Nor do those who are devoted to fate.|न ही जो भाग्य पर आश्रित होते हैं।
तस्मात्|Therefore|इसलिए
सर्वप्रयत्नेन|in every way.|सब प्रकार से
आचरेत् धर्मम् उत्तमम्|one should practice the highest dharma|उत्तम धर्म का आचरण करना चाहिए
अलसा अर्थान् कार्यसिद्धिं न प्राप्नुवन्ति।|Those who are lazy do not attain the accomplishment of work.|जो आलसी होते हैं, वे कार्य की सिद्धि नहीं प्राप्त करते
न च दैवपरायणा भाग्यनिष्ठाः तत् प्राप्नुवन्ति।|Nor do those who are devoted to fate.|
तस्मात् सर्वप्रयत्नेन सर्वप्रकारेणोत्तमं धर्मम् आचरेत्।|Therefore, in every way. one should practice the highest dharma|इसलिए सब प्रकार से उत्तम धर्म का आचरण करना चाहिए
देशे काले च पात्रे च||यथा योग्य स्थान, यथा काल, यथा पात्र
श्रद्धया विधिना च||विधी पूर्वक श्रद्धा से
पितॄन् उद्दिश्य||पितृकर्म में
विप्रेभ्यः दत्तं श्राद्धम् उदाहृतम्||ब्राह्मण को जो कुछ देते हैं उसे श्राद्ध कहते हैं
अकृत्वा पौरुषम् या श्रीः किम् तया अपि सुभोग्यया।|What is the use of that riches (obtained) without performing virility?|वैसी सुभोग्य श्रीः से भी क्या जो बिना पौरुष के (प्राप्त हो)।
जरद्गवः समश्नाति दैवात् उपगतम् तृणम्|An old ox eats the grass obtained by fortune.|वृद्ध बैल ही भाग्य से प्राप्त तृण खाता है‌।
हृदयं संस्पृश भगवन्नामोदित्वा।|Touch your heart by chanting God's name.|भगवान का नाम लेकर हृदय को छुओ।
अलसाः अन्यावलम्बिनः भवन्ति।|Lazy people depend on others.|आलसी लोग दूसरों पर निर्भर होते हैं।
जिते रसे सर्वं जितम्।|Conquering the taste sense means to conquers everything.|रसेंद्रिय को जीतने से सब कुछ जीत लिया जाता है।
ह्यः गृहे सुदीर्घः सर्पः आगतः।|Yesterday, a long snake came into the house.|कल घर में एक लंबा सर्प आया।
जितक्रोधः आसीत् रामः।|Rama had conquered his anger.|राम ने अपने क्रोध पर विजय प्राप्त की थी।
रामो द्विर्नाभिभाषते।|Rama does not speak of two kinds.|राम दो प्रकार (विपरीतार्थक) की बात नहीं बोलता।
अधिका हानिः अभवत्।|There was a significant loss.|अधिक हानि हो गई।
किं भोः मत्पुरतः सिंहायसे।|Why are you roaring in front of me?|अरे मेरे सामने क्यों दहाड़ रहे हो। 
मार्जारः शुनकश्च सहैव वसतः।|The cat and the dog live together.|बिल्ली और कुत्ता साथ रहते हैं।
भ्रमत् व्यजनं पश्यामि।|Looking at the spinning fan.|घूमते हुए पंखे को देख रहा हूँ। 
अचिरात् तत्रागमिष्यामि।|I will come there shortly.|मैं शीघ्र वहां आऊंगा।
तत्र त्रयः बालाः सन्ति।|There are three children.|वहां तीन बच्चे हैं।
दीपप्रज्ज्वलनेन कार्यक्रमः आरभते।|The program starts with the lighting of the lamp.|कार्यक्रम दीप प्रज्वलन से आरंभ होता है।
नारिकेलं खादति मूषकः।|The mouse eats the coconut.|चूहा नारियल खाता है।
बहवः जनाः चरित्रहीनाः स्युः।|Many people lack character.|बहुत से लोग चरित्रहीन होते हैं।
अतिचिन्तनेन भ्रान्तयः सञ्जायन्ते।|Overthinking creates delusions.|अत्यधिक चिन्तन से भ्रांतियां उत्पन्न होती हैं।
मां संवीक्ष्य धेनुः सा मोदते।|The cow rejoices upon seeing me.|मुझे देखकर वह गाय प्रसन्न होती है।
तस्याः दक्षिणशृङ्गं खण्डितम्।|Her right horn is broken.|उसका दायां सींग टूटा गया।
चतुर्भ्यः राज्येभ्यः आगताः प्रशिक्षणार्थं जनाः।|People have come for training from four states.| चार राज्यों से लोग प्रशिक्षण के लिए आए हैं।
दाडिमस्य कृषिः क्रियते अत्र।|Pomegranate farming is done here.|यहाँ अनार की खेती की जाती है।
सर्वसुखसमृद्धिप्रदायिनीं प्रकृतिं प्रति गच्छेम।|Let us go towards nature, the provider of all |happiness and prosperity.|सभी सुख और समृद्धियों की प्रदायिनी प्रकृति की ओर चलें।
महतीं जामितामनुभवामि।|I feel very bored.|मैं बहुत क्लांति का अनुभव कर रहा हूँ।
तस्य हस्ताक्षरं विचित्रमस्ति।|His signature is strange.|उसका हस्ताक्षर विचित्र है।
ज्ञानं समयेन वर्धते।|Knowledge grows with time.|ज्ञान समय के साथ बढ़ता है।
विषयासक्तिः बुद्धिम् आवृणोति।|Attachment to subjects veils the intellect.|विषयों के प्रति आसक्ति बुद्धि को आवरित कर लेती है।
मित्राणि आगच्छत यूयम्।|Friends, all of you come here.|मित्रों तुम सब यहाँ आओ।
१५०० रूप्यकाणि प्रतिलीटरपरिमितमस्ति गोघृतम्।|Cow's Ghee costs 1500 rupees per liter.|गोघृत १५०० रुपये प्रति लीटर का है।
चतुर्मासः प्रायः समाप्तः।|Four months (rainy season) are almost over.|चतुर्मास लगभग समाप्त हो गया है।
बालस्य अस्य नाम विजयः।|This child's name is Vijay.|इस बच्चे का नाम विजय है।
रोगकारणेन शुष्कताम् आप्नोति वृक्षोऽयम्।|This tree is drying up due to disease.|यह वृक्ष रोग के कारण सूख रहा है।
रोगारम्भे एव तन्निवारणं चिन्तनीयम्।|Cure should be considered at the very onset of the disease.|रोग के आरम्भ में ही उसका निवारण सोचना चाहिए।
सदा कुभावस्थः सः।|He is always in a bad mood.|वह हमेशा कुभाव में रहता है।
सप्तवाक्यानि लिखितानि फलके।|Seven sentences are written on the board.|फलक पर सात वाक्य लिखे हुए हैं।
नाडीवैद्यः अवदत् यत् पूर्णस्वस्थः त्वम्।|The Pulse Diagnosist said that you are completely healthy.|नाड़ी वैद्य ने कहा कि तुम पूर्णतः स्वस्थ हो।
वृक्षेस्मिन् कीटेन रन्ध्रः अक्रियत।|A hole was made by a worm in this tree.|वृक्ष में कीड़े के द्वारा छेद किया गया।
कीटान् मारयितुम् उपायान् वदति कृषिवैज्ञानिकः।|The agriculturist tells the ways to kill the insects.|कृषि वैज्ञानिक कीड़ों को मारने के उपाय बताते हैं।
ते महानगरेषु वृक्षाणि आरोपयितुं प्रयततः।|They(two women) are trying to plant trees in the big cities.|वे(दो महिलाएं) महानगरों में पेड़ लगाने का प्रयास कर रही हैं।
शतशः पक्षिनीडाः लम्बिताः अत्र।|Hundreds of birdnests are hanging here.|यहां सैकड़ों पक्षीयों के घोंसले लटके हैं।
२५ मरीचिकवृक्षान् पश्यामि।|I see 25 chilli plants.|मैं २५ मिर्चियों के पेड़ देखता हूँ।
बालैषा कृष्णभक्ता।|This girl is a devotee of Krishna.|यह लड़की कृष्ण की भक्त है।
स्थगनं विनैव वदन्नस्ति।|He speaks non-stop.|वह बिना रुके बोलता है।
जिज्ञासा जिजीविषा च भवेतां जीवने।|Curiosity and 'Desire to live' both should be there in life.| जीवन में जिज्ञासा और जीने की इच्छा होनी चाहिए।
विवदितुं सदैव सिद्धः सः।|He is always ready to argue.|वह सर्वदा विवाद करने के लिए सिद्ध रहता है।
कल्पनायाः परः विषयः असौ।|That is a subject beyond imagination.|यह विषय कल्पना से परे है।
चिकित्सालयम् अपि चालयति एषः।|He runs a clinic too.|यह एक चिकित्सालय भी चलाता है।
लज्जाम् आलस्यञ्च त्यज्यताम्।|Abandon shyness and laziness.|लज्जा और आलस्य को त्यागो।
कर्मशीलता आश्रयणीया।|Diligence should be embraced.|कर्मशीलता को अपनाना चाहिए।
विवाहविच्छेदः न भारतीयसंस्कृत्याः विषयः।|Divorce is not a part of Bhartiya culture.|विवाह विच्छेद भारतीय संस्कृति का विषय नहीं है।
अपक्वाम्रस्य पानीयमिदम्।|This is the juice of unripe mango.|यह कच्चे आम का रस है।
बिडाल्येषा कति अपत्यानि प्रसूतवती।|How many kittens did this cat give birth to?|इस बिल्ली ने कितने बच्चे दिए। 
नश्यन्ति देवाः सिद्धाश्च विश्वानि निखिलानि च|The Devas and Siddhas (like Vishwavasu), along with all the universes, perish.|देवता, सिद्ध (जैसे विश्वावसु) और सारे संसार नष्ट होते हैं।
कृष्णभक्ताः न नश्यन्ति जन्ममृत्युजराहराः|The devotees of Krishna, who eliminate birth, death, and old age (by effect of devotion), do not perish.|जन्म, मृत्यु और बुढ़ापे को हरनेवालें कृष्णभक्त नष्ट नहीं होते।
यथा तन्न भवेत् सत्यं तथा नीतिर्विधीयताम्।|A policy may be made by you so that it does not come true.|
प्रतिश्रुत्य अनृतं कृतम्||शपथ लेकर झूठा कर दिया
सम्भवतः द्वादशवादने प्रत्यागच्छेत् सा।|She might return at twelve o'clock.|वह संभवतः बारह बजे लौट सकती है।
पुत्रं विद्यालयं गमयन्ति परिवारजनाः।|Family members send the son to school.|परिवारजन बेटे को विद्यालय भेजते हैं।
भिक्षाटनेन जीवति शिवः।|Shiva lives by begging.|शिव भिक्षाटन से जीवित रहते हैं।
खादितुं किमपि अस्ति उत न।|Is there anything to eat or not.|यहाँ खाने के लिए कुछ है भी अथवा नहीं है।
गङ्गानदीं प्राप्य स्नानं चिकीर्षामि।|Upon reaching the Ganga River, I wish to bathe.|गंगा नदी पहुँचकर मैं स्नान करना चाहता हूँ।
अन्धानुसरणेन विवेकनाशः भवति।|Following blindly leads to the loss of discernment.|अंधानुसरण से विवेक का नाश होता है।
महती वृष्टिः भवति अत्र।|There is heavy rain here.|यहाँ भारी वर्षा हो रही है।
रक्तपीतश्वेतवर्णीयचन्दनैः सुशोभते शिवलिङ्गम्।|The Shiva Lingam is adorned with red, yellow, and white sandalwood.|शिवलिंग लाल पीले और श्वेत चंदन से सुशोभित है।
रामेण हनुमान् आलिङ्गितः।|Hanuman was embraced by Rama.|राम ने हनुमान का आलिंगन किया।
स्तोत्रचयनं कृत्वा वदनाय आयाति बालः।|The child comes to recite after selecting a hymn.|बच्चा स्तोत्र का चयन करके वाचन करने आता है।
आचार्यः देवसदृशः भवति।|The teacher is like a deva.|गुरु देवता के समान होते हैं।
अरेरे तवोदरस्य व्यासः कियान् प्रवृद्धः।|Oh, By how much has your stomach's diameter increased.|ओह तुम्हारे पेट का व्यास कितना बढ़ गया है। 
स्मितहासः सर्वदा ते मुखे भवति एव।|A smile is always there on your face.|तुम्हारे मुख पर हमेशा एक स्मितहास्य होता है।
भारते भाषावैविध्यं बहु उत्तमम् अस्ति।|Bharat has a great diversity of languages.|भारत में भाषाओं की विविधता बहुत उत्तम है।
गुरुपूर्णिमायां गुरुपूजनं क्रियते।|Guru Puja is performed on Guru Purnima.|गुरु पूर्णिमा पर गुरु पूजा की जाती है।
सम्यक् तरणं जानाम्येवाहम्।|I do know how to swim well.|मैं तो ठीक से तैरना जानता ही हूँ।
अभूत् किल ते भाषणम्।|Your speech is over, right?|तुम्हारा भाषण समाप्त हो गया ना।
यदि दिनचरी सुव्यवस्थिता स्यात् तदैव मनः सुव्यवस्थितं स्यात्।|If the daily routine is well-organized, then the mind will also be so.|यदि दिनचर्या सुव्यवस्थित हो तभी मन सुव्यवस्थित रहेगा।
भवदुपनेत्रं ममोपनेत्रमिवास्ति।|Your glasses are similar to mine.|आपके उपनेत्र मेरे उपनेत्र के समान है।
दारुणी राक्षसी अष्ट जनान् मारयति।|Demoness kills eight people.|क्रूर राक्षसी आठ लोगों को मारती है।
विभीषणः नीतिविभूषणः अस्ति।|Vibhishana is a jewel of righteousness.|विभीषण नीति के आभूषण हैं।
कार्यविस्तारः तु भवति किन्तु शनैः शनैः।|The work is expanding but at a slow pace.|कार्य का विस्तार तो हो रहा है किन्तु धीरे-धीरे।
अहंकारिणः विद्या विवादाय भवति।|Arrogant person's knowledge causes disputes.|अहंकारी का ज्ञान विवादों का कारण बनता है।
स्वस्मिन् विनम्रतां वर्धन्ताम् शिक्षकाः।|May teachers increase humility in themselves.|शिक्षकों को अपने भीतर विनम्रता बढ़ानी चाहिए।
गोरक्षायै मरणाय अपि सिद्धाः युवकाः।|Youth are ready to die for the protection of cow.|युवा गायों की रक्षा के लिए मरने को सिद्ध हैं।
अस्मिन् मासे यूनां सङ्गोष्ठी भविता।|There will be a meeting of youth this month.|इस महीने युवकों की बैठक होगी।
मासस्य प्रथमे शनिवासरे सुन्दरकाण्डं पठामि।|On the first Saturday of the month, I read Sundarakanda.|महीने के पहले शनिवार को मैं सुंदरकांड पढ़ता हूँ।
देवता इति स्त्रीलिङ्गशब्दः।|The word devata is of feminine gender.|देवता शब्द स्त्रीलिंग है।
कक्षसज्जता तु उत्तमा अस्ति।|The room setup is excellent.|कक्ष की सजावट उत्कृष्ट है।
हनुमान् सर्वसिद्धिदः देवः अस्ति।|Hanuman is the deity who grants all accomplishments.|हनुमान सभी सिद्धियों को देने वाले देव हैं।
