sanskrit|english|hindi
संरक्षकः कोऽस्ति महाविद्यालयस्य।|Who is the guardian of the college?|महाविद्यालय का संरक्षक कौन है?
निपातयिष्ये जलं शोधनार्थं शोधनीमानय।|I will pour water, get the filter for filtration.|मैं जल डालुंगा शोधन करने के लिए शोधनी लाओ।
पत्रकारवार्ता अपि भविता श्वः।|press conference will also be there tomorrow.|पत्रकारवार्ता भी कल होगी।
दुर्गामन्दिरे पूजां कुर्वाणास्सन्ति भक्ताः।|Devotees are performing puja in the Durga temple.|भक्त दुर्गा मंदिर में पूजा कर रहे हैं।
भारतस्य तितीक्षा अत्यधिका अस्ति।|The tolerance of Bharat is too high.|भारत की सहनशक्ति अत्यधिक है।
समाजे दानपरम्परा सदा प्रवर्तताम्।|May the tradition of giving always prevail in the society.|समाज में दान की परंपरा सदा बनी रहे।
आतङ्कवादीनां पूर्णमर्दनमेव उपायः।|Total suppression of terrorists is the only solution.|आतंकवादियों का पूर्ण दमन ही एकमात्र उपाय  है।
शठे शाठ्यं समाचरेत्।|A cunning person should be treated cunningly.|एक चालाक व्यक्ति के साथ चालाकी से व्यवहार करना चाहिए।
उन्नयनं भवेत् शिक्षास्तरे भवताम्।|May there be progress in level of your education.|आपकी उन्नति शिक्षा के स्तर में हो।
प्लवगसेनया राक्षससेना नाशिता।|Demon army was destroyed by the monkey army.|वानर सेना के द्वारा राक्षस सेना नष्ट की गयी।
कृतनिश्चयः जनः न कदापि परिश्रमाद्बिभ्यति।|A determined person never fears hard work.|दृढ़निश्चयी व्यक्ति कभी भी परिश्रम से नहीं डरता।
रामवृद्ध्यर्थमेव हनुमतः सर्वव्यापारः भवति।|All the activities of Hanuman pertains to Rama's well-being only.|हनुमान के सारे कार्य राम के हित के लिए ही होते हैं।
लङ्घयिषोः भित्तेः लङ्घनावसरे पादः स्खलितः।|Jumper's foot slipped while jumping over the wall.| भित्ति के ऊपर से कूदते समय कूदने वाले का पैर फिसल गया।
अर्णवजलं न पानीयम्।|Ocean water is not potable.|समुद्र का पानी पीने योग्य नहीं है।
बाहुभ्यां चोरं गृहीतवान्।|caught the thief by arms.|चोर को भुजाओं से पकड़ लिया।
दण्डप्रहारेण फलानि वृक्षात् अशातयत्।|The fruits fell from the tree due to stroke of the stick.| डंडे से मारने के कारण फल वृक्ष से गिर गए।
पुष्पेण सुगन्धिना भवितव्यम्।|Flower should be fragrant.|फूल सुगंधित होना चाहिए।
पुष्पौघेण इदम् उद्यानमाच्छादितम्।|This garden is covered with heap of flowers.|यह उद्यान पुष्पों के समूह से ढका हुआ है।
कृष्णः शैलः आवश्यकः मूर्तिनिर्माणाय।|A black stone is essential for making the idol.|मूर्तिनिर्माण के लिए काला पत्थर आवश्यक है।
पठनं कर्तुं समयः न्यूनः अस्ति।|There is less time to study.|पढ़ाई के लिए समय कम है।
अभावात्मकं चिन्तनं न भवेज्जीवने।|pessimistic thinking should not be there in life.|जीवन में नकारात्मक सोच नहीं होनी चाहिए।
श्वः आरभ्य पञ्चदिनानि आगन्तुं न शक्ष्यामि।| I will not be able to come for five days from tomorrow.|मैं कल से पांच दिन तक नहीं आ सकूँगा।
वर्णमालाभ्यासः क्रियते छात्रैः।|Alphabets are practiced by the students.|छात्रों के द्वारा वर्णमाला का अभ्यास किया जा रहा है।
सपत्नीकः सः मन्दिरं जगाम।|He went to the temple with his wife.|वह अपनी पत्नी के साथ मंदिर गया।
अविवाहिताः एवागच्छेयुः पर्वतारोहणाय।|Only the unmarried should come for the mountain ascend.|केवल अविवाहित लोग पर्वतारोहण के लिए आएँ।
पुत्रीं दृष्ट्वा पिता गर्विष्ठः भवति।|The father feels proud upon seeing the daughter.|पिता अपनी पुत्री को देखकर गर्वित होता है। 
गुरुनानकवर्यः प्रथमगुरुः सिक्खानाम्।|Guru Nanak was the first guru of the Sikhs.|गुरु नानक सिखों के पहले गुरु थे।
नववादने सन्धिपठनं कर्तास्मः श्वः।|We will study sandhi tomorrow at 9 o' clock.|हम कल नौ बजे सन्धि पठन करेंगे।
अप्यत्र वर्षासम्भावना अस्ति।|Is there a possibility of rain here.|क्या यहाँ वर्षा की संभावना है।
कण्डूं विनेतुं स पृष्ठं वृक्षे विघट्टयति|He rubs his back against the tree to erase the itch
|खुजली मिटाने के लिए वह पीठ को पेड़ पर रगड़ता है
अतसीबीजेभ्यो स तैलं सुनोति|He expresses oil from flax-seeds|
अनङ्गलेखः|Love letter|
परिवृत्तं किरीटं यमयति|clamps the inverted crown|उल्टे हुए मुकुट को जमाता है
शरैः किरीटं परिवर्तितम्।||तीर से मुकुट उलट गया।
समाभाष्य प्रहर्तव्यम्||चेता कर मारना चाहिए
सुपर्णपातवत्|With the speed of Garuda|गरुड के वेग जैसे
अर्जुनम् आदिश्य शक्तिं चिक्षेप||अर्जुन को निशाना बना कर शक्ति को फेंका
स तम् एकं द्विरदं शतशः अमन्यत|He thought that one elephant was like a hundred elephants.|
अभ्युदयं वाञ्छता तेन नः रक्षणाय त्वं प्रेषितः।|To protect us you were sent by the one who has desire for prosperity.|समृद्धि की इच्छा रखने वाले ने हमारी रक्षा के लिए तुम्हें भेजा।
महौजाः सन्न्यासी भस्मस्नानं करोति।|The powerful monk performs a ritual bath with ashes.|तेजयुक्त संन्यासी भस्म स्नान करता है।
परिमार्गता आरक्षकेण चोरः पृच्छ्यते।|The thief is questioned by the investigating police men.|अन्वेषण करने वाले आरक्षक के द्वारा चोर से पूछताछ की जाती है।
मुहुर्मुहुः न पृच्छैकां वार्ताम्।|You do not ask single question repeatedly.|तू पुनः पुनः एक ही प्रश्न मत पूछ।
दुरात्मना तेन बाला अपहृता।|The girl was abducted by the wicked person.|दुष्ट व्यक्ति द्वारा बच्ची का अपहरण किया गया।
विक्लवभावं न आनयेः रणे।|You do not creat a state of distress in battle.|युद्ध में विकलता के भाव को मत लाओ।
हे पण्डितमानिन् न वद सभामध्ये।|O (self proclaimed)learned one, do not speak in the assembly.|हे (स्वघोषित)विद्वन् सभा के मध्य मत बोलो।
अर्थानर्थान्तरे निश्चितता शीघ्रं कल्पनीया।|Clarity between good and bad should be known quickly.|अच्छे और बुरे के बीच स्पष्टता शीघ्र ही जान लेनी चाहिए।
पातुमपि न शक्नोमि किमुत खादितुम्।|I cannot even drink, let alone eat.|मैं पी भी नहीं सकता खाने की बात तो छोड़ो।
अलसस्य कार्यस्य ह्रासः भवति एव।|The lazy person's work is indeed deteriorated.|आलसी व्यक्ति का कार्य निश्चित ही नष्ट हो जाता है।
संवृतः हरिणः व्याघ्रैः।|The deer is surrounded by tigers.|हिरण बाघों द्वारा घेर लिया गया है।
मदमत्तद्विपः शुण्डया शाखां खण्डयति।|The drunken elephant breaks the branch with its trunk.|मदमत्त हाथी अपनी सूंड से शाखा तोड़ता है।
निष्पीड्यमानेन नारङ्गेन रसं स्रूयते।|The juice flows from the orange when squeezed.|संतरे को निचोड़ने पर उसका रस निकलता है।
विकृतैः स्वरैः तव शिरोवेदना उद्भूता मम।|My headache has increased due to your distorted sounds.|तुम्हारे विकृत स्वर के कारण मुझे शिरोवेदना हो रही है।
अपघातनिमित्तजा इयं पङ्गुता।|This lameness is caused by an injury.|यह लंगड़ापन एक अपघात के कारण है।
नदी जलेन नगरं पूरयामास।|The river flooded the city.|नदी के जल से नगर भर गया।
पृथुभ्यां हस्ताभ्यां तातः स्वपुत्रमुखम् आच्छादयति।|The father covers his son's face with his big hands.|पिता अपने बेटे का मुख अपने बड़े हाथों से ढकता है।
भूकम्पनेन कम्पमानेभ्यः भवनेभ्यः जनाः निर्गन्तुं न शेकुः।|Due to the earthquake people were unable to come out from the trembling buildings.|भूकंप के कारण कांपते हुए भवनों से लोग बाहर नहीं निकल सके।
शमितुं मे पिपासां न पर्याप्तमिदं जलम्।|This water is not enough to quench my thirst.|यह जल मेरी प्यास बुझाने के लिए पर्याप्त नहीं है।
भिद्यते लक्ष्यं क्रीडापटुभिः।|Target is achieved by the players.|खिलाड़ियों द्वारा लक्ष्य भेदित किया गया।
