सुखस्य इच्छा दुःखं ददाति।|The desire of happiness gives sorrow.|सुख की इच्छा दुःख देती है।
तस्य दूरवाणी ध्वनिं करोति।|His telephone makes a sound.|उसकी दूरवाणी ध्वनि करती करती है।
न तदा मम बुद्धिरासीत्।|My intellect was not there at that time.|तब मेरी समझ नहीं थी।
धारादेशे को राजा बभूव।|In the country of Dhara, who became the king?|धारा देश में कौन राजा हुआ।
हस्तीनाम् अग्रे मा नृत्य।|In front of the elephants, do not dance.|हाथियों के आगे मत नाचो।
खलः यत्र न तत्र गच्छेत् साधुः।|Where the wicked one is, there the good one should not go.|जहाँ दुष्ट हो, वहाँ सज्जन को नहीं जाना चाहिए।
दक्षयज्ञे कथं न शिवः आमन्त्रितः।|In the Daksha-sacrifice, how was Shiva not invited?|दक्ष के यज्ञ में शिव कैसे नहीं बुलाए गए।
कथ्यते यद् गृहेऽस्मिन् पिशाचिका निवसति।|It is said that in this house, a female ghost resides.|कहा जाता है कि इस घर में पिशाचिका रहती है।
सदा त्वं याचसे वस्तूनि।|You always beg for things.|तुम सदा वस्तुएँ माँगते हो।
रावणस्य सेनायां बहवः शूरा आसन्।|In the army of Ravana, there were many heroes.|रावण की सेना में बहुत से शूरवीर थे।
मम गतिं कोऽवरोधयेत्।|Who could obstruct my movement?|मेरी गति को कौन रोकेगा।
नाहं जानामि कस्य अन्नं भक्षयसि।|I do not know whose food you eat.|मैं नहीं जानता कि तुम किसका अन्न खाते हो।
दानं श्रेयसे तथा यज्ञश्च तपश्चापि।|Charity is for good, and so is sacrifice, and also penance.|दान कल्याण के लिए है, वैसे ही यज्ञ और तप भी।
भोः त्वं पूर्वस्मिन् जन्मनि राक्षसो बभूव किम्।|Sir! Were you a demon in the previous birth?|अजी, क्या तुम पिछले जन्म में राक्षस थे?
अस्य मार्गस्य अन्तो न ज्ञायते।|The end of this path is not known.|इस मार्ग का अंत नहीं जाना जाता है।
श्रद्धाभक्तिर्वर्ध्यताम्।|Let faith and devotion be increased.|श्रद्धा और भक्ति बढ़ाई जाए।
वाक्कायमानसैरहं त्वदीया।|By speech, by body, and by the mind, I am yours.|वाणी से, देह से और मन से मैं तुम्हारी हूँ।
विद्युतो देवता का।|Who is the deity of lightning?|बिजली के देवता कौन है?
मम हृदये किञ्चिद् रिक्तस्थानं वर्तते।|There is some empty space in my heart.|मेरे हृदय में कुछ रिक्त स्थान है।
कदा कथं स प्रविष्ट इति न जानीमः।|When and how he entered, this we do not know.|कब और कैसे वह घुसा, यह हम नहीं जानते।
हस्तरेखादर्शने न मम विश्वासः पण्डित।|There is no faith of mine in palm reading, Scholar.|हाथ की रेखाएँ देखने में मेरा विश्वास नहीं है, पंडितजी।
अष्ट च नव च दश च समायोज्य कियत्।|Having combined eight, and nine, and ten, how much?|आठ, नौ और दस को जोड़कर कितना होगा?
चोर्यतां वित्तं न परं चित्तम्।|Let the wealth be stolen, but not the heart.|धन चुराया जाए, पर हृदय नहीं।
वयम् अजानीम मित्र पूर्व्वं बहुपूर्व्वम्।|We knew, friend, before, long before.|हम जानतें थें मित्र, पहले, बहुत पहले।
एतावद् अहं न सहिष्ये।|This much I will not bear.|इतना मैं नहीं सहूँगी।
सहस्राणां बाहूनां को लाभः।|What is the benefit of a thousand arms?|सहस्र बाँहों का क्या लाभ है।
एषा ते पुत्री सदा रोदिति।|This daughter of yours always cries.|तुम्हारी यह बेटी सदा रोती है।
तव गृहे माता दुहिता वा नास्ति किम्।|Is there no mother or daughter in your house?|तुम्हरे घर में माँ या बेटी नहीं है क्या।
गोपानां गां मा हर।|Do not kidnap the cow of the cowherds.|ग्वालों की गाय मत चुराओ।
रे द्वारपालाः कृष्णं प्रब्रूत।|O gatekeepers! tell Krishna.|अरे द्वारपालों! कृष्ण को कह दो।
कृपया गवां खाद्यम् एव क्षिप्यतामत्र।|Please, let only the food of the cows be thrown here.|कृपया यहाँ गायों के खाने योग्य ही डाला जाए।
तस्याः कन्या परपुरुषैः क्रीडति।|Her daughter plays with other men.|उसकी बेटी पराए पुरुषों के साथ खेलती है।
राधायाः ऋणं मीरया प्रत्यर्पितम्।|The debt of Radha was returned by Mira.|राधा का ऋण मीरा के द्वारा लौटाया गया।
सा मे प्रभा या चन्द्रसूर्य्ययोः।|That is my light which is in the moon and the sun.|वह मेरी ही ज्योति है जो चन्द्र और सूरज में है।
मम तातः कारुः अस्ति।|My father is an artisan.|मेरे पिता शिल्पकार हैं।
वित्तम् अस्ति नास्ति वेति पुत्री न वेत्ति।|Whether wealth is or is not, the daughter does not know.|धन है या नहीं, यह बेटी नहीं जानती।
क्षराक्षरपुरुषाभ्यामप्यन्य एकः।|There is one another, even apart from the perishable and the imperishable purusha.|विनाशी और अविनाशी पुरुषों से भी अलग एक दूसरा है।
तस्याः पुरतो मे वाणी न निस्सरति।|In front of her, my speech does not come out.|उसके आगे मेरी वाणी नहीं निकलती।
मित्रेषु किं गोपनं भोः।|Among friends, what is concealment, oh!|मित्रों के बीच क्या छिपाना, रे!
रजकस्य शिरः केन छिन्नः।|By whom was the washerman's head cut?|धोबी का सिर किसके द्वारा काटा गया।
प्राप्तः तेन स्वगन्तव्यः।|His own destination was reached by him.|उसके द्वारा अपना गंतव्य पा लिया गया।
तव पितृव्यः कुत्र गतः।|Where has your paternal uncle gone?|तुम्हारे चाचा कहाँ गए हैं।
हन्त अद्य अन्तिमतिथिर्वर्तते।|Alas, today is the last date.|हाय, आज अंतिम तिथि है।
सा मे दाहकर्म्मणि अपि नागन्ता मित्र।|She will not come even in my cremation, O friend.|वह मेरे अन्तिम संस्कार में भी नहीं आएगी, मित्र।
व्यर्थम् अतीव चिन्तयसि तात।|You worry too much in vain, Sir!|तुम व्यर्थ ही बहुत सोच करते हो, भैया।
धरण्यां तस्य सदृशो नान्यो विद्यते।|On the earth, no other like him exists.|धरती पर उसके समान कोई दूसरा नहीं है।
भुजावुद्धृत्य सत्यं वच्म्यहम्।|Having raised both arms, I speak the truth.|दोनों बाहें उठाकर मैं सच कहता हूँ।
दाडिमस्य रागो माम् आकर्षयति।|The red color of the pomegranate attracts me.|अनार की लाली मुझे लुभाती है।
तव ग्रामे अहम् अधुना पदं न निधास्ये।|In your village, I will not place a foot now.|तुम्हारे गाँव में मैं अब पाँव नहीं रखूँगा।
शर्म्मवर्म्मयोः स्पर्धा प्रवर्तते।|There's competition between Sharma and Varma.|शर्मा और वर्मा की होड़ चल रही है।
केशहीना नारी जुगुप्सिता भवति।|A hairless woman is disgusting.|बिना बालों की नारी भद्दी होती है।
तव हस्ते प्रियमेलनस्य रेखा नास्ति कन्यके।|In your hand, there is no line of meeting the beloved, girl!|तुम्हारे हाथ में प्रिय से मिलन की रेखा नहीं है, लड़की।
बुद्धस्य शिष्येषु आनन्दोऽपरः।|Among Buddha's disciples, Ananda is one.|बुद्ध के शिष्यों में आनंद एक हैं।
इन्द्रत्वं पदं कथितं यन्नहूषेण लेभे।|The Indra-hood is said to be a position, which had been obtained by Nahusha.|इंद्रत्व पद कहा गया है जो नहुष ने पाया था।
विपरीतं न वक्तुम् अर्हसि प्रभे।|You ought not to speak contradictorily, O Prabha.|तुम्हें उलटा नहीं बोलना चाहिए, प्रभा।
किञ्चिद् वस्तु इच्छसि किं भ्रातृभार्य्ये।|Do you desire any object, brother's wife?|क्या तुम किसी वस्तु की इच्छा करती हो, भाभी?
अस्तं गतं सूर्य्यं दृष्ट्वा योगी रोदिति।|Having seen the set sun, the yogi weeps.|अस्त हुए सूरज को देखकर योगी रोता है।
अद्यतनं दिवसं मे तुभ्यं ददामि।|I give my present day to you.|मैं मेरा आज का दिन तुम्हें देता हूँ।
पितुः पन्थानं न अनुगच्छेयम्।|I should not follow the father's path.|मुझे पिता के मार्ग के पीछे नहीं चलना चाहिए।
हा हन्त तव मुखे किमभूदेतत्।|Alas, oh, what has this happened to your face?|हाय, तुम्हारे मुख पर यह क्या हो गया!
स रक्षितो यो देवैरभिरक्षितः।|He is protected who is well-protected by the gods.|वह बचा है जो देवताओं द्वारा बचाया गया है।
तस्याः कन्या अद्य विद्यालयं न गता।|Her daughter did not go to the school today.|उसकी बेटी आज विद्यालय नहीं गई।
ननन्दा कथमपि न नन्दति।|The husband's sister does not rejoice in any way.|ननद किसी भी प्रकार प्रसन्न नहीं होती।
लक्ष्मीकान्तं नमामि नित्यम्।|I bow to the beloved of Lakshmi daily.|मैं नित्य लक्ष्मी के प्रिय को प्रणाम करता हूँ।
तव तुला तव मित्रेणैव हृता।|Your scale was taken away by your friend indeed.|तुम्हारी तुला तुम्हारे मित्र ने ही हर ली।
स स्वशिरसि किमपि स्थापयति।|He places something on his own head.|वह अपने सिर पर कुछ रख रहा है।
तनया सर्व्वं गूह्यं सर्व्वान् वदति।|The daughter tells the whole secret to everyone.|बेटी सारा भेद सबको बताती है।
हस्तेनैव क्रियाः क्रियन्ते।|Actions are done by the hand indeed.|हाथ से ही काम किए जाते हैं।
विधौ अनुकूले दानं दातव्यम्।|When destiny is favorable, charity should be given.|भाग्य के अनुकूल होने पर दान देना चाहिए।
पण्डिता अनाश्रया न शोभन्ते।|Scholars without shelter do not shine.|बिना आसरे के पंडित शोभा नहीं देते।
रोदनेन तस्या मुखं कज्जलितम्।|By crying, her face was smeared with kohl.|रोने से उसका मुख काजल से पुत गया।
मूर्खोऽस्मीति स नित्यं वदति।|"I am a fool", thus he says regularly.|"मैं मूर्ख हूँ" ऐसा वह सदा कहता है।
मनुष्यरूपेण गर्दभोऽयं सञ्जातः।|This donkey is born in the form of a human.|मनुष्य के रूप में यह गधा जन्मा है।
वीतरागो मनुष्यो निर्भयो भवति|The passionless man becomes fearless.|वैरागी मनुष्य निडर हो जाता है।
कदा तव रक्ते ज्वाला प्रभवेत्|When might a flame arise in your blood?|तुम्हारे लहू में ज्वाला कब उठेगी।
त्वं मम हृद्गतं न श्रोतुं शक्ष्यसि|You will not be able to hear what is there in my heart.|तुम मेरे हृदय की बात नहीं सुन सकोगी।
मनःकामनाः अश्रुरूपेण प्रवाहिताः|The desires of the mind flowed in the form of tears.|मन की इच्छाएँ आँसुओं के रूप में बह गईं।
यो जानाति स जानाति न चेन्न जानाति|He who knows, he knows; if not, he does not know.|जो जानता है वह जानता है, यदि नहीं तो नहीं जानता।
जापकेन जापो मध्ये त्यक्तः|By the chanter, the chant was abandoned in the middle.|जपने वाले द्वारा जाप बीच में ही छोड़ दिया गया।
शप्तस्य किं निराकारणम्|What is the remedy of the cursed one?|शाप पाए हुए का क्या निवारण है।
किं स गन्तुमिच्छति वा न वा|Does he wish to go or not?|क्या वह जाना चाहता है या नहीं।
नहि नहि ब्रूहि एतद् अनृतमिति|No, no, say that this is an untruth.|नहीं नहीं, कह दो कि यह झूठ है।
तव कन्या विवाहयोग्या अभूत्|Your daughter has became fit for marriage.|तुम्हारी बेटी ब्याह के योग्य हो गई है।
हसतो मे प्राणा विमुच्यन्ताम्।|May my life-breaths be released while laughing.|हँसते हुए मेरे प्राण छूट जाएँ।
पथिकस्य वाणी कुतश्चित् श्रूयते।|The voice of the traveler is heard from somewhere.|बटोही की बोली कहीं से सुनाई दे रही है।
न मम ज्ञाने तावत् संस्थितिः।|My stability is not that much in wisdom.|मेरे ज्ञान में उतना ठहराव नहीं है।
भोगरतो वा योगरतो वा तन्मयो भव।|Whether engaged in enjoyment or engaged in Yoga, remain absorbed in that.|भोग में लगे हुए या योग में लगे हुए, उसमें लीन हो जाओ।
तव नेत्रस्य कज्जलं मां निहन्यात्।|The kohl of your eye would kill me.|तुम्हारी आँख का काजल मुझे मार डालेगा।
सुलघवे मे बृहत्संसारस्य किं प्रयोजनम्।|What is the purpose of the vast world for very small me?|मुझ बहुत छोटे के लिए बड़े संसार का क्या काम है।
अद्य गन्तुं हठं मा कार्षीः।|Do not make stubbornness to go today.|आज जाने की हठ मत करो।
पतत् जलं कोऽपि न पश्यति।|No one sees the falling water.|गिरते हुए पानी को कोई नहीं देखता है।
रमण केन सह करोमीति सर्वाः चिन्तयन्ति।|With whom do I make romance, thus all the women think.|मैं किसके साथ रमण करूँ, ऐसा सब स्त्रियाँ सोचती हैं।
स्याद्वादो जैनेषु समभिव्याप्तः।|Syadvada is well-pervaded among the Jainas.|जैनों में स्याद्वाद भली-भाँति समाया हुआ है।
यदा सा वदति तदा अहं शृणोमि।|When she speaks, then I listen.|जब वह बोलती है, तब मैं सुनता हूँ।
तस्य गृहे शाकानि न सन्ति।|In his house, there are no vegetables.|उसके घर में साग नहीं है।
समन्ततः सर्व्वाः स्त्रियो रुरुदुः।|From all sides, all the women had cried.|सब ओर से सारी स्त्रियाँ रो पड़ीं थीं।
कङ्कणस्य वर्णे दोषो मन्यते।|A flaw is considered in the color of the bangle.|कंगन के रंग में दोष लगता है।
कदा त्वं शिक्षिका भविष्यसि।|When will you be a female teacher?|तुम कब शिक्षिका बनोगी।
हस्तस्य घटिकां पादे किमर्थं धरसि।|Why do you wear the watch of the hand on the foot?|हाथ की घड़ी पैर में किसलिए पहनते हो।
तस्या नाम श्रुत्वा स चकम्पे।|Having heard her name, he had trembled.|उसका नाम सुनकर वह काँप उठा था।
सूर्य्याय प्रातः नित्यं नमस्कुरु।|Always bow down to Surya in the morning.|सवेरे सदा सूरज को नमस्कार करो।
वीरस्य मृत्युः रणे निहितः।|The death of the hero is situated in the battle.|वीर की मृत्यु रण में निहित है।
जातपापस्य का मुक्तिः।|What is the liberation of the one who is born sinful?|पापी जन्मने वाली की क्या मुक्ति।
महात्मन् अद्य देवो वर्षिष्यति किं न वा।|The great souled one! will the deity make it rain today or not?|महात्मन्, आज देव वर्षा करेंगे या नहीं।
रामस्य राज्ये सुखं सर्व्वत्र अभिव्याप्तम्।|In Rama's kingdom, happiness was spread everywhere.|राम के राज्य में सुख सब ओर फैला हुआ था।
हेमन्तः सदा गृहे एव तिष्ठति।|Hemanta always stays in the house only.|हेमंत सदा घर में ही रहता है।
जगतः परमपिता कथं द्रष्टव्यः।|How is the supreme father of the world to be seen?|जगत के परमपिता को कैसे देखा जाए।
नष्टस्य धर्म्मस्य पुनर्भवो भविता।|The rebirth of the destroyed Dharma will happen.|नष्ट हुए धर्म का पुनरुदय होगा।
पक्वं यया अन्नं सैव रिक्तोदरा।|By whom the food was cooked, she herself is empty-stomached.|जिसके द्वारा अन्न पकाया गया, वह ही रिक्त पेट है।
तव भगिनी बहुमधुरं वदति।|Your sister speaks very sweetly.|तुम्हारी बहन बहुत मीठा बोलती है।
एतयोः वृक्षयोः मम अधिकारो वर्तते।|My right exists on these two trees.|इन दो पेड़ों पर मेरा अधिकार है।
यदपि वक्तुमिच्छामि तत्र प्रमादो भवति।|Whatever I wish to speak, a mistake happens in that.|जो कुछ भी मैं बोलना चाहता हूँ, उसमें भूल हो जाती है।
गजस्य पुत्रः अतिभारान्वितो वर्तते।|The son of the elephant is endowed with excessive weight.|हाथी का बेटा बहुत भारी है।
तस्य प्रसादान्नरः सर्वदुर्गाणि तरति|By whose grace does the man cross all difficulties?|किसकी कृपा से मनुष्य सभी संकटों को पार करता है।
स भोजनार्थं गन्तुमिच्छति|He wishes to go for food.|वह भोजन के लिए जाना चाहता है।
लघ्वी कन्या अग्निं पश्यति|The small girl sees the fire.|छोटी लड़की आग देखती है।
पृष्टस्य प्रश्नस्य उत्तरं का वदेत्|Who (feminine) should speak the answer of the asked question?|पूछे गए प्रश्न का उत्तर कौन (स्त्री) बोले।
तस्य दर्शनाय सा उत्कण्ठिता|She is eager for his sight.|उसके दर्शन के लिए वह लालायित है।
गृध्रस्य वचनं श्रुत्वा कपोतः किं प्रत्यवदत्|Having heard the word of the vulture, what did the pigeon reply?|गिद्ध का वचन सुनकर कबूतर ने क्या उत्तर दिया।
दुर्वासाः क्रोधशीलो वर्तते|Durvasa is of an angry nature.|दुर्वासा क्रोधी स्वभाव के हैं।
त्वं मम पितुः मित्रम् असि|You are the friend of my father.|तुम मेरे पिता के मित्र हो।
न दृष्ट एव त्वादृशः मया कदाचित्|One like you has indeed never been seen by me.|तुम्हारे जैसा मेरे द्वारा कभी देखा ही नहीं गया।
हा हा मम पादं हतम्|Alas, alas, my foot is struck/injured.|हा हा, मेरा पाँव क्षत हो गया।
अतिमानिता न कर्तव्या।|Over-confidence should not be done.|बहुत मान नहीं करना चाहिए।
तव जिह्वायां मधु लिप्तम्।|Honey is smeared on your tongue.|तुम्हारी जीभ पर मधु लिपा है।
कस्य गृहे पशुः अस्ति।|In whose house is there an animal?|किसके घर में पशु है।
चिन्तनस्य का अर्हता।|What is the need of worrying?|चिन्ता की क्या आवश्यकता है।
त्वं साधुः नरो नासि।|You are not a good man.|तुम भले मनुष्य नहीं हो।
अद्य तस्याः पतिः गृहं पुनरागमिष्यति।|Today her husband will return to the house.|आज उसका पति घर लौट आएगा।
सप्तदश अक्षराणि अत्र लिखितानि।|Seventeen letters are written here.|सतरह अक्षर यहाँ लिखे हैं।
त्वं मम सर्व्वं पापं हरसि।|You take away all my sin.|तुम मेरा सब पाप हरते हो।
दृष्टस्य दोषस्य तत्क्षणम् उपायं कुरु।|Make a remedy for the seen fault immediately.|देखे गए दोष का उसी पल उपाय करो।
तस्य प्रियतमा अन्येन उदुह्यते।|His beloved (female) is being married by another.|उसकी प्रियतमा दूसरे के द्वारा ब्याही जा रही है।
तव नेत्रसागरे मम प्रेममौक्तिकम् अपप्तत्।|In your ocean of eyes, my pearl of love fell.|तुम्हारे नेत्र-सागर में मेरा प्रेम-मोती गिर पड़ा।
मन्ये सा आगतेति।|I think that she has come.|मैं समझता हूँ कि वह आ गई है।
बालकोऽयं सदाचारणं न जानाति।|This boy does not know good conduct.|यह बालक अच्छा आचरण नहीं जानता।
मम पत्नी कुमतिः अस्ति।|My wife is evil-minded.|मेरी पत्नी बुरी मति वाली है।
गन्तव्या काशी परं स गतः गोवापुरीम्।|Kashi was to be gone to, but he has gone to the city of Goa.|काशी जाना था, परंतु वह गोवा नगरी गया।
इतः तपसः प्रतापं पश्य।|Here, see the glory of penance.|यहाँ तप का प्रताप देखो।
अष्टवारम् अवोचमहम्।|I have spoken eight times.|मैंने आठ बार कहा।
पुत्रि त्वम् अनृतं न वक्तुमर्हसि।|O daughter, you ought not to speak untruth.|बेटी, तुम्हें झूठ नहीं बोलना चाहिए।
मया तव रहस्यं ज्ञायते।|By me, your secret is known.|मेरे द्वारा तुम्हारा भेद जाना गया है।
सा प्रातः विजृम्भणमपि मधुरतया करोति।|She does even the yawning sweetly in the morning.|वह सवेरे जम्हाई भी मधुरता से लेती है।
शम्भलग्रामे स जनिता।|In the village of Shambhala, he will be born.|शम्भल गाँव में वह जन्म लेगा।
अद्य तव ग्रामे उत्सवो भविष्यति।|Today there will be a festival in your village.|आज तुम्हारे गाँव में उत्सव होगा।
तातस्य अङ्कम् अधिरोह।|Climb onto the father's lap.|पिता की गोद में चढ़ो।
तस्या उदरे महती पीडा वर्तते।|There is great pain in her stomach.|उसके पेट में बड़ी पीड़ा है।
कस्य गजः वनं प्रविष्टः।|Whose elephant entered the forest?|किसका हाथी वन में घुस गया।
आवां मन्दस्वरैः किमर्थं सम्भाषावहे।|Why do we two converse with soft voices?|हम दोनों धीमे स्वरों से किसलिए बात कर रहे हैं।
तत्र गत्वा तस्य क्रीडनकम् आनय।|Having gone there, bring his toy.|वहाँ जाकर उसका खिलौना लाओ।
मम कृते तु कदापि पुष्पाणि न आनयसि।|For me, however, you never bring flowers.|मेरे लिए तो कभी फूल नहीं लाते हो।
तस्मिन् गृहे कश्चिद् प्रेतो वसति।|In that house, some ghost lives.|उस घर में कोई प्रेत रहता है।
शकुन्तलां नेतुं कोऽपि नागमिष्यति।|No one will come to take Shakuntala.|शकुन्तला को ले जाने कोई नहीं आएगा।
त्रिकोणाकारम् इदं पत्रं तरोः.|Triangular in shape is this leaf of the tree.|पेड़ का यह पत्ता तिकोने आकार का है।
सर्पस्य विषं प्राणान् हरति।|The poison of the snake takes away the life-breaths.|साँप का विष प्राण हर लेता है।
अहं त्वत्तः बलवत्तरोऽस्मि।|I am stronger than you.|मैं तुमसे अधिक बलवान् हूँ।
भक्षितं फलबीजम् उदरे पादपो भवति।|The eaten fruit-seed becomes a plant in the stomach.|खाया हुआ फल का बीज पेट में पौधा बन जाता है।
सिंहोऽसि चेदहं सिंहरथा।|If you are a lion, then I am one whose chariot is a lion.|यदि तुम सिंह हो, तो मैं सिंह के रथ वाली हूँ।
प्रभूतस्य धनस्यास्य न कश्चित् स्वामी।|There is not any owner of this abundant wealth.|इस प्रचुर धन का कोई स्वामी नहीं है।
न जाने कान्तः किमर्थम् अश्वारूढः।|I do not know why the beloved is mounted on a horse.|न जाने प्रिय किसलिए घोड़े पर चढ़े हैं।
तां मन्दिरं गच्छन्तीं दुष्टा अहार्षुः।|The wicked ones abducted her going to the temple.|मंदिर जाती हुई उस स्त्री को दुष्टों ने हर लिया।
नवरात्रे नवदुर्गाः पूज्यन्ते।|During Navaratri, the nine Durgas are worshipped.|नवरात्र में नौ दुर्गाओं की पूजा की जाती है।
विचित्राः कथाः कथयति गुरुः।|The Guru tells wondrous stories.|गुरु अनोखी कथाएँ कहते हैं।
