Sanskrit|English|Hindi
मतिमान् एव प्रश्नोत्तरं दातुमर्हति।|Only the wise person can answers the questions.|केवल बुद्धिमान व्यक्ति ही प्रश्नों के उत्तर दे सकता है।
व्यसनासक्तेन तेन मर्यादा लङ्घ्यते।|Due to addiction the limit was crossed by him.|व्यसनी के द्वारा मर्यादा की सीमा तोड़ी जाती है।
न गृहात् बहिर्गच्छ झञ्झा चलति।|The storm is blowing, do not step out of the house.|आंधी चल रही है घर से बाहर मत जाओ।
लोहनिर्माणोद्योगस्य उपशाखेयम्।|This is a subsidiary of the steel manufacturing industry.|यह लोह निर्माण उद्योग की एक उपशाखा है।
आदौ स्वमतं दृढिक्रियताम्।|Firm up your own belief first.|पहले अपने मत को दृढ़ करो।
कार्यवाहकः कः अस्य कार्यक्रमस्य।|Who is the coordinator of this event?|इस कार्यक्रम का समन्वयक कौन है। 
अवलोक्य अवगच्छति बालः।|The child understands by observing.|बच्चा देखकर समझता है।
पद्धत्यनुसारेण चलेत्सः।|He should proceed according to the system.|उसे पद्धति के अनुसार चलना चाहिए।
गोमयदीपनिर्माणविधिं जानामि।|I know the process of making cow-dung-lamps.|मैं गोबर के दीपक बनाने की विधि को जानता हूँ।
विषयेस्मिन् मम भ्रान्तिः इति ते भ्रान्तिः।|It is your misunderstanding that I am confused about this subject.|यह तुम्हारी भ्रांति है कि मुझे इस विषय में भ्रम है।
उत्पततः वानरस्य पुच्छं कियद्दीर्घमस्ति।|The tail of the jumping monkey is so long.|कूदते हुए बंदर की पूंछ कितनी लंबी है। 
परुषं वचः उक्त्वा मनः खिन्नं जातम्।|After speaking harsh words, the mind got disturbed.|कड़वे वचन कहने के बाद मन उदास हो गया।
कपोतः उपहसन् उक्तवान् यत् मह्यम् अनेन वृत्तान्तेन किम्? मया न अस्मिन् पतितव्यम्।|The pigeon mockingly said, "What is to me? Why would I want to get involved in this?"|कबूतर ने मज़ाक उड़ाते हुए कहा कि मुझे क्या? मुझे कौन सा उस में फँसना है?
हताशः मूषिकः एनं वृतान्तं कुक्कुटं ज्ञापयितुं गतवान्।|The disappointed mouse went to rerpot this matter to the chicken.|निराश चूहा ये बात मुर्गे को बताने गया।
कुक्कुटः उपहासपूर्वकम् अवदत्..."गच्छ भ्रातः...एषा मम समस्या नास्ति।"|The chicken said jokingly, "Go away dude, this is not my problem."|मुर्गे ने खिल्ली उड़ाते हुए कहा…"जा भाई....ये मेरी समस्या नहीं है।"
निराशः आखुः गत्वा एनं वृतान्तं श्रावितवान् ---- अपि च अजः हसन् हसन् ______।||हताश चूहे ने बाड़े में जा कर बकरे को ये बात बताई… और बकरा हँसते हँसते लोटपोट हो गया।
तस्मिन् एव रात्रौ आखुजाले खटाक इति शब्दः अभवत् यस्मिन् विषधरः सर्पः निपतितवान्।||उसी रात चूहेदानी में खटाक की आवाज हुई जिसमें एक जहरीला सांप फंस गया।
खच्चराणाम् अश्ववदेव पादत्राणधारणं कारयन्ते।||खच्चरों को घोड़ों की तरह ही जूते पहनाए जाते हैं।
यथा अश्वैः तथा अश्वतरैरपि पादत्राणि धार्यन्ते।||खच्चरों को घोड़ों की तरह ही जूते पहनाए जाते हैं।
खच्चाराणां मांसपेश्यः अश्वानाम् अपेक्षया अधिकाः स्निग्धाः भवन्ति।||खच्चरों की मांसपेशियां घोड़ों की तुलना में ज़्यादा चिकनी होती हैं।
मूषकः पञ्जरे निपत्य अस्मात् कारणात् म्रियते यतोहि स नावगच्छति यत् तस्मै निःशुल्का रोटिका किमर्थं दीयते?||चूहा पिंजरे में फसकर इसलिए मरता है क्योंकि वह समझ नहीं पाता है की उसे मुफ्त में रोटी किसलिए दिए जा रहे हैं?
एकः आखुः वधिकस्य गृहे विवरं निर्माय वसति स्म।||एक चूहा एक कसाई के घर में बिल बना कर रहता था।
एकदा आखुः अपश्यत् यत् स वधिकः तस्य च पत्नी एक एकस्मात् स्यूतात् किञ्चित् वस्तु निष्कासयतः।||एक दिन चूहे ने देखा कि वह कसाई और उसकी पत्नी एक थैले से कुछ निकाल रहे हैं।
आखुः चिन्तयत् यत् अनुमानतः कश्चन खाद्यपदार्थः भवेत्।||चूहे ने सोचा कि शायद कुछ खाने का सामान है।
उत्सुकतावशतः यदा सः अपश्यत् तदा आप्तवान् यत् तत् एकम् आखुजालमासीत्।||उत्सुकतावश देखने पर उसने पाया कि वो एक चूहेदानी थी।
यदा तेन सङ्कटाभासः ज्ञातः तदा सः पृष्ठाङ्गणं गत्वा कपोतम् एनं वृतान्तं ज्ञापितवान् यत् गृहे आखुजालम् आगतम् इति।||ख़तरा भाँपने पर उस ने पिछवाड़े में जा कर कबूतर को यह बात बताई कि घर में चूहेदानी आ गयी है।
कपोतः उपहसन् निगदितवान् यत् मह्यम् अनेन वृत्तान्तेन किम्? मया न अस्मिन् निपतितव्यम्।||कबूतर ने मज़ाक उड़ाते हुए कहा कि मुझे क्या? मुझे कौन सा उस में फँसना है?
हताशः मूषिकः एनं वृतान्तं कुक्कुटं ज्ञापयितुं गतवान्।||निराश चूहा ये बात मुर्गे को बताने गया।
कुक्कुटः उपहासपूर्वकम् अवदत्..."गच्छ भ्रातः...एषा मम समस्या नास्ति।"||मुर्गे ने खिल्ली उड़ाते हुए कहा… "जा भाई....ये मेरी समस्या नहीं है ।"
निराशः आखुः परिश्रयं गत्वा एनं वृतान्तं श्रावितवान् ---- अपि च अजः भृशमहसत्।||हताश चूहे ने बाड़े में जा कर बकरे को ये बात बताई… और बकरा हँसते हँसते लोटपोट हो गया।
तस्मिन् एव रात्रौ आखुजाले खटाक इति शब्दः अभवत् यस्मिन् विषधरः सर्पः निपतितवान्।||उसी रात चूहेदानी में खटाक की आवाज हुई जिसमें एक जहरीला सांप फंस गया।
तिमिरे तस्य पुच्छम् आखुम् अवगम्य सा वधिकपत्नी तं निष्कासितवती सर्पः च तां दंशितवान्।||अँधेरे में उसकी पूँछ को चूहा समझ कर उस कसाई की पत्नी ने उसे निकाला और साँप ने उसे डस लिया।
तिमिरे तस्य पुच्छम् आखुम् अवगम्य सा वधिकपत्नी तं निष्कासितवती सर्पः च तां दंशितवान्।||अँधेरे में उसकी पूँछ को चूहा समझ कर उस कसाई की पत्नी ने उसे निकाला और साँप ने उसे डस लिया।
यदा तस्याः स्वास्थ्यं क्षीणं जातम् तदा सः व्यक्तिः वैद्यम् आहूतवान्। वैद्यः तस्यै कपोतसूपं पाययतुं परामर्शं दत्तवान्।||तबियत बिगड़ने पर उस व्यक्ति ने हकीम को बुलवाया।हकीम ने उसे कबूतर का सूप पिलाने की सलाह दी।
कपोतः इदानीं पात्रे क्वथति।||कबूतर अब पतीले में उबल रहा था।
सन्दिष्टं श्रुत्वा तस्य वधिकस्य बहवः बन्धुजनाः तं मेलितुमागतवन्तः  येषां भोजनार्थं आगामीनि दिने स एव कुक्कुटः वधितः।||खबर सुनकर उस कसाई के कई रिश्तेदार मिलने आ पहुँचे जिनके भोजन प्रबंध हेतु अगले दिन उसी मुर्गे को काटा गया।
कतिपयदिनानन्तरं वधिकपत्नी स्वस्थतां प्राप्तवती। अतः हर्षोभूय सः पुरुषः स्वस्य केषाञ्चन शुभचिन्तकानां कृते भोज्यम् आयोजितवान् यस्य कृते अजवधः कृतः।||कुछ दिनों बाद उस कसाई की पत्नी सही हो गयी तो खुशी में उस व्यक्ति ने कुछ अपने शुभचिंतकों के लिए एक दावत रखी तो बकरे को काटा गया।
मूषकः इदानीं दूरं,अतीव दूरं गतः आसीत्।||चूहा अब दूर जा चुका था, बहुत दूर।
आगामीनि काले यदि कश्चन भवन्तं स्वस्मस्यां ज्ञापयेत् भवता च अनुभूयते यत् एषा मम स्वस्मस्या नास्ति तर्हि विरम्य पुनः विचारयतु।||अगली बार कोई आपको अपनी समस्या बतायेे और आप को लगे कि यह मेरी समस्या नहीं है तो रुकिए और दुबारा सोचिये।
यदि समाजस्य एकः भागः, एकः खण्डः, एकः नागरिकः संकटग्रस्तः भवेत् तर्हि सम्पूर्णः समाजः सम्पूर्णः देशः च संकटग्रस्तः भवेत्।||समाज का एक अंग, एक तबका, एक नागरिक खतरे में है तो पूरा समाज व पूरा देश खतरे में है।
निवृत्तिमार्गे रताः सन्ति बहवः|Many are engaged in the path of renunciation.\बहुत लोग निवृत्ति मार्ग में रत हैं।
निर्धनिकः नासीत् पुरा कश्चित् भारते।|In ancient times, there was not one poor person in Bharat.|प्राचीन काल में भारत में कोई निर्धन नहीं होता था।
अल्पकालिकं न भवेत् तव जीवनम्।|May your life not be short-lived.|तुम्हारा जीवन अल्पकालिक न हो।
अस्य जनिः कदा जाता।|When was he born?|इसका जन्म कब हुआ। 
स्वास्थ्ये किञ्चित् न्यूनता लक्ष्यते तव।A slight decline in your health is noticeable.|तुम्हारे स्वास्थ्य में थोड़ी कमी लक्षित हो रही है।
धन्यवादान् ब्रुवाणः अहं कार्यक्रमम् उपसंहरामि।|Expressing gratitude, I herewith conclude the program.|धन्यवाद कहते हुए मैं कार्यक्रम का समापन करता हूँ।
वामहस्तस्थम् अङ्गुलीयकं रजतस्यास्ति।|The ring on the left hand is made of silver.|बाएँ हाथ की अंगूठी रजत की है।
न्यायवादी एषः प्रतिष्ठितः।|This lawyer is renowned.|यह न्यायवादी प्रतिष्ठित है।
मग्नाः सर्वे इन्द्रियजन्यविषयेषु।|Everyone is immersed in sensory pleasures.|सभी इन्द्रियजनित विषयों में मग्न हैं।
पुण्यकालः आरब्धः भारतस्य।|A golden era of Bharat has begun.|भारत का पुण्यकाल प्रारंभ हो चुका है।
प्रक्रान्तवान् सः मन्दिरदर्शनाय।|He proceeded to have darshan of the temple.|वह मंदिर के दर्शन के लिए आगे बढ़ा।
फलरसमेव उपसेवितुं शक्नोति सा।|She can only consume fruit juice.|वह केवल फलों का रस ही ग्रहण कर सकती है।
भवननिर्माणेन न गृहनिर्मितिः भवति।|A building's construction does not result in the creation of a home.|भवन निर्माण से घर का निर्माण नहीं होता।
अपि ते पठनं पुरो गतिं भजते।|Is your study progressing?|क्या तुम्हारा अध्ययन आगे बढ़ रहा है। 
गुरुकुले अधीतविद्यः सः जीवविज्ञानमपि पठति।|He who studied in the gurukula is also studying biology.|जिसने गुरुकुल में शिक्षा प्राप्त की है वह जीवविज्ञान भी पढ़ रहा है।
विनियोक्तारः के नूतनपाठ्यक्रमस्य।|Who are the implementers of the new curriculum?|नए पाठ्यक्रम के कार्यान्वयनकर्ता कौन हैं। 
संस्कृत्यनुकूलः स्यात् नवाचारः।|The innovation should be inline with culture.|नवाचार संस्कृति के अनुकूल होना चाहिए।
वृत्तिः कुशलाय दीयते न तु ज्ञानवते।|The position is given for skilled person, not just for the qualified.|वृत्ति कुशल के लिए जाती है न कि ज्ञानवान् के लिए।
ज्ञानस्य विनियोगेन कुशलता वर्धते।|Skill increases by the application of knowledge.|ज्ञान के प्रयोग से कुशलता बढ़ती है।
यथा दृष्टिः तथा सृष्टिः।|As the thought, so is the creation.|जैसी दृष्टि वैसी सृष्टि। 
सेनाकार्यरतस्य पितुः संदर्शनोत्सुकः अस्ति पुत्रः।|The son is eager to see his father who is engaged in military work.|सेनाकार्य में व्यस्त पिता से मिलने के लिए पुत्र उत्सुक है।
क्लान्ताः जाताः वयं धावित्वा।|We have become tired after running.|दौड़ने के बाद हम थक गए हैं।
मृदङ्गाभ्यासः चलति।|The  mridangam practice is going on.|मृदंग का अभ्यास चल रहा है।
वानरयूथपः आसीत् सुग्रीवः।|Sugriva was the leader of troop of Vaanaraas.|वानरों का नेता सुग्रीव था।
मम वामनेत्रपक्ष्म स्पन्दते।|My left eyelid is twitching.|मेरी बाईं आँख की पलक फड़क रही है।
सशङ्कितः आरक्षकः मां परीक्षते।|Being suspicious, the guard examines me.|शंकित रक्षक मुझे जांचता है।
मनस्वी अग्रजः मन्युरहितः तिष्ठति।|The wise elder brother stays compossed.|बुद्धिमान अग्रज क्रोध रहित रहता है।
सा महिला विश्वस्ता जाता।|That woman has become a widow.|वह महिला विधवा हो गई है।
गोष्ठे अस्मिन् कति नन्दिनः सन्ति।|How many bulls are there in this herd?|इस गोष्ठ में कितने नंदि हैं। 
पुष्पाणि विचेतुं सीता उद्यानमागता।|Sita came to the garden to collect flowers.|सीता फूल चुनने के लिए बगीचे में आई।
शिरः अवनमय्य|having nodded the head|
भोः हरिद्रा न आनीता आपणात्।|Hey! turmeric was not brought from the shop.|अरे हल्दी दुकान से नहीं लाई क्या।
अधिकं खादेत्तर्हि वमनं स्यात्।|If one eats too much, there may be vomiting.|यदि अधिक खाता है तो उल्टी हो सकती है।
धन्यवादः अपि वक्तव्यः सदा।|A 'thank you' should also be said always.|धन्यवाद भी सदा कहना चाहिए।
खञ्जोऽपि त्वत्तः शीघ्रं धावेत्।|Even a lame person might run faster than you.|लंगड़ा भी तुझसे शीघ्र दौड़ सकता है।
हसनसमये नेत्रपिधानं कुतः क्रियते तया।|Why does she close her eyes while laughing?|हंसते समय उसके द्वारा नेत्र क्यों बंद किये जाते हैं। 
अभिलेखनं न कुर्यात् न्यायालयीयवादस्य।|No documentation should be done of the legal argument.|न्यायालय के वाद का कोई अभिलेखन नहीं करना करें।
कासनसमये हस्तं स्थापयत मुखस्योपरि।|While coughing, place your hand over your mouth.|कासते समय हाथ मुंह पर रखें।
आर्द्रकम् अपि योजितं किल भोजने।|Isn't ginger also added in the food.|आद्रक भी भोजन में डाला है ना।
जिह्वाग्रे संस्थाप्य आस्वादय।|Place it on the tip of the tongue and relish it.|जिह्वा के अग्रभागे पर रखकर चखो।
पयोहैमिकात् स्वीकृत्य दीयेत हिमम्।|Take the ice from ice-cream seller and give.|पयोहिम विक्रेता से हिम लेकर दो।
दुःखी मनुष्यः देवालयम् अभ्यपद्यत।|The unhappy man approached the temple.|दुखी व्यक्ति मंदिर गया।
कः निष्कर्षः निरपद्यत चर्चानन्तरम्।|What conclusion has evolved after the discussion?|चर्चा के बाद क्या निष्कर्ष निकाला। 
तव गृहं कर्मकरेण गमिष्यते।|Your house will be gone to by the labourer.|कर्मकर के द्वारा तुम्हारे घर जाया जाएगा।
दाक्षायिणी शिवं समर्चयति।|Daakshaayinee worships Shiva.|दाक्षायिणी शिव की पूजा करती है।
अभियान्ति कीटाः भक्षणाय।|Insects approach for eating.|कीड़े भोजन के लिए आते हैं।
निषेवते सत्कर्माणि साधुः।|The saint performs good deeds.|साधु अच्छे कार्य करता है।
इन्दुः शीतलतां प्रसारयति रात्रौः।|Moon spreads coolness at night.|चन्द्रमा रात में ठंडक प्रसारित करता है।
आशितः जनः सुषुप्सति।|Satiated person wants to sleep.|भोजन से तृप्त व्यक्ति सोना चाहता है।
मल्लेन अपरस्य पराक्रमः पङ्गुकृतः।|The other's strength was diminished by the wrestler.|मल्ल के द्वारा अन्य का पराक्रम पंगुकृत किया गया।
प्रतिलोमवाक्यैः मनः क्षुब्धम्।|Mind is disturbed by the contradictory statements.|विरोधाभासी वाक्यों से मन व्याकुल हो गया।
तव वस्त्रं कृष्णेन अपनीतम्।|Your cloth has been taken away by Krishna.|तुम्हारा वस्त्र कृष्ण द्वारा हर लिया गया है।
स वानरान् स्नापयति।|He bathes the monkeys.|वह वानरों को नहलाता है।
कस्य मुखं पश्यति सा।|Whose face is she looking at?|वह किसका मुख देख रही है?
धैर्य्यम् अवाप्नुहि।|Attain patience.|धैर्य प्राप्त करो।
अपि जगतः सकलदोषा मयि सन्ति।|Do all the faults of the world exist in me?|क्या जगत के सभी दोष मुझमें हैं?  
मातुल अम्बा कुत्र अस्ति।|Uncle (Maternal)! Where is mom?|मामाजी, माँ कहाँ है?  
स आत्मानं कर्णं मन्यते।|He thinks of himself as Karna.|वह अपने आप को कर्ण समझता है।  
तव पुत्रस्य मतिः कलुषिता जाता।|Your son's mind has become polluted.|तुम्हारे पुत्र का मन कलुषित हो गया है।
अद्यैव तं हनिष्यामि।|I will kill him today itself.|मैं आज ही उसे मारूँगा।
मम दाराः सस्नेहं गृहे निवसन्ति।|My wives live in the house with affection.|मेरी पत्नियाँ घर में प्रेम से रहती हैं।
विहगैरभिनादितम् इदं वनं प्रातःकाले।|This forest is resonant with birds' sounds in the morning.|यह वन प्रातःकाल में पक्षियों की ध्वनियों से गूंज रहा है।
मत्तः भृङ्गराजः पुष्परसं चूषति।|The intoxicated bumblebee sucks nectar of the flowers.|मतवाला भृंगराज पुष्पों का रस चूसता है।
द्विजगणाः देशान्तरगमनं कुर्वन्ति।|The flocks of birds migrate to other countries.|पक्षियों के समूह अन्य देशों की ओर गमन करते हैं।
सर्वथा अनिन्दिता अस्ति माता सीता।|Mother Sita is absolutely blameless.|माता सीता सर्वथा निर्दुष्ट हैं।
पक्षवातैः धान्यानि विकीर्णानि।|The grains were scattered by the wind of birds' wings.|पक्ष जनित वायु से धान्य बिखर गए हैं।
मेघाः जलं मुमुचुः।|The clouds pour rain.|मेघों ने जल बरसाया।
तरस्विनी भद्रकाली राक्षसं हन्ति।|The fierce Bhadrakali kills the demon.|तरस्विनी भद्रकाली राक्षस का वध करती हैं।
विहङ्गसंघहीना जाता वाटिका उच्चध्वनिना।|Due to loud sound, the garden became devoid of flock of birds.|ऊँचे स्वर के कारण वाटिका पक्षीगणविहीन हो गई।
विधूतकेशी बाला केशप्रसाधनाय मातरम् आह्वयति।|The girl with disheveled hair calls her mother for hair grooming.|बिखरे केश वाली बालिका अपनी माँ को केश संवारने के लिए बुलाती है।
प्रियभार्यस्य रामस्य पत्नी हृता रावणेन।|That Rama, who loves his wife dearly; his wife was abducted by Ravana.|जिनको अपनी भार्या प्रिय है उन राम की पत्नी सीता का हरण रावण द्वारा किया गया।
भीष्मः शङ्खम् अधमत्।|Bhishma blew the conch.|भीष्म ने शंख बजाया।
निपीतं त्वया प्रदूषितं जलम्।|The water consumed by you is contaminted.|प्रदूषित जल तुम्हारे द्वारा पिया गया।
ग्रीष्मकाले पल्वलं परितः सर्वे पशवः आयान्ति।|All the animals gather around the pond during summer.|ग्रीष्मकालः में सभी पशु तालाब के चारों ओर इकट्ठा होते हैं।
सर्वा भूमिः भूकम्पनेन लोलिता।|The entire area was shaken by the earthquake.|पूरी भूमि भूकंप से हिल कांप गई। 
धरणीधराः पर्वताः दुर्गाः सन्ति।|Mountains, the bearers of the earth, are insurmountable.|पर्वत जो धरती को थामे हुए हैं वे दुर्गम हैं।
क्षिप्रमेहि।|Come quickly.|शीघ्र आओ।
पुत्रमरणवार्तां श्रुत्वा मातुः हृदयं पतितम्।|On hearing the news of her son’s death, the mother’s heart sank.|पुत्र की मृत्यु का समाचार सुनकर माँ का हृदय बैठ गया।
अहं गच्छेयम् आहोस्वित् सा गच्छति।|Shall I go, or is she going?|मैं जाऊँ या वह जा रही है। 
हे कृपणे मामपि देहि भोजनम्।|Hey! miser women, feed me too.|हे कृपणे मुझे भी भोजन दो।
व्रजेत् न विवेकी दुर्मार्गम्।|A wise person should not tread the wrong path.|विवेकी व्यक्ति दुर्मार्ग पर नहीं चले।
प्रतिभाति विषमं जीवने बहुधा।|Challenges often appears in life.|जीवन में बहुधा कठिनता प्रतीत होती है।
बहुमूलफलोदके देशे वसितुमिच्छामि।|I wish to reside in a land rich with root vegetables, fruits and water.|मैं ऐसे देश में निवास करना चाहता हूँ जहाँ बहुत मूल फल और जल हो।
महाजनो येन गतः स पन्थाः।|The path taken by the great people is the true path.|जिस मार्ग पर महाजन चले हों वही सही मार्ग है।
चारित्रेणैव सः युष्मान् सर्वान् अतिशेते।|By character alone, he surpasses all of you.|केवल अपने चरित्र से ही वह आप सभी से श्रेष्ठ है।
चत्वारि महावाक्यानि सन्ति।|There are four great Mahavakyas.|चार महावाक्य हैं।
प्रज्ञानं ब्रह्म इति ऋग्वेदे।|"Consciousness is Brahman" is in Rigveda.|प्रज्ञानं ब्रह्म यह ऋग्वेद में है।
अहं ब्रह्मास्मि इति यजुर्वेदे।|"I am Brahman" is in Yajurveda.|अहं ब्रह्मास्मि यह यजुर्वेद में है।
तत् त्वमसि इति सामवेदे।|"That Thou Art" is in Samaveda.|तत् त्वमसि यह सामवेद में है।
अयमात्मा ब्रह्म इति अथर्ववेदे।|"This Self is Brahman" is in Atharvaveda.|अयमात्मा ब्रह्म यह अथर्ववेद में है।
संस्कृतमेव सर्वभाषाणां जननी अस्ति।|Samskrit is the mother of all languages.|संस्कृत ही सभी भाषाओं की जननी है।
पुत्र प्रातराशनं कृत्वा पठनार्थं गच्छ।|Son! Go to study after having your breakfast.|बेटा नाश्ता करके पढने जाओ।  
तस्य पिता धूर्तो वर्तते।|His father is a rogue.|उसके पिता धूर्त हैं।  
तस्या अग्रजो हनूमद्भक्तो वर्तते।|Her elder brother is a devotee of Hanuman.|उसका बड़ा भाई हनुमान् जी के भक्त हैं।  
मम पुत्री न दृश्यते कान्ते।|My daughter can't be spotted, dear.|मेरी बेटी दिखाई नहीं दे रही है प्रिये।  
अद्य वयं सर्वे मातामहगृहं गमिष्यामः।|Today we all will go to (maternal) grandfather's house.|आज हम सब नानीघर जाएंगे।  
गन्तुमिच्छसि चेद् गच्छ।|Go, If you wish to go.|जाना चाहते हो तो जाओ।  
अहं तव कथां न श्रोतुमिच्छामि।|I do not wish to hear your story.|मैं तुम्हारी कहानी सुनना नहीं चाहता।  
निश्चयेनानेन मदिरा पीता।|Certainly, Alcohol is induced by this one.|निश्चित रूप से इसके द्वारा मदिरा पी गई है।
तादृगपि साधुर्नास्मि।|I am not such a saint.|मैं उतना अच्छा भी नहीं हूँ।  
मृते भर्तरि परपुरुषस्य नामापि न गृह्णीयात्।|One should not even take the name of another man when the husband is dead.|पति के मरने पर किसी अन्य पुरुष का नाम भी नहीं लेना चाहिए।
सर्वे रुद्धश्वासाः सन्तः मौनेन स्थितवन्तः आसन्।|Everyone held their breath and stood silently.|सभी सांस रोक कर चुपचाप ठहरे हुए थे। 
किं तेन।|so what?|तो क्या। 
क्वापि गतः सः भवतु नाम।|Let him be gone anywhere.|वह कहीं भी गया हो छोड़ो। 
मया तु अयत्यत।|I have tried.|मेरे द्वारा तो प्रयास कर लिया गया। 
तथा सति किं कर्तव्यम्।|That being the case, what should be done?|वैसा होने पर क्या करना चाहिए। 
एवं रहसि किमर्थं रक्षितम् स्यात्।|Why has this probably been protected in a secret place.|ऐसे गुप्त में क्यों इसका रक्षण किया गया है। 
अपि सुदूरात् आनीतं तेन।|Has this been brought by him from a long distance.|क्या उसके द्वारा बहुत दूर से लाया गया है। 
उपशताः जनाः भोजनाय उपविशन्ति।|Less than 100 peope are sitting for lunch.|सौ से कुछ कम लोग भोजन करने के लिए बैठते हैं। 
जलाभावात् कूपनिर्माणार्थं भूमिः खाता।|Due to water shortage, in order to construct a well, ground has been dug.|जल की न्यूनता के कारण कुआँ बनाने के लिए भूमि की खुदाई की गई। 
नदिकातः जलम् आनय।|Bring water from the rivulet.|नदिका से जल लाओ।
रसालरसः पाचनतन्त्रस्य सुदृढीकरणे सहायको भवति। पाचनं सम्यक् करोति उदरस्य समस्यां न्यूनीकरोति च।||ईख का रस पाचन तंत्र को मजबूत बनाने में मदद करता है। यह पाचन को सुधारता है और पेट की समस्याओं को कम करता है।
रसालरसः मधुमेहनियन्त्रणे सहायको भवति ।रक्तशर्करायाः स्तरं मधुमेहलक्षणं च न्यूनीकरोति।||ईख का रस मधुमेह को नियंत्रित करने में मदद करता है। यह रक्त शर्करा के स्तर को कम करता है और मधुमेह के लक्षणों को कम करता है।
रसालरसः शरीरभारस्य न्यूनीकरणे साहाय्यं करोति। चयापचयं वर्धयति मेददहने च सहायको भवति।||ईख का रस वजन कम करने में मदद करता है। यह चयापचय को बढ़ावा देता है और वसा को जलाने में मदद करता है। 
रसालरसः रोगप्रतिरोधकशक्तिं सुदृढां कर्तुं साहाय्यं करोति। शरीरसंक्रमणानां रोगाणां च विरुद्धं युद्धं कर्तुं साहाय्यं करोति।||ईख का रस प्रतिरक्षा प्रणाली को मजबूत बनाने में मदद करता है।यह शरीर को संक्रमण और बीमारियों से लड़ने में मदद करता है।
रसालरसः त्वचः केशानां च कृते लाभदायको भवति। एष त्वक्  स्वस्थं दीप्तिमानं च करोति तथा केशान् सुदृढं स्वस्थं च करोति।||ईख का रस त्वचा और बालों के लिए फायदेमंद है। यह त्वचा को स्वस्थ और चमकदार बनाता है और बालों को मजबूत और स्वस्थ बनाता है।
रसालरसः यकृत् स्वस्थकर्तुं साहाय्यं करोति।एष यकृतः कार्यक्षमतां वर्धयति तथा यकृत् समस्याः न्यूनीकरोति।||ईख का रस लिवर को स्वस्थ बनाने में मदद करता है। यह लिवर की कार्यक्षमता को बढ़ावा देता है और लिवर की समस्याओं को कम करता है।
रसालरसः कर्करोगनिवारणे सहायको भवति। कर्करोगकोशिकानां वृद्धिं स्थगयति कर्करोगलक्षणं च न्यूनीकरोति।||ईख का रस कैंसर को रोकने में मदद करता है। यह कैंसर कोशिकाओं को बढ़ने से रोकता है और कैंसर के लक्षणों को कम करता है।
एतत् मनसि धारयतु यत् रसालरसस्य सेवनात् पूर्वं चिकित्सकपरामर्शः महत्त्वपूर्णः अस्ति।रसालरसः केषाञ्चन जनानां कृते हानिकारकः भवितुम् अर्हति विशेषतः ये मधुमेहैः वा उच्चरक्तचापैः वा अन्याभि स्वास्थ्यसमस्याभिः वा पीडिताः सन्ति।||यह ध्यान रखें कि ईख का रस पीने से पहले अपने डॉक्टर से परामर्श करना आवश्यक है। ईख का रस कुछ लोगों के लिए हानिकारक हो सकता है, खासकर जो लोग मधुमेह, उच्च रक्तचाप या अन्य स्वास्थ्य समस्याओं से पीड़ित हैं।
वेणुदण्डादिकेन विताननिर्माणाम् आरप्स्यामहे।|Using bamboo sticks lets us start building a canopy.|बास के दण्डो से मण्डप (चंदोवा) का निर्माण आरम्भ करेंगे। 
विनायासेन गृहकार्यं समापयेत्।|May the house work be completed without strain.|वह अधिक परिश्रम के विना गृहकार्य समाप्त कर दे। 
तस्य श्रमः अवितथः जातः।|His effort has become fruitful.|उसका प्रयास सफल हो गया। 
तन्मातामहः परमवृद्धः उत्थातुमपि अशक्तः।|His maternal grandfather is extremely old , struggles to get up also.|उसके नाना अतिवृद्ध हैं उठ भी नहीं पाते। 
सः वृक्षः विश्वदानीं कुसुमितः भवति।|That tree bears flowers in all seasons.|वह वृक्ष सर्वदा फूलों से लदा हुआ रहता है। 
तत्पतिः आदिनं दूरदर्शने निहितदृष्टिः सन् भवति।|Her husband's eyes remain glued to the TV the whole day.|उसका पति पूरे दिन दूरदर्शन पर आखें गडाए रहता है। 
तव समस्या कथं परिहर्तव्या इति त्वदधीनम्।|How to solve your problem is your lookout.|तुम्हारी समस्या का परिहरण तुम्हारे हाथों में ही है। 
तन्नाम सा साहाय्यं न कुर्यात्।|That means she may not help.|मतलब वह सहायता नहीं करेगी। 
यादृच्छिकतया कोऽपि परीक्षाम् न लिखति।|No one writes the exam,  accidentally.|वैसे भी कोई भी परीक्षा नहीं लिख रहा है। 
सः भवद्दिशिः एव आगच्छति।|He comes towards you only.|वह आपकी ओर ही आ रहा है।
