sanskrit|english|hindi
तदा तस्य वाणी न श्रूयते स्म।|Then his voice was not heard.|तब उसकी बोली सुनाई नहीं देती थी।
सदा तव निकटं स्थातुमिच्छामि।|Always I desire to stay near you.|सदा तुम्हारे पास रहना चाहती हूँ।
प्रभां द्रष्टुं रुग्णालयं गच्छामि।|I am going to the hospital to see Prabha.|प्रभा को देखने के लिए मैं चिकित्सालय जाता हूँ।
सप्त पुत्र्यः सन्ति अस्य।|Seven daughters are of this one.|इसकी सात बेटियाँ हैं।
अहह स्नातां मा मा स्पृश।|Ah! Dont touch me, who has bathed.|अहा! नहाई हुई मुझे मत छुओ।
सर्वैः स्वस्वमतानि प्रतिपादितानि।|By all, their respective opinions were put forward.|सब के द्वारा अपने-अपने मत सामने रखे गऐं।
नास्ति श्रीमन् अस्मिन् गृहे प्रेतः।|There is no ghost in this house, Sir!|इस घर में भूत नहीं है, श्रीमान्!
बकस्य‌ मित्रं कथं मत्स्यो भवेत्।|How would a fish be the friend of a crane?|बगुले का मित्र मछला कैसे हो सकती है?
रथे अश्वा एव न सन्ति।|In the chariot, horses are not present at all.|रथ में घोड़े ही नहीं हैं।
संसारे नानाजन्तवः निवसन्ति।|In the world, various creatures reside.|संसार में अनेक जीव-जंतु बसते हैं।
यदि इदं रोचते तर्हि स्वीक्रियताम्।|If this appeals, then let it be accepted.|यदि यह अच्छा लगे तो स्वीकार कीजिए।
कीदृशाय वराय औरसीं पुत्रीं ददानि।|To what kind of bridegroom should I give the heartly daughter?|कैसे वर को हृदय से उद्भूत बेटी दूँ?
तव आगमनात् भ्रातृजाये मङ्गलानि भवन्ति।|Brother's wife! From your arrival, auspicious things happen.|भाभी! तुम्हारे आने से मङ्गल होते हैं।
आयुषि सम्पूर्णे धनसञ्चयः कृतो मया।|All my age, accumulation of wealth was done by me.|पूरे जीवन भर मेरे द्वारा धन बटोरा गया।
अत्र शिरांसि दत्त्वा पणः क्रियते।|Here, having given heads, a deal is made.|यहाँ सिर देकर मोल दिया जाता है।
दीप्ततेजं मुनिं दृष्ट्वा सर्वे प्रणेमुः।|Having seen the sage of blazing brilliance, all bowed.|दमकते तेज वाले मुनि को देखकर सब ने प्रणाम किया।
गङ्गाधराय शिवाय नमो नमः।|Salutations again and again to Shiva, the bearer of the Ganga.|गंगा को धारण करने वाले शिव को बार-बार नमस्कार है।
एकादशीयं पुत्रदा ख्याता।|This Ekadashi is known as the giver of son.|यह एकादशी बेटा देने वाली जानी जाती है।
सोपाध्यायः सबान्धवः राजा तत्र जगाम।|Along with the teacher and along with relatives, the king went there.|गुरु और भाई-बंधुओं के साथ राजा वहाँ गया।
यथा वदामि तथानुष्ठीयताम्।|As I speak, so let it be carried out.|जैसा मैं बोलता हूँ, वैसा ही किया जाए।
द्वादशभिर्वर्षैः शास्त्राणि श्रूयन्ते।|In twelve years, the scriptures are heard.|बारह बरसों में शास्त्र सुने जाते हैं।
विजयो नाम छात्रः प्राह।|A student named Vijaya said.|विजय नाम का छात्र बोला।
जीवितव्यविषयः अनित्यः।|The matter of life is impermanent.|जीने का विषय अनित्य है।
अनन्तपारं किल शब्दशास्त्रम्।|Indeed, the science of words (grammar) is limitless.|सचमुच शब्दशास्त्र का कोई छोर नहीं है।
पुरुषो नूनं द्राक् स्त्रीं हन्यात्।|The man surely might kill the woman quickly.|पुरुष निश्चय ही झटपट स्त्री को मार डाले।
देव श्रूयतां मे तथ्यवचनम्।|Lord! Let my true word be heard.|देव! मेरा सच्चा वचन सुना जाए।
राज्ञा ब्राह्मणेभ्यः शासनानां शतं प्रदत्तम्।|By the king, a hundred of royal charters were given to the Brahmins.|राजा द्वारा ब्राह्मणों को सौ शासन-पत्र दिए गए।
यदि सिंहं न हन्मि ततः स्वनामत्यागं करिष्ये।|If I do not kill the lion, then I will abandon my own name.|यदि मैं सिंह को नहीं मारता हूँ, तो अपने नाम को छोड़ दूँगा।
शक्रादपि पराभवं नावप्नोत्ययम्।|Even from Indra, this one does not obtain defeat.|इन्द्र से भी यह हार नहीं पाता है।
रणवीरो रामो भवति तस्मिन्।|In that, Ranbir becomes Rama.|उसमें रनबीर राम बनता है।
विदितम् एव सर्व्वं भवता प्रभो।|Everything is indeed known by you, Lord!|प्रभु! सब कुछ आपके द्वारा ज्ञात है।
पृष्टस्य प्रश्नस्य उत्तरं को दद्यात्।|Who would give the answer to the asked question?|पूछे गए प्रश्न का उत्तर कौन दे?
स्निह्यन्त्या मत्तो दूरं न अपक्रम।|Do not go far from me who is loving!|प्रेम करने वाली मुझसे दूर मत जाओ!
अहो कष्टं कुटुम्बपोषणम्।|Ah, painful is the nourishment of the family!|अहो, परिवार को पालना बड़ा कष्ट है!
विजित्य कृत्स्नां भूमिं ते दास्ये।|Having conquered the entire land, I will give to you.|पूरी धरती को जीतकर तुम्हें दूँगा।
अवश्यम् अस्य पिता महान् ब्राह्मणः।|Surely, the father of this one is a great Brahmin.|निश्चय ही इसका पिता महान् ब्राह्मण है।
परिहासो न कर्तव्यः ममाभिमुखम्।|Joke should not be made in front of me.|मेरे सामने हँसी-ठिठोली नहीं करनी चाहिए।
अकृतबुद्धिरसि त्वं नूनम्।|You are of an unrefined intellect, certainly.|तुम निश्चय ही कच्ची बुद्धि वाले हो।
त्वं स्त्री नासि महिषि।|You are not a woman, Buffalo!|भैंस! तुम स्त्री नहीं हो।
गजमुखाय दूर्व्वाः अर्पणीयाः।|To Gajamukha, Durva grasses should be offered.|गजमुख को दूब चढ़ानी चाहिए।
ममैकाऽपि भगिनी नास्ति।|Even one sister of mine is not there.|मेरी एक भी बहन नहीं है।
तव कान्तः कदा गच्छेद् इतः।|When may your beloved go from here?|तुम्हारा प्रेमी यहाँ से कब जाए?
अवगुण्ठनं कुरु स्नुषे।|Daughter-in-law! Draw the veil.|बहू! घूँघट करो।
तौ अकथयताम् आवां न वियोक्ष्यावह इति।|The two of them used to say, "We two shall not be separated."|वह दोनों कहते थे, "हम दोनों नहीं बिछड़ेंगें।"
भ्रातः त्वं भ्रमितः असि।|Brother! You are confused.|भाई! तुम भ्रम में हो।
करणदीपः स्वनगरं गच्छति।|Karanadeepa goes to one's own town.|करणदीप अपने नगर को जाता है।
चञ्चुना गृहीतम् अन्नं पक्षिणा।|With the beak, the food was seized by the bird.|पक्षी द्वारा चोंच से दाना पकड़ा गया।
तुलसीदासः सर्वस्वं ददौ।|Tulsidasa gave away everything.|तुलसीदास ने अपना सब कुछ दे दिया।
विष्ठकृमिर्भविष्यसि त्वं नीच।|Lowly one! You will become a worm of feces.|नीच! तुम विष्ठा के कीड़े बनोगे।
जयार्थं युद्धं गच्छन्ति नृपतयः।|For victory, the kings go to war.|जीत के लिए राजा युद्ध में जाते हैं।
अवश्यं तव भ्राता व्यसनी अस्ति।|Surely, your brother has a bad habit.|निश्चय ही तुम्हारा भाई बुरी लत वाला है।
कुत्र गन्तुं प्रवृत्तोऽयं ते पुत्रः।|Where is this son of yours set out to go?|कहाँ जाने को निकला है यह तुम्हारा बेटा?
सर्वं ज्ञातुम् अहं न शक्तः।|I am not capable of knowing everything.|सब कुछ जानने में मैं समर्थ नहीं हूँ।
वस्तुतः अस्याः अङ्के अपरायाः बालो वर्तते।|In fact, in her lap is the boy of another woman.|सचमुच इसकी गोद में दूसरी स्त्री का बच्चा है।
त्वं मम विवाहे विघ्नं कर्तुं नार्हसि।|You ought not to cause an obstacle in my wedding.|तुम मेरे ब्याह में बाधा डालने के योग्य नहीं हो।
पण्डितो मूढवचनैः कथं तुष्येत्।|How would a scholar be satisfied by the words of fools?|ज्ञानी मूर्खों की बातों से कैसे संतुष्ट होगा?
अस्माकं स्वामी अतिदयालुरस्ति।|Our master is extremely compassionate.|हमारा स्वामी बहुत दयालु है।
मनागपि बलं नास्ति अस्मिन्।|There is not even a little strength in this one.|थोड़ा सा भी बल इसमें नहीं है।
किमर्थं सा मम स्वप्नेषु प्रभवति।|Why does she appear in my dreams?|वह मेरे सपनों में किसलिए प्रकट होती है?
कस्यचिद् गृहं प्रविश्य सा रोदिति।|Having entered someone's house, she weeps.|किसी के घर में घुसकर वह रोती है।
स्वभार्य्यां विहाय न गन्तुमर्हसि।|Having abandoned one's own wife, you ought not to go.|अपनी पत्नी को छोड़कर तुम्हें नहीं जाना चाहिए।
मलयजं चन्दनं जिघ्रति वनचरः।|The forest-dweller smells the Malaya-born sandalwood.|वनवासी मलय के चंदन को सूँघता है।
साधुः वृश्चिकदंशं सहते।|The sage endures the sting of the scorpion.|साधु बिच्छू का डंक सहता है।
बहूनां जन्मनाम् अन्ते कश्चित् मां प्रपद्यते।|At the end of many births, someone takes refuge in me.|कई जन्मों के अंत में कोई मेरी शरण में आता है।
प्रजानाम् अपीडनम् एव राजधर्मः।|The non-tormenting of the subjects itself is the royal Dharma.|प्रजा को न सताना ही राजा का धर्म है।
गृहं प्रतिगच्छ बालक।|Return to the house, Boy!|घर लौट जाओ, बालक!
ग्रामीणोऽहं सा नागरी।|I am a villager, she is an urban woman.|मैं गाँव का हूँ, वह नगर की है।
किञ्चित् मन्दं वद।|Speak a little softly.|थोड़ा धीमे बोलो।
हरी राजनीतिं पठित्वा प्रत्याययौ।|Hari, having studied politics, had returned.|हरि राजनीति पढ़कर लौटें।
तां त्यक्त्वा अत्र आगच्छ।|Having abandoned her, come here.|उसे छोड़कर यहाँ आओ।
सखि श्वश्रूसमक्षं पतिः मां चुम्बते।|Friend! In front of the mother-in-law, the husband kisses me.|सखी! सास के सामने पति मुझे चूमता है।
कलिप्रभावः सर्वत्र व्याप्यते।|The influence of Kali spreads everywhere.|कलि का प्रभाव सर्वत्र फैलता है।
ज्ञातिं मा पृच्छ साधोः।|Do not ask the caste of a saint.|साधु की जाति मत पूछो।
दिवसान्तरे अस्माकं वस्तौ सुषमा आगता।|On another day, Sushama came to our colony.|अगले दिन हमारी बस्ती में सुषमा आई।
भ्रातरि वक्तरि करणीयमिति तदा कर्तव्यम् एव।|When the brother says "it should be done", then it is indeed to be done.|भाई के कहने पर " करना है", तब करना ही पड़ेगा।
किमपि प्राप्तुं शक्तोऽहं न किन्तु ते विद्याम्।|I am capable of obtaining anything, but not your skill.|मैं कुछ भी पाने में समर्थ हूँ, पर तुम्हारी विद्या नहीं।
विश्वामित्रेण सह उभौ जग्मतुः।|Along with Vishvamitra, both went.|विश्वामित्र के साथ दोनों गए।
यद् भवति तद् भवतु।|Whatever happens, let that happen.|जो होता है, वह होने दो।
वंशस्य वंश्या अतिगर्व्वितोऽसि।|Due to the flute of the bamboo, you are excessively proud.|बाँस की वंशी से तुम बहुत गर्वित हो।
अचिरं तत्र गम्यताम्।|Let (you) be gone there without delay.|बिना देर किए वहाँ जाया जाए।
अधुना तुभ्यम् औषधं न अपि तु प्रार्थनं रक्षेत्।|Now to you, not the medicine, but rather prayer should protect.|अब तुम्हें औषधि नहीं, बल्कि प्रार्थना ही बचाए।
मम मनसः सङ्कल्पः पूर्णः।|The resolve of my mind is fulfilled.|मेरे मन का संकल्प पूरा हुआ।
जामाता एव आगत्य पुत्रीं नेतुम् अर्हति।|The son-in-law alone should come to take the daughter.|दामाद को ही आकर बेटी को ले जाना चाहिए।
कालिङ्गं खादित्वा शेये।|Having eaten watermelon, I lie down.|तरबूज खाकर मैं लेटता हूँ।
मितभाषी अयं बालकः ते।|This boy of yours is a speaker of few words.|तुम्हारा यह बालक थोड़ा बोलने वाला है।
स स्वमित्रेण सह क्रीडति।|He plays with his own friend.|वह अपने मित्र के साथ खेलता है।
सत्यं ज्ञात्वा सा भृशं रुरोद।|Having known the truth, she wept intensely.|सच जानकर वह बहुत रोई।
धनमानपरा स्त्री अवसीदति।|A woman focused on wealth and pride suffers.|धन और मान में लगी रहने वाली स्त्री दुःख पाती है।
तव पुत्रेण मम प्रेतकृत्यं न कर्तव्यम्।|The funeral rites of me should not be performed by your son.|तुम्हारे बेटे द्वारा मेरा श्राद्ध-कर्म नहीं किया जाना चाहिए।
प्रभुः अस्माकम् अवगुणान् मा चित्ते धारयतु।|May the Lord not hold our defects in the mind.|प्रभु हमारे अवगुणों को मन में न रखें।
ते सर्व्वे चलच्चित्रेषु कार्य्यं कुर्व्वन्ति।|They all do work in motion pictures.|वे सब चलचित्रों में काम करते हैं।
सदा त्वं मम वाणीम् अवरुणत्सि।|Always you block my speech.|सदा तुम मेरी वाणी को रोकते हो।
सत्यमुक्त्वा स्वर्गं प्राप्स्यसि किम्।|Having spoken the truth, will you attain heaven?|सच बोलकर क्या तुम स्वर्ग पाओगे?
स्वलङ्कृता बाला गीतं गायन्ति।|Well-adorned girls sing the song.|सजी-धजी बालिकाएँ गीत गाती हैं।
वानरकुक्कुरेषु युद्धं प्रवर्तते।|A battle commences among the monkeys and the dogs.|बंदरों और कुत्तों में लड़ाई छिड़ती है।
स स्वां पितामहीं रुग्णालयं नयति।|He takes his own grandmother to the hospital.|वह अपनी दादी को चिकित्सालय ले जाता है।
तस्मै दुग्धं न रोचते।|Milk is not pleasing to him.|उसको दूध अच्छा नहीं लगता है।
त्वं सौन्दर्याद् एव सह्यसे मया।|You are tolerated by me only because of beauty.|तुम सुंदरता के कारण ही मेरे द्वारा सही जाती हो।
उदयपुरे महान् उत्सवो भविष्यति।|In Udaipur, there will be a great festival.|उदयपुर में बड़ा उत्सव होगा।
तदा तेन देवः प्रार्थितः।|Then the deity was prayed to by him.|तब उसके द्वारा देवता की प्रार्थना की गई।
सर्व्वं धनं रोगोपचारे नष्टम्।|All the wealth was lost in the treatment of illness.|सारा धन रोग के उपचार में नष्ट हो गया।
मनसा सदा सत्पथं ध्येयम्।|By the mind, the good path should always be meditated upon.|मन से सदा अच्छे मार्ग का ध्यान करना चाहिए।
मशकेषु दयां मा कार्षीः।|Do not show pity on mosquitoes.|मच्छरों पर दया मत करो।
सा प्रभाते सूर्य्याय अर्घ्यं ददाति।|In the morning, she gives water-offering to the sun.|वह सवेरे सूर्य को अर्घ्य देती है।
कञ्चिदपि कार्य्यं माम् अपृष्ट्वा न करणीयम्।|Any work should not be done without asking me.|कोई भी काम मुझसे बिना पूछे नहीं करना चाहिए।
तव स्कन्धे सर्पं विद्यते।|A snake is present on your shoulder.|तुम्हारे कंधे पर साँप है।
दीपप्रकाशे पठामः स्म।|We used to read in the light of the lamp.|हम दीये के उजाले में पढ़ते थे।
वानरैराक्रान्तोऽयं देशः।|This country is invaded by monkeys.|यह देश बंदरों से ग्रस्त है।
वीरो नाट्यं न वेत्ति।|Veera does not know acting.|वीर अभिनय नहीं जानता है।
कासारे मत्स्या न सन्ति।|In the pond, fish are not there.|ताल में मछलियाँ नहीं हैं।
हरी रामाय खड्गं ददाति।|Hari gives the sword to Rama.|हरि राम को खड्ग देता है।
वने व्याघ्रेण मयूरो हतः।|In the forest, the peacock was killed by the tiger.|वन में बाघ द्वारा मोर मारा गया।
यं पालयति देवः सः अवध्यः।|Whom the deity protects, that one is unslayable.|जिसे देवता बचाते हैं, वह मारा नहीं जा सकता।
तव लघुं भ्रातरं दर्शय।|Show your younger brother.|अपने छोटे भाई को दिखाओ।
शुकः शुक्रे वासरे किंशुके उपविष्टः।|The parrot sat on the Kinshuka tree on Friday.|तोता शुक्रवार के दिन पलाश के पेड़ पर बैठा।
हर्षेण राज्यं चक्रे।|By Harsha, the kingdom was ruled.|हर्ष द्वारा से राज किया गया।
व्यवहितं कार्य्यं न कर्तुं शक्यम्।|An interrupted task can't be performed.|विघ्न पड़ा काम नहीं किया जा सकता।
किमर्थम् अनुक्त्वा निर्यासि।|Why are you going out without saying?|बिना बोले किसलिए जा रहे हो?
धूर्त्ताय धनं मा दाः।|Do not give money to the cunning one.|धूर्त को धन मत दो।
