Sanskrit|English|Hindi
स मदिरां विहाय शृतं क्षीरं क्वथितं दुग्धं पिबतु तथा मोहात् मूढत्वाद् मांसं विहाय मोदकम् अत्तु खादतु।|Let him drink boiled milk not alcohol; Let him eat modaka (not meat) delusionally.|वह मदिरा छोड़ उबला हुआ दूध पीने लगे वह मांस खाने वाला अनजाने में लड्डू खा ले।
व्यूढापतिः परस्त्रीष्वलोलुपो भवतु।|Let him become a loyal husband to his wives.|वह पराई स्त्रियों को छोड़ अपनी पत्नियों का पति बन जाए। 
गुरून् परिचरतु सेवतु।|Let him be serving gurus.|गुरुओं की सेवा करने लगे। 
गोष्ठ्या सभाया उपैतु निर्गच्छतु।|Let him not stand in the assembly.|सभा से निकल जाया करे (न बैठा करे)। 
युवा सन्नपि वृद्धसमो विनीतो भवतु।|Let him be humble as an old man even being youthful.|युवा होतु हुए भी बूढ़े के जैसा विनम्र हो जाए। 
पलितं श्वेतकेशम् अभिसमीक्ष्य दृष्ट्वा स्वभावं त्यक्त्वा शान्तिं यातु।|Let him approach serenity upon observing a grey hair of his.|उजला बाल देखकर स्वभाव छोड़ शान्ति को प्राप्त हो।
यो निषण्ण उपविष्टजन इदम् प्रकरणम् अयुक्तम् उदाहरेत् कथयेत्।|Which seated one judges this case unjustly.|जो सभा में बैठा व्यक्ति इस प्रकरण में अनुचित युक्ति बतलाए।
पण्डितवर्य चिरात् दृष्टः असि।|O scholar sir, you are seen after long time.|
कथं वर्तते गैर्वाणी-प्रवचनं युष्मदीयाङ्ग्ल-महापाठशालायाम्।|How go the lectures on sanskrit in your English university?|
जिह्रेमि अहं वक्तुम्।|I am ashamed to say|
बह्वीषु आङ्गलकलाशालासु एषा अनुपयुक्ता इति अर्धचन्द्रं दत्त्वा निष्कासिता।|In many English-medium colleges, they held by the neck and threw out saying "this is useless"|
मदीये विद्यालये तु यथा इयं स्वयम् एव क्षीणा क्रमेण आदर्शनं गच्छेत् तथा प्रयत्नः अनुष्ठीयते।|In my school as if it itself would slowly gets decays and disappear.|मेरे विद्यालय में जैसे यह स्वयं धीरे-धीरे समाप्त होकर अदृश्य हो जाए।
किम् अपराद्धम् अनया तपस्विन्या।|"What offense has been committed by this ascetic lady?"|
तस्याः सत्ता एव अपराध्यति।|Her power itself commits an offence|
न खलु अवगच्छामि।|I don't understand.|
सा हि पूर्वमेव आङ्गलैः विपश्चित्-वरैः मृतकोटिषु परिगणिता।|She had indeed been previously classified among the categories of the dead by the wise English scholars.|
अस्मदीयाः पण्डिताः तु न तथा मन्यन्ते।|Our scholars don't consider that way.|
एते ह्येनां चिरजीविनीं देववाणीम् अमृतकोटिषु गणयन्ति।|These are the ones who count Sanskrit, the language of the gods among, the living.|
अस्माभिः अवगताः विषयाः पाश्चात्यैः न अबोधिषत इति किल भवान् आह।|You said right that Subjects understood by us are not understood by the westerners.|
सरसैः वाग्-विलासैः आवर्जित-लोक-लोचनाम् हावभाव-आदिभिः आकृष्ट-युवजन-मानसां सुन्दरीम् अनुपश्यन्तः कविवराः तस्याः विलासविभ्रमादिकं प्रशंसन्ति।|The eminent poets, observing the beautiful woman—who, with her charming and eloquent words, attracts the eyes of people, and with her gestures, expressions, and other qualities, captivates the minds of young men—praise her playful charm, elegance, and other such qualities.|
ताम् एव मूकीभूत-वाग्-व्यापारां रुग्णशय्याम् अधिगताम् अनुपश्यन्तः भिषग्वराः नास-आदीनाम् अवयवानां च परस्परम् आनुगुण्यं जठरादीनाम् अन्तर्नाडीनां च मानोन्मानादिषु औचित्यं च प्रशंसन्ति।|Observing her, now rendered speechless and lying on a sickbed, the eminent physicians praise the mutual harmony of her external organs, such as the nose and others, as well as the appropriateness and proportionality of her internal organs, like the stomach and internal channels, in terms of their measures, proportions, and proper functioning.|
कल्याणदा भवति मातुः दृष्टिः।|A mother’s glance bestows well-being and luck.|माता की दृष्टि कल्याणकारी होती है।
क्लेशदा न मदर्थं भव त्वम्।|Don't become a trouble-maker (lady) for me.|मेरे लिए कष्टदायिका मत बनो।
सिद्धिदा भवति रामपूजा।|Worship of Rama bestows success.|राम की पूजा सिद्धि प्रदान करने वाली होती है।
अन्नदां भूमिं प्रणमामि।|I bow to the earth that provides food.|मैं अन्न देने वाली भूमि को प्रणाम करता हूँ।
विषदां वाणीं कुतः वक्षि भोः।|Why do you utter toxic words?|तुम कठोर वाणी क्यों बोलते हो। 
स्वास्थ्यदा दिनचर्या पालनीया।|A regimen should be followed.|स्वास्थ्य प्रदान करने वाली दिनचर्या का पालन करना चाहिए।
सुध्वनिदा वीणैषा।|This veena produces euphonic sounds.|यह वीणा मधुर स्वर उत्पन्न करती है।
पुष्पदा वल्लरी पुष्पैः शोभते।|Flowering creeper is splendid with blooms.| पुष्पों से सजी लता शोभा बढ़ाती है।
धनदा देवा अस्ति लक्ष्मीः।|The Goddess who bestows wealth is Laxmi.|लक्ष्मी धन देने वाली देवी हैं।
बुद्धिदायै सरस्वत्यै नमः।|Salutations to Saraswati, the bestower of wisdom.|बुद्धि देने वाली सरस्वती को नमस्कार।
स्वयंबोधः ज्ञानवतः भवति।|The wise has self-awareness.|आत्मज्ञान विद्वानों को होता है।
शत्रुबोधः सम्प्रति भवेदेव।|To be discerning about enemy is a must now.|शत्रुबोध (कौन शत्रु है कौन नहीं) अब होना ही चाहिए।
मित्रबोधः नास्ति तव।|You lack discernment about friends.|तुम्हें मित्रबोध (कौन मित्र है कौन नहीं) नहीं है।
रागबोधः भवतु सङ्गीतज्ञस्य।|Musician should have a sense of raaga.|संगीतज्ञ को राग का बोध हो।
व्याकरणसूत्रबोधः पठनेन भवति।|Grasp of grammar aphorisms happens by studying.|व्याकरण सूत्रों का बोध अध्ययन से होता है।
स्वधर्मबोधः परमावश्यकः।|Sense of one’s own Dharma is most essential.|अपने धर्म का बोध अति आवश्यक है।
प्रबोधः कदा जातः।|When did awakening happen?|जगना कब हुआ। 
यानचालनबोधः नास्ति मम।|I do not have knowledge of driving.|मुझे वाहन चलाने का ज्ञान नहीं है।
शास्त्रबोधः अध्ययनेन प्रवर्धते।|Understanding of scriptures grows through study.|शास्त्रों का बोध अध्ययन से बढ़ता है।
सर्वकलाबोधः ईशस्यैव भवति।|Only God has the knowledge of all the arts.|सभी कलाओं का बोध केवल ईश्वर को ही होता है।
अधीनस्थः अधिकारी सः मन्त्रिणः।|That officer is the subordinate of the minister|अधीन अधिकारी मंत्री के अधीन होता है।
गृहस्थः सर्वदा कार्यरतः भवति।|A householder is always engaged in work.| गृहस्थ सदा कार्य में व्यस्त रहता है।
क्रीडाङ्गणस्थः बालः पतितः।|The boy is one who had a fall in the playground.|खेल के मैदान में स्थित बच्चा गिर गया है।
वृक्षस्थः पर्णः सुदीर्घः।|The leaf on the tree is a long one.|पेड़ पर स्थित पत्ता बहुत लंबा है।
मार्गस्थः शुनकः मयि भषति।|The dog on the road barks at me.|सड़क पर स्थित कुत्ता मुझ पर भौंक रहा है।
ग्रन्थस्थः विषयः बुद्धौ न प्रविशति।|The subject in the book does not enter the mind.|पुस्तक में स्थित विषय बुद्धि में नहीं आता।
वनस्थः पशुः निशायां ग्रामम् आगच्छति।|The animal in the forest comes to the village at night.|जंगल में रहने वाला पशु रात में गाँव आ जाता है।
कुम्भस्थं कीटं निष्कास्य पुनः प्रक्षालय।|Remove the insect that is in the pot and wash it again.|घड़े में स्थित कीड़े को निकालकर उसे फिर से साफ करो।
पुस्तकस्थाः शब्दाः न सम्यक् दृश्यन्ते।|The words in the book are not clearly visible.|पुस्तक में स्थित शब्द स्पष्ट रूप से दिखाई नहीं दे रहे।
वित्तकोषस्थः कर्मकरः शेते।|The worker in the treasury is sleeping.|वित्तकोष में स्थित कर्मचारी सो रहा है।
अल्पमपि स्थानं यथा न स्यात्|without leaving even a little space|
मयूरा बालम् अनुधावन्ति।|The peacocks are chasing the child.|मोर बच्चे का पीछे भागते हैं।  
तस्य शिशुर्नाम वज्रहस्तेति निश्चितम्।|His child's name is decided to be Vajrahasta.|बच्चे का नाम वज्रहस्त पक्का हुआ है।  
मम भगिनी केवलाया मातुः बिभेति।|My sister is afraid of only the mother.|मेरी बहन केवल माँ से डरती है।
तव बुद्धेर्नाशः प्राप्तः।|Destruction has come to your intellect.|तुम्हारी बुद्धि का नाश हो चुका है।
कलिः कं न कलङ्कीकुरुते।|The Kali (lord of current epoch) maligns not whom?|कलि किसको कलंकित नहीं करता?
शिक्षिका मां मण्डूकं छेत्तुं ब्रवीति।|The teacher tells me to cut the frog.|शिक्षिका मुझे मेंढक काटने के लिए कहती है।  
बलहीनस्य कुतो राज्याभिषेकः।|How come a coronation of the weak?|बलहीन का राज्याभिषेक कैसा?  
लक्ष्मीरूपायाः कन्याया वास एतावान् मलिनः।|The dwelling of the girl, being a form of Lakshmi, is so dirty.|लक्ष्मी स्वरूपा कन्या का निवास इतना मलिन।
मूढ अधुना अतिवदसि।|Fool! (you are) speaking too much now.|मूर्ख! अब बहुत बोल रहे हो।  
किं पतितं भक्षयसि।|What! (You) are eating (something) that's fallen!|क्या! गिरा हुआ खा रहे हो!
मम पिता एव देवता अस्ति।|My father is indeed the deity.|मेरे पिता ही देवता हैं।  
मनागपि न खाद एतस्य हस्तात्।|Do not eat even a little from this hand.|इसके हाथ से थोड़ा सा भी मत खा।  
तिष्ठन्त्याः तस्याः पृथिवी स्वर्गायते।|As She Stands, The Earth becomes heaven.|उसके रहने से पृथ्वी स्वर्ग हो जाती है।
मम स्वामी मह्यं स्वोच्छिष्टं सस्नेहं ददाति।|My master lovingly gives me his leftovers.|मेरे स्वामी मुझे अपना जूठन प्रेम से देते हैं।  
अहो बत ब्राह्मणयोनिं प्राप्य मत्स्यं भक्षयसि।|Alas! You eat fish after being born a Brahmin.|अरे! तुम ब्राह्मण जन्म पाकर मछली खाते हो।  
दशरूप्यकैः किं भवति अम्ब।|What will happen with ten rupees, mother?|दस रुपये से क्या होगा, माँ?  
जानामि यत् हर्षस्य दम्भं करोषि।|I know that you are pretending to be happy.|मुझे पता है कि तुम प्रसन्न होने का दिखावा करते हो।  
तव नाम्ना पुरीं प्रस्थापयितास्मि।|I shall establish the city in your name.| मैं तुम्हारे नाम से नगरी स्थापित करूँगा।  
मम नगरे देवो वर्षति।|The deity rains in my city.|मेरे नगर में देवता वर्षा करते हैं।  
तव देहे दशमं छिद्रं करिष्यामि।|I shall make a tenth hole in your body.|मैं तुम्हारे शरीर में दसवाँ छेद कर दूँगा।
विदेशेषु पुत्रः स्वातन्त्र्याय पितृगृहाद् अपयाति।|The son moves out from his paternal house for independence in foreign countries.|विदेशों में पुत्र स्वतंत्रता के लिए पिता के घर से चला जाता है।
सर्वपापानि मम परं पुण्यं ते भगवन्।|All sins are mine but merits are yours, O Lord!|सभी पाप मेरे हैं पर पुण्य आपका है।
कुत्र पश्यन् चलसि भोः।|Hey, where are (you) looking while walking?|कहाँ देखते हुए चलते हो जी।
संस्कृतं वदति चेत् स पण्डित एव।|If speaks Sanskrit, he is indeed a scholar.|संस्कृत बोलता है तब वह ज्ञानी ही है।
वयम् इति एकस्मै द्वाभ्यां वाऽपि साधु।|Vayam is also correct for singular or dual.|वयम् एक या दो (वचन) के लिए भी ठीक है। 
अयं ते पुत्रो ध्रुवं पूर्वजन्मनि नटो बभूव।|This son of yours was certainly an actor in the previous birth.|तुम्हारा यह पुत्र अवश्य ही पिछले जन्म में नौटंकी वाला था।
बालिकाम् अपदृष्टा वधः अर्हति।|The one who leeches at young girls deserves to be killed.|बच्ची को ताड़नेवाला का वध होना चाहिए।
शिशुः चक्रं तक्रं कथयति।|The baby refers chakra as takra.|बच्चा चक्र को तक्र कहता है।
नारायणो हृदि आस्ते।|Narayana sits in the heart.|नारायण हृदय में बैठें हैं।  
तव दर्शनेनैव अहं मुक्तिं प्राप्नोमि।|By only seeing you, I attain liberation.|तुम्हें देखने से ही मैं मुक्ति पाता हूँ।
वाक्यावरं मम शृणु प्रिये।|Atleast listen to my speech, dear.|कम-से-कम मेरी बात सुनो, प्यारी।  
गतिस्त्वम् एका मे मदिरे।|You are my sole destiny, O liquor!|तुम मेरी एकमात्र गति हो, मदिरा।
शशाङ्कः शशं पालयति।|Shashanka (or the moon god) pets a rabbit.|शशांक (या चंद्रदेव) खरगोश पालता है।  
रे तापस गत्वा भैक्षम् आचर।|O ascetic! go and seek alms.|रे तपस्वी, जाकर भीख माँग।  
पितरम् अम्ब अम्ब मा वोचः पुत्र।|Don't call the father, Mumma! Mumma!; O Son!.|पिता को अम्मा अम्मा मत कहो बेटा।
रक्तां गुटिकां साधय।|Achieve the red disk.|लाल गोटी को साधो।  
विषं क्रेतुम् अपि धनं नास्ति अत्र।|There is no money to buy even poison here.|यहाँ विष किनने के लिए भी धन नहीं है।
अपरजन्मनि ते गर्भं न आश्रयै।|In the next birth, (I) won't take shelter in your womb.|अगले जन्म में, तुम्हारे गर्भ मे वास नहीं करूँगा।
किमेष मनुजो वा कलभो वा।|Is this a child of a man or a child of an elephant?|क्या यह मनु का वंशज (मनुष्य) है या हाथी का?
तव दूरवाणीं विक्रीय तद्धनेन कन्यादानं करिष्यावः।|Both of us will sell your phone and perform kanyadaan with that money.|हम दोनों तुम्हारा फोन बेचकर उस धन से कन्यादान कर देंगे।
बालकाय दुग्धं देहि देवि।|Give milk for the boy, O lady.|देवी, बच्चे के लिए दूध दो।
न्यायालये असत्यभाषणम् अपराधः।|Speaking falsehood in court is a crime.|न्यायालय में असत्य बोलना अपराध है।  
मम विद्यालये क्रीडितुं वस्तुनि न सन्ति।|There are no items to play with in my school.|मेरे विद्यालय में खेलने के लिए वस्तुएँ नहीं हैं।  
स एव वालिर्येन पुरा त्वं नम्रीकृतः।|He is the same Vali who once humbled you.|वही वालि जिसने तुम्हें पहले झुकाया था।
रात्रिशेषं भोजनं द्विजाय न दातव्यम्।|The remaining food of the night should not be given to the twice-born.|रात का बचा हुआ भोजन द्विजन्मे को नहीं देना चाहिए।  
न निष्प्रयोजनं जातु वक्तव्यम्।|Nothing should be said without purpose ever.|बिना उद्देश्य के कभी कुछ नहीं कहना चाहिए।
मांसभोजी ब्राह्मणो वैतरण्यां वसति।|The meat-eating Brahmin resides in the Vaitarani (river).|मांस खाने वाला ब्राह्मण वैतरणी में बसता है।  
अहिंसया एव विष्णुः तुष्यते नान्यथा।|Vishnu is pleased only by non-violence, not otherwise.|विष्णु अहिंसा से ही सन्तुष्ट होते हैं अन्यथा नहीं।  
भीमस्य विवाहोऽग्रजात् पूर्वो बभूव।|Bhima's marriage had happened before the elder brother.|भीम का विवाह बड़े भाई से पहले हुआ था।  
शिशोः शिक्षायै सार्धद्विलक्षं प्रतिवर्षं दातव्यम्।|For the education of the baby, two and a half lakhs is to be paid every year.|बच्चे की शिक्षा के लिए हर वर्ष ढाई लाख देने होंगे।  
निदाघकाले तरोः/वृक्षस्य अधः प्रसुप्तस्य विप्रस्य/विद्यावः हस्ते शुना/कुक्कुरेण प्रमूत्रितम्।|During the summer, The hand of a learned person who was sleeping under a tree was urinated on by the dog.|गर्मी के समय पेड़ के नीचे सोए विद्याप्राप्त व्यक्ति के हाथ पर कुत्ते ने मूत दिया।
सः देवस्यत्वेति/प्रतिग्राहमन्त्रम् अब्रवीत्॥|He recited DevasyaTva mantra.|उसने देवस्यत्व नामक मन्त्र बोला।
अयं मन्त्रः आदानसमये दानाम्बुना सह उच्चार्यते।|It is traditionally spoken while holding water in the hands when receiving alms.|यह मन्त्र दान लेते समय हाथ में जल लेकर बोला जाता है। 
सः स्वपन् मूत्रं दानाम्बु अमन्यत् इति अर्थः।|It means that He considered the urine as donated water.|
रासायनिको रागः सिन्दूरं न वर्तते।|Chemical dye isn't vermilion.|रसायनिक रंग सिंदूर नहीं होता।
गोभक्षिणः स्वं शान्तिप्रियं कथयन्ति।|The cow-eaters say themselves to be peaceful.|गाय खाने वालें स्वयं को शांतिप्रिय बताते हैं।  
अद्य स प्रयागराजं गमिष्यति।|He will go to Prayagraj today.|वह आज प्रयागराज जाएगा।
शासनान्निरर्थका निष्कासनीयाः।|The useless people should be discarded from the government.|सरकार से व्यर्थ के लोगों को निकालना चाहिए।
कदलिपत्रे देहि प्रसादम्।|Give the sacred food on the banana leaf.|केले के पत्ते पर प्रसाद दो।  
मूषको रात्रौ उद्विग्नो भवति।|The mouse becomes grumpy at night.|चूहा रात में अस्त-व्यस्त हो जाता है।  
योगी राज्यम् अपि सञ्चालयितुं शक्नोति।|A yogi can even govern a state.|योगी राज्य चला सकता है।
तव कार्यम् अहं न करिष्यामि।|I will not do your work.|मैं तुम्हारा कार्य नहीं करूंगा।  
नाविको बहुधनं याचते।|The boatman begs for much money.|नाविक बहुत धन मांगता है।  
स्थातुं निवासोऽपि न प्राप्यते।| Even a residence isn't available to stay.|रहने के लिए निवास भी नहीं मिलता।  
बहुभिः एकस्थैः उष्मा इव समजायत।|Many people standing together created a heat-like atmosphere.|एक साथ बहुत लोगों के खड़े होने से गर्मी सी हो गई।
इदं छिद्रं इति ज्ञात्वा|This is the opportunity, knowing this...|यही मौका है ऐसा जानकर
किमिहानन्तरं कार्यं ज्यायिष्ठं तव रोचते।||अब इसके बाद कौन सा काम आपको बेहतर लगता है।
तत् अहः शनैः जगाम।|That day was slowly passing by|वह दिन धीरे धीरे बीतता जा रहा था।
परस्परम् उभौ सक्तौ।|Both were closely attached to each other|दोनों आपस में सटे हुए थे।
महाभारतस्य जनक्षयः धृतराष्ट्रेण संजनितः कर्णेन च विवर्धितः।||महाभारत का नरसंहार धृतराष्ट्र के द्वारा उत्पन्न किया गया और कर्ण के द्वारा बढ़ाया गया।
सः ईषत् मूर्च्छां अगच्छत्।|He became a little unconscious.|वह थोड़ा बेहोश हो गया।
काहारकः कहार|Palanquin bearer|
उदकहार:|Water carrier|
कुनृपस्य राष्ट्रं दुर्भिक्षव्याधितस्करैः द्राव्यते|A bad kings kindom is destroyed by famine, epidemics and dacoits|
अगोपाः पशवः बहुभिः श्वापदैः वध्यन्ते।|Unprotected animals are killed by many wild beasts.|
अथ बुद्ध्या समीक्षस्व किन्नु कार्यम् अनन्तरम्।|Now, think with wisdom about what to do next.|अब बुद्धि से विचार कीजिए कि इसके बाद क्या करना है।
ते संख्यातुं न शक्याः|They cannot be counted|
प्रेतराजपुरं प्राप्य सत्यवान् पुनरागतः।|Satyavan returned after reaching Yamlok.|सत्यवान् यमलोक पहुंचकर लौट आए।
भीष्मस्य निधनं समुद्रस्य शोषणम् इव लोकविस्मापनम् अभूत्।|Bhishma's death was as astonishing to the world as the drying up of the ocean.|भीष्म का निधन समुद्र के सूखने की तरह ही लोक को विस्मय करने वाला हुआ।
क्षते क्षारं ददाति।||घाव पर नमक देता है।
पतितैः पुष्पैः तत्र भूमिः निरन्तरा आसीत्।||गिरे हुए फूलों से वहां भूमि ठचाठच भर गयी।
बलहीनस्य क्षत्त्रियस्य को धर्म्मः।|What is the dharma of a weak martial progeny?|बलहीन क्षत्रिय का धर्म क्या है?
विप्र मम पुत्रं पाठय स्वपुत्रवत्।|O Scholar! Teach my son like (your) own son.|हे विद्यावान्, मेरे पुत्र को अपने पुत्र की भांति पढ़ाऐं।  
गुरवो मत् मा कुपन्।|Gurus shouldn't be angry with me.|गुरुजन मुझसे क्रोधित न हों।
व्याघ्रो मे स्वप्ने आयाति प्रतिदिनम्।|A tiger comes in my dreams every day.|हर दिन एक बाघ मेरे सपनों में आता है।  
शान्तिः भाण्डानि मार्ष्टि।|Shānti washes dishes.|शांति बर्तनों को धोती है।  
महाधनदेशेषु दरिद्रा म्रियन्ते।|The poor die in wealthy countries.|धनवान् देशों में दरिद्र मर जाते हैं।
यथा पिता तथा पुत्रः।|As the father, so the son.|जैसा पिता, वैसा बेटा।
रजको मम वस्त्राणि न प्रतिददाति।|The washerman does not return my clothes.|धोबी मेरे कपड़े नहीं लौटाता।  
राष्ट्रद्रोहिण आग्नेयगुलिकया हन्तव्याः।|The traitors of the nation should be shot.|राष्ट्रद्रोहियों को गोली से मार देना चाहिए।  
सौवर्णं मङ्गलसूत्रं मे गृहीत्वा पतिं मुञ्चस्व।|Take my golden sacred locket and release the husband.|सोने का मंगलसूत्र लेकर (मेरे) पति को छोड़ दो।
पत्रस्य भावो दूरवाण्या न प्रभवति।|The feeling of the letter does not come through the telephone.|पत्र का भाव दूरवाणी से नहीं प्रकट होता।
मान्यायै शाटिकां दर्शय।|Show the saree to the respected lady.|श्रीमती जी को साड़ी दिखाओ।  
मम आपणे तस्माद् न्यूना ग्राहकाः सन्ति।|There are fewer customers in my shop than that (shop).|मेरी दुकान में उससे कम ग्राहक हैं।  
प्रथमवारं तु पुत्रीम् एव इच्छामि।|I want only a daughter in the first time.|पहली बार में, मैं पुत्री ही चाहता हूँ।  
भगवतो जन्म धर्मसंस्थापनार्थाय।|The Lord gets birth to establish Dharma.|भगवान् का जन्म धर्म की स्थापना के लिए (होता है)।  
कनिष्ठा अपि अग्रजपत्नी वन्द्या।|The wife of the elder brother should be bowed down to even the one younger (in age).|बड़ी भाभी आयु में छोटी हो तो भी नमन करने योग्य है।  
कुत्र अन्विषामि जानकीम्।|Where should I search for the daughter of Janaka (Sita)?|जनकजी की बेटी (सीताजी) को कहाँ खोजूं?  
सप्तमवारं वदामि अहम्।|I am speaking for the seventh time.|मैं सातवीं बार कहता हूँ।  
एकोऽहं बहु स्याम्।|I, singular, should become multiple.|मुझ अकेले को अनेक हो जाना चाहिए।
भारते चत्वार एव शङ्कराचार्याः सन्ति।|There are only four Shankaracharyas in India.|भारत में केवल चार शंकराचार्य हैं।
पुत्रो म्रियमाणाया मातुः कर्णे नारायणेति वदति।|The son says, ‘Narayana’ in the ear of the dying mother.|बेटा मरती हुई माँ के कान में नारायण कहता है।  
तस्या नासिकां दृष्ट्वा अन्या नासिका न रोचते।|Seeing her nose, no other nose is pleasing.|उसकी नाक को देखकर कोई और नाक पसंद नहीं आती।  
बालकः अश्वत्थामा गोधूमरसं दुग्धं मन्यते।|Baby Ashwatthama thinks the solution of wheat powder is milk.|बालक अश्वत्थामा आटे के पानी का दूध समझता है।  
हन्त अधुनाऽपि मार्गः शेषः।|Alas! Even now the path remains.|हह् अभी भी रास्ता बचा है।  
राजानं दृष्ट्वा हरिणी पलाय्यते।|The doe flees upon seeing the king.|हिरणी राजा को देखकर भाग जाती है।
किं तस्य गृहे विद्युद् अपि नास्ति।|Is there not even electricity in his house?|क्या उसके घर में बिजली भी नहीं है?|
अद्य अहं चीनदेशीयं खादामि।|Today, I eat Chinese food.|आज मैं चीनी भोजन खाता हूँ।  
तव मातुः कति भगिन्यः सन्ति।|How many sisters does your mother have?|तुम्हारी माँ की कितनी बहनें हैं?
नागपुरे सम्मेलनं भवति।|A conference is taking place in Nagpur.|नागपुर में एक सम्मेलन हो रहा है।  
तौ नकुलसर्पम् इव व्यवहरतः।|Those two behave like a mongoose and a snake.|वे दोनों नेवले और साँ की भांति करते हैं।
रुग्णः कुमारो मातरं कामयते।|The sick boy craves for the mother.|रोगी लड़का माँ की इच्छा करता है।  
किं बुद्धो दशावतरेषु गण्यते।|Is Buddha counted among the ten avatars?|क्या बुद्ध दशावतारों में गिने जाते हैं।
न तावद् धूर्तताम् आचरेः।|Do not behave so cunningly.|इतनी धूर्तता मत करो।  
वन्दे देवम् अत्र कोऽलङ्कारः।|Vande Devam, what poetic device is (used) here?|वन्दे देवम्, यहाँ कौन सा अलंकार है?  
अहिंसा नाम धर्म एव गाँधीं ख्यापयति।|Non-violence is the dharma that popularises Gandhi.|अहिंसा नाम का धर्म ही गाँधी को प्रसिद्ध करता है।
ब्राह्मणः सन्नपि दण्डधरोऽहम्।|Even as a Brahmin, I bear a stick.|मैं ब्राह्मण होते हुए भी लाठी रखता हूँ।  
विहारराज्याय दत्तेन धनेन सांसदाः क्रीयन्ते।|The members of the Parliament are bought with the money given for the state of Bihar.|बिहार राज्य के लिए दिए गए धन से सांसद किने जाते हैं।  
नाधुना विवादा मह्यं रोचन्ते।|Disputes do not please me now.|विवाद अब मुझे अच्छे नहीं लगते हैं।  
कियन्माधुर्यं विद्यते प्रतिमायाम्।|How much sweetness is there in the idol.|प्रतिमा में कितना मधुरता है। 
भिक्षुकाय दत्तं धनं मद्याय दीयते।|The money given to the beggar is (actually) given for liquor.| भिखारी को दिया गया धन (वास्तव में) मदिरा के लिए दिया गया है।  
