Sanskrit|English|Hindi
मुखं हृदयस्य दर्पणः|The face is the mirror of the heart.|मुख हृदय का दर्पण है।
सा मालया जपति|She chants by the rosary.|वह माला से जाप करती है।
बालकः अनुकरणं करोति|The child imitates.|बालक अनुकरण करता है।
समयः श्रेष्ठः शिक्षकः|Time is the best teacher.|समय श्रेष्ठ शिक्षक है।
सः प्रतिदिनं कूपं खनति|He digs the well every day.|वह प्रतिदिन कुआँ खोदता है।
पाकशालायाम् ओदनः पच्यते|Rice is being cooked in the kitchen.|रसोई में भात पक रहा है।
आकाशः नीलः किमर्थम्|Why is the sky blue?|आकाश नीला क्यों है।
लोभः पापस्य मूलम् अस्ति|Greed is the root of sin.|लोभ पाप का मूल है।
शकुनिः पाशकान् अक्षिपत्।|Shakuni threw the dice.|शकुनि ने पासे फेंके।
मौनम् अर्धम् अङ्गीकारम्।|Silence is half-acceptance.|मौन आधी स्वीकृति है।
नापितस्य क्षुरः तीक्ष्णः।|The barber's razor is sharp.|नाई का उस्तरा धारवाला है।
पौत्रकथां श्रुत्वा पितामहः हसति।|Hearing his grandson's tale, the grandfather laughs.|पोते की कथा सुनकर दादा हँसते हैं।
सा वस्त्राणि शुष्कानि करोति।|She is drying the clothes.|वह कपड़ों को सुखा रही है।
बालकस्य कल्पना विशाला।|A child's imagination is vast.|बालक की कल्पना विशाल है।
अहं कोऽस्मि इति प्रश्नः।|"Who am I?" is the question.|मैं कौन हूँ यह प्रश्न है।
सः कन्दुकं पादेन ताडयति।|He hits the ball with his foot.|वह गेंद को पाँव से मारता है।
नदी वक्रगत्या प्रवहति।|The river flows in a crooked path.|नदी टेढ़ी चाल से बहती है।
सन्तोषः परमो लाभः।|Contentment is the highest gain.|संतोष सबसे बड़ा लाभ है।
